15:15:05.853582 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1
15:15:06.049744 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 18
15:15:06.061632 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 19
15:15:06.061828 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 19
15:15:06.072082 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 20
15:15:06.072129 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 20
15:15:06.082528 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 21
15:15:06.082652 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 21
15:15:06.092947 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 22
15:15:06.094193 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 22
15:15:06.104794 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 23
15:15:06.104902 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 23
15:15:06.117441 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 24
15:15:06.117535 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 24
15:15:06.129156 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 25
15:15:06.129215 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 25
15:15:06.141911 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 26
15:15:06.141972 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 26
15:15:06.153256 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 27
15:15:06.153398 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 27
15:15:06.164307 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 28
15:15:06.164370 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 28
15:15:06.175342 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 29
15:15:06.175477 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 29
15:15:06.187725 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 30
15:15:06.187941 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 30
15:15:06.198758 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 31
15:15:06.198833 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 31
15:15:06.211568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 32
15:15:06.211663 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 32
15:15:06.222081 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 33
15:15:06.222108 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 33
15:15:06.232319 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 34
15:15:06.232431 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 34
15:15:06.243365 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 35
15:15:06.243519 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 35
15:15:06.255886 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 36
15:15:06.255982 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 36
15:15:06.266289 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 37
15:15:06.266489 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 37
15:15:06.276629 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 38
15:15:06.276653 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 38
15:15:06.287143 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 39
15:15:06.287227 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 39
15:15:06.298945 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 40
15:15:06.299031 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 40
15:15:06.310674 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 41
15:15:06.310904 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 41
15:15:06.323510 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 42
15:15:06.323605 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 42
15:15:06.334468 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 43
15:15:06.334527 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 43
15:15:06.345387 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 44
15:15:06.345389 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 44
15:15:06.355959 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 45
15:15:06.356199 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 45
15:15:06.369157 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 46
15:15:06.369252 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 46
15:15:06.380595 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 47
15:15:06.380691 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 47
15:15:06.392519 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 48
15:15:06.392566 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 48
15:15:06.403176 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 49
15:15:06.403246 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 49
15:15:06.413493 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 50
15:15:06.413536 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 50
15:15:06.425358 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 51
15:15:06.425474 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 51
15:15:06.437055 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
15:15:06.437096 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 52
15:15:06.449542 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
15:15:06.449585 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 53
15:15:06.461177 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
15:15:06.461304 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 54
15:15:06.472633 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
15:15:06.472674 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 55
15:15:06.485176 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 56
15:15:06.485302 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
15:15:06.497847 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
15:15:06.497957 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 57
15:15:06.510557 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
15:15:06.510613 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 58
15:15:06.521662 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
15:15:06.521709 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 59
15:15:06.534043 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
15:15:06.534121 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 60
15:15:06.544327 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
15:15:06.544422 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 61
15:15:06.555202 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
15:15:06.555260 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 62
15:15:06.565630 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
15:15:06.565761 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 63
15:15:06.576640 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
15:15:06.576680 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 64
15:15:06.587038 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
15:15:06.587080 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 65
15:15:06.599697 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
15:15:06.599786 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 66
15:15:06.610991 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 67
15:15:06.611081 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
15:15:06.621601 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 68
15:15:06.622073 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
15:15:06.634174 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 69
15:15:06.634804 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
15:15:06.646719 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
15:15:06.646825 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 70
15:15:06.657062 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 71
15:15:06.657822 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
15:15:06.667552 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 72
15:15:06.668034 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
15:15:06.679043 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 73
15:15:06.679195 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
15:15:06.691603 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
15:15:06.691713 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 74
15:15:06.703205 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
15:15:06.703307 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 75
15:15:06.715012 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
15:15:06.715128 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 76
15:15:06.725463 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
15:15:06.725540 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 77
15:15:06.736623 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
15:15:06.736730 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 78
15:15:06.748185 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 79
15:15:06.748311 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
15:15:06.760250 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
15:15:06.760267 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 80
15:15:06.771008 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 81
15:15:06.771092 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
15:15:06.782830 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
15:15:06.782893 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 82
15:15:06.795012 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
15:15:06.795135 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 83
15:15:06.805836 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
15:15:06.806441 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 84
15:15:06.816338 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
15:15:06.818901 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 85
15:15:06.826672 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
15:15:06.829582 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 86
15:15:06.837025 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
15:15:06.842453 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 87
15:15:06.849645 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
15:15:06.853210 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 88
15:15:06.861511 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
15:15:06.864509 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 89
15:15:06.873091 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
15:15:06.874851 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 90
15:15:06.883277 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
15:15:06.885220 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 91
15:15:06.893535 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
15:15:06.895545 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 92
15:15:06.905303 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
15:15:06.907301 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 93
15:15:06.915673 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
15:15:06.917434 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 94
15:15:06.928150 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 95
15:15:06.928222 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
15:15:06.939563 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 96
15:15:06.939629 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
15:15:06.951950 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 97
15:15:06.952029 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
15:15:06.962306 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
15:15:06.962360 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 98
15:15:06.972543 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
15:15:06.972635 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 99
15:15:06.982892 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 100
15:15:06.983081 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
15:15:06.993372 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
15:15:06.993632 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 101
15:15:07.004258 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 102
15:15:07.004313 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
15:15:07.014573 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 103
15:15:07.014641 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
15:15:07.025137 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
15:15:07.025162 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 104
15:15:07.037776 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 105
15:15:07.037867 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
15:15:07.048561 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 106
15:15:07.049631 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
15:15:07.060464 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
15:15:07.060557 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 107
15:15:07.070903 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
15:15:07.071017 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 108
15:15:07.083748 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
15:15:07.083852 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 109
15:15:07.094818 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
15:15:07.094953 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 110
15:15:07.105547 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
15:15:07.105595 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 111
15:15:07.115824 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
15:15:07.115876 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 112
15:15:07.128230 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
15:15:07.128326 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 113
15:15:07.139520 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 114
15:15:07.139610 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
15:15:07.150052 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 115
15:15:07.150267 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
15:15:07.162947 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 116
15:15:07.163056 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
15:15:07.174481 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
15:15:07.174583 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 117
15:15:07.184709 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
15:15:07.185922 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 118
15:15:07.197177 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
15:15:07.197238 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 119
15:15:07.207428 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
15:15:07.207574 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 120
15:15:07.218715 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
15:15:07.218816 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 121
15:15:07.229859 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 122
15:15:07.229936 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
15:15:07.241499 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
15:15:07.241595 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 123
15:15:07.252874 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 124
15:15:07.252994 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
15:15:07.265747 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 125
15:15:07.265811 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
15:15:07.276144 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 126
15:15:07.276183 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
15:15:07.287679 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 127
15:15:07.287813 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
15:15:07.300500 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 128
15:15:07.300581 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
15:15:07.311256 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 129
15:15:07.311411 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
15:15:07.322415 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
15:15:07.322464 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 130
15:15:07.334739 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
15:15:07.334846 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 131
15:15:07.345325 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
15:15:07.345535 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 132
15:15:07.356666 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 133
15:15:07.356747 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
15:15:07.367730 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 134
15:15:07.367940 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
15:15:07.378352 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 135
15:15:07.378481 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
15:15:07.389339 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
15:15:07.389407 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 136
15:15:07.400390 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 137
15:15:07.400462 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
15:15:07.410931 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 138
15:15:07.411053 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
15:15:07.421494 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
15:15:07.421550 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 139
15:15:07.433410 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
15:15:07.433451 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 140
15:15:07.443834 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
15:15:07.444091 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 141
15:15:07.455317 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
15:15:07.455372 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 142
15:15:07.467811 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
15:15:07.467907 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 143
15:15:07.480022 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 144
15:15:07.480122 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
15:15:07.490473 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 145
15:15:07.490525 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
15:15:07.501232 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 146
15:15:07.501292 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
15:15:07.511550 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
15:15:07.511680 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 147
15:15:07.522073 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
15:15:07.522177 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 148
15:15:07.532616 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 149
15:15:07.532705 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
15:15:07.543125 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 150
15:15:07.543367 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 150
