1455946295.73,received , 1 , 0.00246119499207, wifi
1455946295.74,received , 2 , 0.00243306159973, wifi
1455946295.75,received , 3 , 0.000962972640991, wifi
1455946295.77,received , 4 , 0.00101089477539, wifi
1455946295.78,received , 5 , 0.00244808197021, wifi
1455946295.79,received , 6 , 0.00137281417847, wifi
1455946295.8,received , 7 , 0.00294089317322, wifi
1455946295.81,received , 8 , 0.00268912315369, wifi
1455946295.83,received , 9 , 0.00251889228821, wifi
1455946295.84,received , 10 , 0.00142192840576, wifi
1455946295.85,received , 11 , 0.000854969024658, wifi
1455946295.86,received , 12 , 0.000954866409302, wifi
1455946295.87,received , 13 , 0.00128483772278, wifi
1455946295.88,received , 1 , 0.150676965714, lte
1455946295.88,received , 14 , 0.00129508972168, wifi
1455946295.89,received , 2 , 0.148852825165, lte
1455946295.89,received , 15 , 0.00101590156555, wifi
1455946295.9,received , 3 , 0.146473884583, lte
1455946295.9,received , 16 , 0.00110983848572, wifi
1455946295.91,received , 4 , 0.142439126968, lte
1455946295.92,received , 5 , 0.140781879425, lte
1455946295.92,received , 17 , 0.000837802886963, wifi
1455946295.93,received , 6 , 0.140481948853, lte
1455946295.93,received , 18 , 0.000952959060669, wifi
1455946295.94,received , 7 , 0.143728017807, lte
1455946295.94,received , 19 , 0.00557112693787, wifi
1455946295.95,received , 8 , 0.134821891785, lte
1455946295.95,received , 20 , 0.00222897529602, wifi
1455946295.96,received , 9 , 0.138370037079, lte
1455946295.96,received , 21 , 0.000881910324097, wifi
1455946295.96,received , 10 , 0.131499052048, lte
1455946295.97,received , 22 , 0.00321006774902, wifi
1455946295.97,received , 11 , 0.128773927689, lte
1455946295.98,received , 12 , 0.123892784119, lte
1455946295.98,received , 23 , 0.000876903533936, wifi
1455946295.99,received , 13 , 0.11914896965, lte
1455946296.0,received , 24 , 0.00116014480591, wifi
1455946296.0,received , 14 , 0.115741014481, lte
1455946296.01,received , 15 , 0.110862016678, lte
1455946296.01,received , 25 , 0.000904083251953, wifi
1455946296.01,received , 16 , 0.106072902679, lte
1455946296.02,received , 17 , 0.102025985718, lte
1455946296.02,received , 26 , 0.00650000572205, wifi
1455946296.03,received , 18 , 0.0987601280212, lte
1455946296.03,received , 27 , 0.00541687011719, wifi
1455946296.04,received , 19 , 0.0947091579437, lte
1455946296.04,received , 28 , 0.00381183624268, wifi
1455946296.04,received , 20 , 0.0924129486084, lte
1455946296.05,received , 29 , 0.000940799713135, wifi
1455946296.05,received , 21 , 0.087641954422, lte
1455946296.06,received , 22 , 0.0837020874023, lte
1455946296.07,received , 30 , 0.000891923904419, wifi
1455946296.07,received , 23 , 0.0810770988464, lte
1455946296.07,received , 24 , 0.0751950740814, lte
1455946296.08,received , 31 , 0.0015881061554, wifi
1455946296.08,received , 25 , 0.0693550109863, lte
1455946296.09,received , 26 , 0.0654609203339, lte
1455946296.09,received , 32 , 0.00226593017578, wifi
1455946296.1,received , 27 , 0.0613579750061, lte
1455946296.1,received , 33 , 0.00159192085266, wifi
1455946296.1,received , 28 , 0.0573279857635, lte
1455946296.11,received , 29 , 0.0534701347351, lte
1455946296.11,received , 34 , 0.00101900100708, wifi
1455946296.12,received , 30 , 0.0564668178558, lte
1455946296.12,received , 35 , 0.00115418434143, wifi
1455946296.12,received , 31 , 0.0462520122528, lte
1455946296.13,received , 36 , 0.000841856002808, wifi
1455946296.14,received , 32 , 0.0462620258331, lte
1455946296.14,received , 33 , 0.0418360233307, lte
1455946296.15,received , 37 , 0.00141501426697, wifi
1455946296.15,received , 34 , 0.0366768836975, lte
1455946296.16,received , 38 , 0.00175809860229, wifi
1455946296.16,received , 35 , 0.0339357852936, lte
1455946296.16,received , 36 , 0.0302441120148, lte
1455946296.17,received , 39 , 0.00257205963135, wifi
1455946296.17,received , 37 , 0.0266180038452, lte
1455946296.18,received , 38 , 0.0208971500397, lte
1455946296.18,received , 40 , 0.00104713439941, wifi
1455946296.18,received , 39 , 0.0170609951019, lte
1455946296.19,received , 41 , 0.000767946243286, wifi
1455946296.2,received , 42 , 0.00091814994812, wifi
1455946296.2,received , 40 , 0.0250489711761, lte
1455946296.21,received , 41 , 0.0238728523254, lte
1455946296.21,received , 43 , 0.000904083251953, wifi
1455946296.22,received , 42 , 0.0192868709564, lte
1455946296.23,received , 44 , 0.000876903533936, wifi
1455946296.23,received , 43 , 0.0204770565033, lte
1455946296.24,received , 45 , 0.000962972640991, wifi
1455946296.25,received , 44 , 0.0215659141541, lte
1455946296.25,received , 46 , 0.00096583366394, wifi
1455946296.26,received , 45 , 0.0202040672302, lte
1455946296.26,received , 47 , 0.000829935073853, wifi
1455946296.26,received , 46 , 0.0143649578094, lte
1455946296.28,received , 48 , 0.00321483612061, wifi
1455946296.28,received , 47 , 0.0212168693542, lte
1455946296.29,received , 49 , 0.000869989395142, wifi
1455946296.3,received , 48 , 0.0239140987396, lte
1455946296.3,received , 50 , 0.0012469291687, wifi
1455946296.31,received , 51 , 0.00119495391846, wifi
1455946296.31,received , 49 , 0.0228159427643, lte
1455946296.32,received , 50 , 0.0203649997711, lte
1455946296.32,received , 52 , 0.00118494033813, wifi
1455946296.32,received , 51 , 0.0142221450806, lte
1455946296.33,received , 53 , 0.000852823257446, wifi
1455946296.34,received , 52 , 0.0221049785614, lte
1455946296.34,received , 54 , 0.00187611579895, wifi
1455946296.35,received , 53 , 0.0219011306763, lte
1455946296.35,received , 55 , 0.000922918319702, wifi
1455946296.35,received , 54 , 0.015613079071, lte
1455946296.37,received , 56 , 0.00465106964111, wifi
1455946296.38,received , 55 , 0.0291299819946, lte
1455946296.38,received , 57 , 0.00365591049194, wifi
1455946296.39,received , 58 , 0.00128102302551, wifi
1455946296.39,received , 56 , 0.0265090465546, lte
1455946296.4,received , 57 , 0.0240249633789, lte
1455946296.4,received , 58 , 0.0168290138245, lte
1455946296.41,received , 59 , 0.0136740207672, lte
1455946296.42,received , 59 , 0.021329164505, wifi
1455946296.42,received , 60 , 0.011559009552, wifi
1455946296.42,received , 61 , 0.00139975547791, wifi
1455946296.43,received , 62 , 0.00255584716797, wifi
1455946296.43,received , 60 , 0.0283470153809, lte
1455946296.44,received , 63 , 0.00148320198059, wifi
1455946296.44,received , 61 , 0.0280389785767, lte
1455946296.45,received , 62 , 0.0241858959198, lte
1455946296.46,received , 63 , 0.0205760002136, lte
1455946296.47,received , 64 , 0.0122480392456, wifi
1455946296.47,received , 65 , 0.00203800201416, wifi
1455946296.48,received , 66 , 0.000869989395142, wifi
1455946296.49,received , 64 , 0.0324411392212, lte
1455946296.49,received , 65 , 0.0219759941101, lte
1455946296.49,received , 67 , 0.000777959823608, wifi
1455946296.49,received , 66 , 0.0148468017578, lte
1455946296.5,received , 68 , 0.000804901123047, wifi
1455946296.51,received , 67 , 0.0206229686737, lte
1455946296.52,received , 69 , 0.00615286827087, wifi
1455946296.52,received , 68 , 0.0236530303955, lte
1455946296.53,received , 70 , 0.00279092788696, wifi
1455946296.54,received , 69 , 0.0314500331879, lte
1455946296.55,received , 71 , 0.0143699645996, wifi
1455946296.55,received , 72 , 0.00151205062866, wifi
1455946296.55,received , 70 , 0.0312280654907, lte
1455946296.55,received , 71 , 0.0195410251617, lte
1455946296.56,received , 73 , 0.00153112411499, wifi
1455946296.57,received , 74 , 0.000942945480347, wifi
1455946296.58,received , 72 , 0.0294868946075, lte
1455946296.58,received , 75 , 0.00110197067261, wifi
1455946296.59,received , 73 , 0.0289061069489, lte
1455946296.59,received , 76 , 0.000916957855225, wifi
1455946296.59,received , 74 , 0.0248830318451, lte
1455946296.6,received , 77 , 0.000958919525146, wifi
1455946296.61,received , 75 , 0.0297861099243, lte
1455946296.61,received , 76 , 0.0194199085236, lte
1455946296.62,received , 78 , 0.00099515914917, wifi
1455946296.63,received , 77 , 0.0215129852295, lte
1455946296.63,received , 79 , 0.00147700309753, wifi
1455946296.64,received , 78 , 0.0237009525299, lte
1455946296.64,received , 80 , 0.00165987014771, wifi
1455946296.65,received , 79 , 0.0219440460205, lte
1455946296.65,received , 81 , 0.000792980194092, wifi
1455946296.65,received , 80 , 0.016459941864, lte
1455946296.66,received , 82 , 0.000823974609375, wifi
1455946296.66,received , 81 , 0.0146579742432, lte
1455946296.67,received , 83 , 0.000747203826904, wifi
1455946296.68,received , 82 , 0.0207939147949, lte
1455946296.69,received , 84 , 0.00068998336792, wifi
1455946296.69,received , 83 , 0.0204198360443, lte
1455946296.7,received , 85 , 0.000972032546997, wifi
1455946296.7,received , 84 , 0.0155830383301, lte
1455946296.71,received , 86 , 0.00090479850769, wifi
1455946296.72,received , 87 , 0.000739812850952, wifi
1455946296.72,received , 85 , 0.0231239795685, lte
1455946296.73,received , 86 , 0.0216948986053, lte
1455946296.73,received , 88 , 0.00249791145325, wifi
1455946296.73,received , 87 , 0.0175828933716, lte
1455946296.74,received , 89 , 0.000783920288086, wifi
1455946296.75,received , 88 , 0.0207269191742, lte
1455946296.75,received , 90 , 0.00190305709839, wifi
1455946296.76,received , 89 , 0.0205140113831, lte
1455946296.76,received , 91 , 0.00142884254456, wifi
1455946296.77,received , 90 , 0.0183229446411, lte
1455946296.77,received , 92 , 0.000910997390747, wifi
1455946296.79,received , 93 , 0.00110292434692, wifi
1455946296.8,received , 94 , 0.000768899917603, wifi
1455946296.8,received , 91 , 0.0367858409882, lte
1455946296.81,received , 95 , 0.000842094421387, wifi
1455946296.82,received , 92 , 0.043121099472, lte
1455946296.82,received , 93 , 0.0313539505005, lte
1455946296.82,received , 96 , 0.00120902061462, wifi
1455946296.82,received , 94 , 0.0247039794922, lte
1455946296.83,received , 97 , 0.00148892402649, wifi
1455946296.83,received , 95 , 0.0254499912262, lte
1455946296.83,received , 96 , 0.0152308940887, lte
1455946296.84,received , 98 , 0.000763893127441, wifi
1455946296.85,received , 99 , 0.000859975814819, wifi
1455946296.86,received , 97 , 0.0287270545959, lte
1455946296.86,received , 98 , 0.0203189849854, lte
1455946296.86,received , 100 , 0.000749111175537, wifi
1455946296.87,received , 99 , 0.0164668560028, lte
1455946296.87,received , 101 , 0.00280284881592, wifi
1455946296.88,received , 102 , 0.00299406051636, wifi
1455946296.9,received , 103 , 0.00307011604309, wifi
1455946296.9,received , 100 , 0.0391409397125, lte
1455946296.9,received , 104 , 0.00143790245056, wifi
1455946296.91,received , 101 , 0.0385940074921, lte
1455946296.91,received , 102 , 0.0283718109131, lte
1455946296.91,received , 103 , 0.0185492038727, lte
1455946296.92,received , 105 , 0.00273680686951, wifi
1455946296.93,received , 104 , 0.0230159759521, lte
1455946296.93,received , 106 , 0.0013120174408, wifi
1455946296.94,received , 105 , 0.0221910476685, lte
1455946296.94,received , 107 , 0.00190401077271, wifi
1455946296.95,received , 106 , 0.0214569568634, lte
1455946296.95,received , 107 , 0.0142300128937, lte
1455946296.96,received , 108 , 0.00493884086609, wifi
1455946296.96,received , 109 , 0.00108504295349, wifi
1455946296.97,received , 108 , 0.0225648880005, lte
1455946296.98,received , 110 , 0.00203585624695, wifi
1455946296.98,received , 109 , 0.0221569538116, lte
1455946296.99,received , 111 , 0.00110602378845, wifi
1455946296.99,received , 110 , 0.0202639102936, lte
1455946297.0,received , 112 , 0.00107789039612, wifi
1455946297.0,received , 111 , 0.0207748413086, lte
1455946297.01,received , 113 , 0.00108289718628, wifi
1455946297.02,received , 114 , 0.00100183486938, wifi
1455946297.02,received , 112 , 0.0260949134827, lte
1455946297.03,received , 115 , 0.00242710113525, wifi
1455946297.04,received , 113 , 0.03165102005, lte
1455946297.04,received , 114 , 0.0217318534851, lte
1455946297.04,received , 116 , 0.000688791275024, wifi
1455946297.05,received , 117 , 0.00100588798523, wifi
1455946297.06,received , 115 , 0.0286688804626, lte
1455946297.06,received , 116 , 0.024621963501, lte
1455946297.07,received , 118 , 0.00117611885071, wifi
1455946297.07,received , 117 , 0.0188980102539, lte
1455946297.08,received , 119 , 0.0013370513916, wifi
1455946297.09,received , 120 , 0.000942945480347, wifi
1455946297.09,received , 118 , 0.0229830741882, lte
1455946297.1,received , 119 , 0.0209729671478, lte
1455946297.1,received , 121 , 0.000909090042114, wifi
1455946297.1,received , 120 , 0.0174069404602, lte
1455946297.11,received , 122 , 0.00331592559814, wifi
1455946297.11,received , 121 , 0.0152440071106, lte
1455946297.12,received , 123 , 0.000988006591797, wifi
1455946297.13,received , 122 , 0.021744966507, lte
1455946297.13,received , 124 , 0.00102210044861, wifi
1455946297.14,received , 123 , 0.0209031105042, lte
1455946297.14,received , 125 , 0.000784873962402, wifi
1455946297.16,received , 126 , 0.000901937484741, wifi
1455946297.16,received , 124 , 0.0280001163483, lte
1455946297.17,received , 127 , 0.00116682052612, wifi
1455946297.17,received , 125 , 0.0310990810394, lte
1455946297.18,received , 128 , 0.000829935073853, wifi
1455946297.19,received , 129 , 0.000892877578735, wifi
1455946297.19,received , 126 , 0.0353000164032, lte
1455946297.19,received , 127 , 0.0260338783264, lte
1455946297.2,received , 128 , 0.0207450389862, lte
1455946297.2,received , 130 , 0.000779867172241, wifi
1455946297.2,received , 129 , 0.0153529644012, lte
1455946297.21,received , 131 , 0.00132298469543, wifi
1455946297.22,received , 130 , 0.0237951278687, lte
1455946297.22,received , 132 , 0.000848054885864, wifi
1455946297.23,received , 131 , 0.0234620571136, lte
1455946297.23,received , 133 , 0.000872850418091, wifi
1455946297.24,received , 132 , 0.0227589607239, lte
1455946297.25,received , 134 , 0.00168895721436, wifi
1455946297.26,received , 133 , 0.0229251384735, lte
1455946297.26,received , 135 , 0.0010838508606, wifi
1455946297.27,received , 134 , 0.0212419033051, lte
1455946297.27,received , 136 , 0.000952005386353, wifi
1455946297.28,received , 135 , 0.0242660045624, lte
1455946297.28,received , 137 , 0.00124979019165, wifi
1455946297.29,received , 138 , 0.00097393989563, wifi
1455946297.3,received , 136 , 0.0269920825958, lte
1455946297.3,received , 139 , 0.000779151916504, wifi
1455946297.31,received , 137 , 0.0262951850891, lte
1455946297.31,received , 138 , 0.0172338485718, lte
1455946297.32,received , 140 , 0.000805139541626, wifi
1455946297.32,received , 139 , 0.0199418067932, lte
1455946297.33,received , 141 , 0.000801086425781, wifi
1455946297.33,received , 140 , 0.0214688777924, lte
1455946297.34,received , 142 , 0.00102806091309, wifi
1455946297.35,received , 141 , 0.0264430046082, lte
1455946297.35,received , 143 , 0.0048611164093, wifi
1455946297.36,received , 144 , 0.000997066497803, wifi
