Transmission rate: 1.152  Mbit/s
Interface:      wlan1, SSID:           STARBUCKS-FREE-WIFI, Transmit Rate:  108 Mb/s, Transmit Power: 15 dBm, RSSI:           189
Interface:      wlan1, SSID:           STARBUCKS-FREE-WIFI, Transmit Rate:  54 Mb/s, Transmit Power: 15 dBm, RSSI:           194
