1455907069.5,received , 1 , 0.0862381458282, lte
1455907069.52,received , 2 , 0.0938141345978, lte
1455907069.53,received , 3 , 0.0972652435303, lte
1455907069.55,received , 4 , 0.102102041245, lte
1455907069.57,received , 5 , 0.112843036652, lte
1455907069.58,received , 6 , 0.12064409256, lte
1455907069.6,received , 7 , 0.126283884048, lte
1455907069.61,received , 8 , 0.129937887192, lte
1455907069.63,received , 9 , 0.133551120758, lte
1455907069.64,received , 10 , 0.134318113327, lte
1455907069.65,received , 11 , 0.131817102432, lte
1455907069.65,received , 12 , 0.128659963608, lte
1455907069.66,received , 13 , 0.125111103058, lte
1455907069.67,received , 14 , 0.121755123138, lte
1455907069.67,received , 15 , 0.116446018219, lte
1455907069.68,received , 16 , 0.112228155136, lte
1455907069.69,received , 17 , 0.10780787468, lte
1455907069.69,received , 18 , 0.102761983871, lte
1455907069.7,received , 19 , 0.098354101181, lte
1455907069.7,received , 20 , 0.0929179191589, lte
1455907069.71,received , 21 , 0.0876581668854, lte
1455907069.71,received , 22 , 0.0822942256927, lte
1455907069.72,received , 23 , 0.0760202407837, lte
1455907069.72,received , 24 , 0.0705871582031, lte
1455907069.72,received , 25 , 0.0643708705902, lte
1455907069.73,received , 26 , 0.0588550567627, lte
1455907069.73,received , 27 , 0.0537040233612, lte
1455907069.74,received , 28 , 0.0473520755768, lte
1455907069.74,received , 29 , 0.0409951210022, lte
1455907069.75,received , 30 , 0.0416669845581, lte
1455907069.76,received , 31 , 0.0424311161041, lte
1455907069.78,received , 32 , 0.0431640148163, lte
1455907069.79,received , 33 , 0.0428972244263, lte
1455907069.79,received , 34 , 0.0415780544281, lte
1455907069.8,received , 35 , 0.0415780544281, lte
1455907069.81,received , 36 , 0.0400569438934, lte
1455907069.82,received , 37 , 0.0375919342041, lte
1455907069.83,received , 38 , 0.0352718830109, lte
1455907069.84,received , 39 , 0.0328419208527, lte
1455907069.84,received , 40 , 0.0294671058655, lte
1455907069.85,received , 41 , 0.0230550765991, lte
1455907069.85,received , 42 , 0.0168600082397, lte
1455907069.86,received , 43 , 0.0105860233307, lte
1455907069.86,received , 44 , 0.00435900688171, lte
1455907069.86,received , 45 , -0.00209498405457, lte
1455907069.87,received , 46 , -0.00847697257996, lte
1455907069.87,received , 47 , -0.0148549079895, lte
1455907069.88,received , 48 , -0.0210888385773, lte
1455907069.88,received , 49 , -0.0275480747223, lte
1455907069.88,received , 50 , -0.0347809791565, lte
1455907069.89,received , 51 , -0.0361299514771, lte
1455907069.89,received , 52 , -0.0464539527893, lte
1455907069.9,received , 53 , -0.045902967453, lte
1455907069.92,received , 54 , -0.0351030826569, lte
1455907069.93,received , 55 , -0.0354008674622, lte
1455907069.95,received , 56 , -0.0348129272461, lte
1455907069.95,received , 57 , -0.0451169013977, lte
1455907069.95,received , 58 , -0.0485129356384, lte
1455907069.97,received , 59 , -0.0437231063843, lte
1455907069.98,received , 60 , -0.0431380271912, lte
1455907069.99,received , 61 , -0.0414750576019, lte
1455907070.0,received , 62 , -0.0398409366608, lte
1455907070.01,received , 63 , -0.0421209335327, lte
1455907070.01,received , 64 , -0.0484938621521, lte
1455907070.04,received , 65 , -0.0368218421936, lte
1455907070.05,received , 66 , -0.0371739864349, lte
1455907070.06,received , 5 , 0.608461856842, wifi
1455907070.06,received , 67 , -0.0366888046265, lte
1455907070.06,received , 68 , -0.0457429885864, lte
1455907070.07,received , 69 , -0.0423018932343, lte
1455907070.09,received , 70 , -0.0365619659424, lte
1455907070.11,received , 71 , -0.0230329036713, lte
1455907070.13,received , 72 , -0.015175819397, lte
1455907070.13,received , 73 , -0.0253880023956, lte
1455907070.13,received , 74 , -0.0316479206085, lte
1455907070.14,received , 75 , -0.0370700359344, lte
1455907070.15,received , 76 , -0.0414569377899, lte
1455907070.15,received , 77 , -0.046553850174, lte
1455907070.16,received , 78 , -0.0488939285278, lte
1455907070.18,received , 79 , -0.0421497821808, lte
1455907070.2,received , 80 , -0.0324609279633, lte
1455907070.2,received , 81 , -0.0389518737793, lte
1455907070.21,received , 82 , -0.0391731262207, lte
1455907070.21,received , 8 , 0.732059001923, wifi
1455907070.22,received , 9 , 0.731750965118, wifi
1455907070.22,received , 83 , -0.0345017910004, lte
1455907070.23,received , 84 , -0.0366649627686, lte
1455907070.24,received , 85 , -0.0379118919373, lte
1455907070.25,received , 86 , -0.0420298576355, lte
1455907070.25,received , 87 , -0.0472700595856, lte
1455907070.26,received , 88 , -0.0485217571259, lte
1455907070.26,received , 12 , 0.743834972382, wifi
1455907070.28,received , 89 , -0.0436849594116, lte
1455907070.28,received , 13 , 0.753202915192, wifi
1455907070.29,received , 90 , -0.0397658348083, lte
1455907070.29,received , 14 , 0.752990007401, wifi
1455907070.3,received , 91 , -0.0371417999268, lte
1455907070.3,received , 17 , 0.731598138809, wifi
1455907070.31,received , 92 , -0.0426869392395, lte
1455907070.31,received , 93 , -0.0469319820404, lte
1455907070.34,received , 94 , -0.0363438129425, lte
1455907070.34,received , 95 , -0.0465850830078, lte
1455907070.37,received , 96 , -0.0269458293915, lte
1455907070.37,received , 97 , -0.0300400257111, lte
1455907070.38,received , 98 , -0.0345597267151, lte
1455907070.38,received , 99 , -0.0406517982483, lte
1455907070.39,received , 100 , -0.045970916748, lte
1455907070.39,received , 101 , -0.0489220619202, lte
1455907070.41,received , 102 , -0.0431771278381, lte
1455907070.42,received , 103 , -0.0425729751587, lte
1455907070.43,received , 104 , -0.0436410903931, lte
1455907070.44,received , 105 , -0.0479848384857, lte
1455907070.45,received , 106 , -0.0404839515686, lte
1455907070.47,received , 107 , -0.0357649326324, lte
1455907070.48,received , 108 , -0.0380148887634, lte
1455907070.48,received , 109 , -0.0421850681305, lte
1455907070.49,received , 110 , -0.0451331138611, lte
1455907070.5,received , 111 , -0.0475850105286, lte
1455907070.51,received , 112 , -0.0438559055328, lte
1455907070.52,received , 113 , -0.0420999526978, lte
1455907070.53,received , 114 , -0.0424618721008, lte
1455907070.54,received , 115 , -0.0444178581238, lte
1455907070.56,received , 116 , -0.0408189296722, lte
1455907070.56,received , 117 , -0.0440518856049, lte
1455907070.57,received , 118 , -0.050281047821, lte
1455907070.59,received , 119 , -0.0424320697784, lte
1455907070.6,received , 120 , -0.0409369468689, lte
1455907070.6,received , 121 , -0.0463650226593, lte
1455907070.62,received , 122 , -0.041759967804, lte
1455907070.63,received , 123 , -0.041051864624, lte
1455907070.64,received , 124 , -0.0435228347778, lte
1455907070.65,received , 125 , -0.0390119552612, lte
1455907070.67,received , 126 , -0.0351130962372, lte
1455907070.67,received , 127 , -0.0445809364319, lte
1455907070.67,received , 128 , -0.0468640327454, lte
1455907070.69,received , 129 , -0.0411849021912, lte
1455907070.7,received , 130 , -0.0419118404388, lte
1455907070.71,received , 131 , -0.0442268848419, lte
1455907070.71,received , 132 , -0.0506889820099, lte
1455907070.73,received , 133 , -0.0420138835907, lte
1455907070.74,received , 134 , -0.042356967926, lte
1455907070.75,received , 135 , -0.0459637641907, lte
1455907070.76,received , 136 , -0.040148973465, lte
1455907070.77,received , 137 , -0.0403547286987, lte
1455907070.81,received , 138 , -0.0126731395721, lte
1455907070.81,received , 139 , -0.0230848789215, lte
1455907070.82,received , 140 , -0.0309708118439, lte
1455907070.82,received , 141 , -0.0324549674988, lte
1455907070.83,received , 142 , -0.0404810905457, lte
1455907070.83,received , 143 , -0.0490138530731, lte
1455907070.86,received , 144 , -0.0323739051819, lte
1455907070.86,received , 145 , -0.041720867157, lte
1455907070.86,received , 146 , -0.0456910133362, lte
1455907070.88,received , 147 , -0.0413930416107, lte
1455907070.89,received , 148 , -0.0417268276215, lte
1455907070.89,received , 149 , -0.0472009181976, lte
1455907070.9,received , 150 , -0.050586938858, lte
1455907070.92,received , 151 , -0.0430607795715, lte
1455907070.93,received , 152 , -0.0395319461823, lte
1455907070.94,received , 153 , -0.0428349971771, lte
1455907070.95,received , 154 , -0.0419700145721, lte
1455907070.96,received , 18 , 1.37413716316, wifi
1455907070.96,received , 155 , -0.0426859855652, lte
1455907070.97,received , 156 , -0.0429258346558, lte
1455907070.97,received , 19 , 1.37943196297, wifi
1455907070.98,received , 157 , -0.0434799194336, lte
1455907070.98,received , 20 , 1.37890791893, wifi
1455907070.99,received , 158 , -0.0465738773346, lte
1455907070.99,received , 21 , 1.37868404388, wifi
1455907071.0,received , 159 , -0.0440809726715, lte
1455907071.0,received , 22 , 1.37821006775, wifi
1455907071.01,received , 160 , -0.0425300598145, lte
1455907071.01,received , 26 , 1.34691596031, wifi
1455907071.02,received , 161 , -0.0436639785767, lte
1455907071.03,received , 27 , 1.34999513626, wifi
1455907071.03,received , 162 , -0.0412769317627, lte
1455907071.04,received , 163 , -0.041622877121, lte
1455907071.07,received , 164 , -0.0269858837128, lte
1455907071.08,received , 165 , -0.0264348983765, lte
1455907071.08,received , 166 , -0.0330300331116, lte
1455907071.09,received , 167 , -0.0371880531311, lte
1455907071.09,received , 168 , -0.0426168441772, lte
1455907071.1,received , 169 , -0.0471098423004, lte
1455907071.13,received , 170 , -0.0323598384857, lte
1455907071.13,received , 171 , -0.0427420139313, lte
1455907071.13,received , 172 , -0.0440809726715, lte
1455907071.15,received , 173 , -0.0345988273621, lte
1455907071.16,received , 174 , -0.0430469512939, lte
1455907071.16,received , 175 , -0.0464088916779, lte
1455907071.18,received , 176 , -0.0397901535034, lte
1455907071.19,received , 177 , -0.040130853653, lte
1455907071.2,received , 178 , -0.0446548461914, lte
1455907071.21,received , 179 , -0.0421018600464, lte
1455907071.23,received , 180 , -0.0343549251556, lte
1455907071.24,received , 181 , -0.0348279476166, lte
1455907071.25,received , 182 , -0.0332689285278, lte
1455907071.25,received , 183 , -0.0408248901367, lte
1455907071.26,received , 184 , -0.0441927909851, lte
1455907071.27,received , 185 , -0.0486459732056, lte
1455907071.28,received , 186 , -0.0440819263458, lte
1455907071.3,received , 187 , -0.039431810379, lte
1455907071.3,received , 188 , -0.0428669452667, lte
1455907071.32,received , 189 , -0.0394320487976, lte
1455907071.32,received , 190 , -0.0425209999084, lte
1455907071.33,received , 191 , -0.0499048233032, lte
1455907071.34,received , 192 , -0.042359828949, lte
1455907071.36,received , 193 , -0.0406868457794, lte
1455907071.37,received , 194 , -0.0383489131927, lte
1455907071.38,received , 195 , -0.0390350818634, lte
1455907071.4,received , 196 , -0.0340149402618, lte
1455907071.4,received , 197 , -0.044086933136, lte
1455907071.42,received , 198 , -0.0261409282684, lte
1455907071.43,received , 199 , -0.0315618515015, lte
1455907071.43,received , 200 , -0.0376451015472, lte
1455907071.44,received , 201 , -0.0427298545837, lte
1455907071.44,received , 202 , -0.049968957901, lte
1455907071.46,received , 203 , -0.0427439212799, lte
1455907071.47,received , 204 , -0.0381770133972, lte
1455907071.5,received , 205 , -0.0212459564209, lte
1455907071.5,received , 206 , -0.0272560119629, lte
1455907071.51,received , 207 , -0.0336210727692, lte
1455907071.52,received , 208 , -0.0326449871063, lte
1455907071.53,received , 209 , -0.0298678874969, lte
1455907071.54,received , 210 , -0.0349750518799, lte
1455907071.55,received , 211 , -0.0309479236603, lte
1455907071.57,received , 212 , -0.0260257720947, lte
1455907071.57,received , 213 , -0.0313138961792, lte
1455907071.58,received , 214 , -0.0313808917999, lte
1455907071.58,received , 31 , 1.86628723145, wifi
1455907071.59,received , 215 , -0.0334248542786, lte
1455907071.6,received , 216 , -0.0367391109467, lte
1455907071.6,received , 217 , -0.0397100448608, lte
1455907071.61,received , 218 , -0.0417919158936, lte
1455907071.62,received , 219 , -0.044909954071, lte
1455907071.63,received , 220 , -0.0482149124146, lte
1455907071.64,received , 221 , -0.0422217845917, lte
1455907071.65,received , 222 , -0.0414109230042, lte
1455907071.66,received , 223 , -0.0434749126434, lte
1455907071.67,received , 224 , -0.0467729568481, lte
1455907071.68,received , 225 , -0.0395469665527, lte
1455907071.69,received , 226 , -0.0425140857697, lte
1455907071.7,received , 227 , -0.0490679740906, lte
1455907071.71,received , 228 , -0.0431988239288, lte
1455907071.72,received , 229 , -0.0422620773315, lte
1455907071.73,received , 230 , -0.0443179607391, lte
1455907071.75,received , 231 , -0.0395667552948, lte
1455907071.75,received , 232 , -0.0407400131226, lte
1455907071.76,received , 233 , -0.0467450618744, lte
1455907071.77,received , 234 , -0.0408978462219, lte
1455907071.78,received , 235 , -0.0411128997803, lte
1455907071.79,received , 236 , -0.0430119037628, lte
1455907071.8,received , 237 , -0.0493867397308, lte
1455907071.81,received , 34 , 2.05724620819, wifi
1455907071.81,received , 238 , -0.0414118766785, lte
1455907071.82,received , 35 , 2.05710101128, wifi
1455907071.83,received , 36 , 2.05671906471, wifi
1455907071.83,received , 239 , -0.0389049053192, lte
1455907071.84,received , 240 , -0.0373778343201, lte
1455907071.85,received , 241 , -0.0376219749451, lte
1455907071.86,received , 242 , -0.0399498939514, lte
1455907071.86,received , 243 , -0.046318769455, lte
1455907071.87,received , 244 , -0.0496349334717, lte
1455907071.88,received , 37 , 2.09749603271, wifi
1455907071.89,received , 245 , -0.03782081604, lte
1455907071.9,received , 38 , 2.10845398903, wifi
1455907071.9,received , 246 , -0.0382087230682, lte
1455907071.91,received , 40 , 2.09752511978, wifi
1455907071.91,received , 247 , -0.0375947952271, lte
1455907071.92,received , 41 , 2.09730410576, wifi
1455907071.92,received , 248 , -0.036808013916, lte
1455907071.93,received , 42 , 2.1034321785, wifi
1455907071.94,received , 249 , -0.027046918869, lte
1455907071.94,received , 46 , 2.07206988335, wifi
1455907071.95,received , 47 , 2.07139396667, wifi
1455907071.97,received , 51 , 2.04809808731, wifi
1455907072.03,received , 250 , 0.04754114151, lte
