18:05:20.990349 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1
18:05:21.386377 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 36
18:05:21.397003 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 37
18:05:21.397101 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 37
18:05:21.409584 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 38
18:05:21.409696 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 38
18:05:21.420286 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 39
18:05:21.420447 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 39
18:05:21.432608 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 40
18:05:21.432670 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 40
18:05:21.443407 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 41
18:05:21.443510 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 41
18:05:21.454402 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 42
18:05:21.454478 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 42
18:05:21.465201 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 43
18:05:21.465397 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 43
18:05:21.475609 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 44
18:05:21.476323 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 44
18:05:21.488261 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 45
18:05:21.488369 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 45
18:05:21.500841 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 46
18:05:21.500937 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 46
18:05:21.513700 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 47
18:05:21.513826 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 47
18:05:21.524696 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 48
18:05:21.524790 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 48
18:05:21.535428 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 49
18:05:21.535516 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 49
18:05:21.546140 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 50
18:05:21.546247 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 50
18:05:21.556648 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 51
18:05:21.556748 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 51
18:05:21.569165 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 52
18:05:21.569271 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
18:05:21.579988 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 53
18:05:21.580108 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
18:05:21.590505 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 54
18:05:21.590559 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
18:05:21.603071 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 55
18:05:21.603175 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
18:05:21.613505 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
18:05:21.613612 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 56
18:05:21.624066 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 57
18:05:21.624189 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
18:05:21.634665 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 58
18:05:21.636480 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
18:05:21.647258 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 59
18:05:21.647364 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
18:05:21.657946 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
18:05:21.658122 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 60
18:05:21.668661 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
18:05:21.668754 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 61
18:05:21.679354 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
18:05:21.681556 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 62
18:05:21.690026 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
18:05:21.694317 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 63
18:05:21.700568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
18:05:21.705285 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 64
18:05:21.712939 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
18:05:21.718063 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 65
18:05:21.723517 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
18:05:21.730831 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 66
18:05:21.734824 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
18:05:21.743582 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 67
18:05:21.745725 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
18:05:21.756408 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
18:05:21.756455 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 68
18:05:21.766841 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
18:05:21.766938 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 69
18:05:21.777192 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
18:05:21.777282 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 70
18:05:21.789747 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 71
18:05:21.789831 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
18:05:21.800530 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
18:05:21.800593 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 72
18:05:21.812134 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
18:05:21.812230 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 73
18:05:21.822837 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
18:05:21.822876 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 74
18:05:21.835409 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 75
18:05:21.835516 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
18:05:21.846971 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 76
18:05:21.847102 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
18:05:21.857815 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
18:05:21.857923 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 77
18:05:21.868497 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
18:05:21.868593 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 78
18:05:21.879537 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 79
18:05:21.879580 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
18:05:21.890386 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 80
18:05:21.890497 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
18:05:21.903238 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 81
18:05:21.903364 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
18:05:21.914068 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
18:05:21.914182 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 82
18:05:21.924915 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 83
18:05:21.925063 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
18:05:21.937676 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
18:05:21.937720 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 84
18:05:21.949252 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 85
18:05:21.949332 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
18:05:21.961171 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 86
18:05:21.961313 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
18:05:21.973710 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 87
18:05:21.973975 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
18:05:21.984273 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 88
18:05:21.984318 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
18:05:21.994631 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 89
18:05:21.994737 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
18:05:22.006779 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
18:05:22.006901 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 90
18:05:22.019618 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
18:05:22.019729 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 91
18:05:22.031807 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
18:05:22.031906 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 92
18:05:22.044453 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 93
18:05:22.044513 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
18:05:22.057077 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
18:05:22.057174 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 94
18:05:22.068668 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 95
18:05:22.068771 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
18:05:22.078938 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 96
18:05:22.079112 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
18:05:22.089203 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 97
18:05:22.089758 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
18:05:22.101801 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 98
18:05:22.101908 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
18:05:22.112066 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 99
18:05:22.112255 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
18:05:22.122765 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 100
18:05:22.122887 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
18:05:22.135616 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 101
18:05:22.135697 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
18:05:22.146721 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
18:05:22.146824 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 102
18:05:22.158065 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
18:05:22.158094 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 103
18:05:22.169032 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
18:05:22.169131 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 104
18:05:22.181928 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 105
18:05:22.182009 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
18:05:22.194174 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
18:05:22.194286 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 106
18:05:22.207042 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
18:05:22.207151 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 107
18:05:22.219928 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
18:05:22.220041 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 108
18:05:22.230247 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
18:05:22.230328 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 109
18:05:22.241087 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 110
18:05:22.241160 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
18:05:22.252249 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 111
18:05:22.252317 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
18:05:22.262547 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 112
18:05:22.262658 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
18:05:22.273627 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
18:05:22.273696 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 113
18:05:22.284471 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
18:05:22.284566 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 114
18:05:22.294800 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 115
18:05:22.294921 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
18:05:22.305276 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
18:05:22.305360 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 116
18:05:22.316541 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
18:05:22.316636 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 117
18:05:22.327425 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
18:05:22.327588 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 118
18:05:22.339620 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 119
18:05:22.339674 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
18:05:22.352433 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 120
18:05:22.352515 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
18:05:22.364004 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
18:05:22.364112 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 121
18:05:22.375479 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
18:05:22.375558 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 122
18:05:22.386565 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 123
18:05:22.386689 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
18:05:22.397147 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
18:05:22.397259 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 124
18:05:22.409043 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
18:05:22.409104 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 125
18:05:22.421817 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 126
18:05:22.421930 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
18:05:22.433896 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
18:05:22.433923 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 127
18:05:22.446745 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 128
18:05:22.446864 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
18:05:22.457404 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
18:05:22.457511 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 129
18:05:22.468551 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
18:05:22.468596 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 130
18:05:22.479126 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
18:05:22.479236 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 131
18:05:22.490894 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 132
18:05:22.491021 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
18:05:22.503424 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
18:05:22.503469 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 133
18:05:22.514194 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 134
18:05:22.514247 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
18:05:22.524636 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
18:05:22.524683 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 135
18:05:22.535082 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
18:05:22.535141 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 136
18:05:22.545497 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
18:05:22.545660 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 137
18:05:22.557764 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
18:05:22.557873 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 138
18:05:22.570624 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
18:05:22.570808 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 139
18:05:22.581233 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
18:05:22.581336 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 140
18:05:22.592031 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 141
18:05:22.592098 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
18:05:22.604778 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 142
18:05:22.604885 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
18:05:22.617597 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 143
18:05:22.617681 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
18:05:22.630441 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 144
18:05:22.630557 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
18:05:22.641373 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
18:05:22.641484 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 145
18:05:22.653712 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
18:05:22.653793 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 146
18:05:22.664049 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
18:05:22.664101 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 147
18:05:22.675234 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
18:05:22.675284 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 148
18:05:22.686964 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 150
18:05:22.687049 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 149
18:05:22.697548 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 150
