1455722513.07,received , 1 , 0.00329208374023, wifi
1455722513.08,received , 2 , 0.00209999084473, wifi
1455722513.09,received , 3 , 0.00233006477356, wifi
1455722513.1,received , 4 , 0.00202393531799, wifi
1455722513.11,received , 5 , 0.00199198722839, wifi
1455722513.12,received , 6 , 0.00200390815735, wifi
1455722513.13,received , 7 , 0.00198101997375, wifi
1455722513.14,received , 8 , 0.00237703323364, wifi
1455722513.15,received , 9 , 0.00200200080872, wifi
1455722513.16,received , 10 , 0.0019998550415, wifi
1455722513.17,received , 11 , 0.00202393531799, wifi
1455722513.18,received , 12 , 0.00207996368408, wifi
1455722513.19,received , 13 , 0.00202608108521, wifi
1455722513.2,received , 14 , 0.00207901000977, wifi
1455722513.21,received , 15 , 0.00199699401855, wifi
1455722513.23,received , 16 , 0.00200605392456, wifi
1455722513.29,received , 17 , 0.0554270744324, wifi
1455722513.29,received , 18 , 0.0455958843231, wifi
1455722513.29,received , 19 , 0.0357308387756, wifi
1455722513.29,received , 20 , 0.0259749889374, wifi
1455722513.29,received , 21 , 0.0162689685822, wifi
1455722513.29,received , 22 , 0.00640988349915, wifi
1455722513.3,received , 23 , 0.00201988220215, wifi
1455722513.3,received , 1 , 0.231045007706, lte
1455722513.31,received , 24 , 0.0019998550415, wifi
1455722513.32,received , 25 , 0.00200819969177, wifi
1455722513.33,received , 26 , 0.00201201438904, wifi
1455722513.34,received , 27 , 0.00200605392456, wifi
1455722513.35,received , 28 , 0.0020158290863, wifi
1455722513.36,received , 29 , 0.00200390815735, wifi
1455722513.37,received , 30 , 0.00205016136169, wifi
1455722513.38,received , 2 , 0.29359793663, lte
1455722513.38,received , 31 , 0.00199389457703, wifi
1455722513.39,received , 32 , 0.00202584266663, wifi
1455722513.4,received , 33 , 0.00199508666992, wifi
1455722513.41,received , 34 , 0.00311398506165, wifi
1455722513.42,received , 35 , 0.00200200080872, wifi
1455722513.43,received , 36 , 0.00282692909241, wifi
1455722513.44,received , 37 , 0.00201296806335, wifi
1455722513.45,received , 38 , 0.00200986862183, wifi
1455722513.46,received , 3 , 0.363594055176, lte
1455722513.46,received , 39 , 0.00198197364807, wifi
1455722513.47,received , 40 , 0.00199890136719, wifi
1455722513.48,received , 41 , 0.00199198722839, wifi
1455722513.49,received , 42 , 0.00201392173767, wifi
1455722513.5,received , 43 , 0.00201988220215, wifi
1455722513.51,received , 44 , 0.00201392173767, wifi
1455722513.52,received , 45 , 0.00200915336609, wifi
1455722513.53,received , 46 , 0.00199103355408, wifi
1455722513.54,received , 47 , 0.00200605392456, wifi
1455722513.55,received , 4 , 0.444225072861, lte
1455722513.55,received , 48 , 0.00201988220215, wifi
1455722513.56,received , 49 , 0.00196194648743, wifi
1455722513.57,received , 50 , 0.0023398399353, wifi
1455722513.58,received , 51 , 0.00324511528015, wifi
1455722513.59,received , 52 , 0.00334310531616, wifi
1455722513.6,received , 53 , 0.00195980072021, wifi
1455722513.62,received , 54 , 0.00585198402405, wifi
1455722513.62,received , 55 , 0.0028247833252, wifi
1455722513.63,received , 5 , 0.513123035431, lte
1455722513.63,received , 56 , 0.0019850730896, wifi
1455722513.64,received , 57 , 0.00199604034424, wifi
1455722513.65,received , 58 , 0.00201010704041, wifi
1455722513.66,received , 59 , 0.00198483467102, wifi
1455722513.67,received , 60 , 0.00245213508606, wifi
1455722513.68,received , 61 , 0.00199508666992, wifi
1455722513.7,received , 6 , 0.573976755142, lte
1455722513.7,received , 62 , 0.0058331489563, wifi
1455722513.71,received , 63 , 0.00198411941528, wifi
1455722513.72,received , 64 , 0.00199699401855, wifi
1455722513.73,received , 65 , 0.00199007987976, wifi
1455722513.74,received , 66 , 0.00200009346008, wifi
1455722513.74,received , 7 , 0.604643106461, lte
1455722513.75,received , 67 , 0.00198292732239, wifi
1455722513.76,received , 68 , 0.00324988365173, wifi
1455722513.77,received , 69 , 0.00198698043823, wifi
1455722513.78,received , 70 , 0.00198411941528, wifi
1455722513.78,received , 8 , 0.632443189621, lte
1455722513.79,received , 71 , 0.00196409225464, wifi
1455722513.8,received , 72 , 0.00451993942261, wifi
1455722513.81,received , 73 , 0.00198101997375, wifi
1455722513.82,received , 9 , 0.660192012787, lte
1455722513.82,received , 74 , 0.00199794769287, wifi
1455722513.83,received , 75 , 0.00239396095276, wifi
1455722513.84,received , 76 , 0.00233197212219, wifi
1455722513.85,received , 77 , 0.00233292579651, wifi
1455722513.85,received , 10 , 0.684058904648, lte
1455722513.86,received , 78 , 0.00197696685791, wifi
1455722513.87,received , 79 , 0.00201296806335, wifi
1455722513.88,received , 11 , 0.700731992722, lte
1455722513.88,received , 80 , 0.00192475318909, wifi
1455722513.89,received , 81 , 0.0019359588623, wifi
1455722513.9,received , 12 , 0.712601900101, lte
1455722513.9,received , 82 , 0.0019359588623, wifi
1455722513.91,received , 83 , 0.00194096565247, wifi
1455722513.92,received , 84 , 0.00192189216614, wifi
1455722513.92,received , 13 , 0.726240873337, lte
1455722513.93,received , 85 , 0.00221300125122, wifi
1455722513.94,received , 14 , 0.732213973999, lte
1455722513.94,received , 86 , 0.00310301780701, wifi
1455722513.95,received , 87 , 0.00197386741638, wifi
1455722513.96,received , 88 , 0.00198101997375, wifi
1455722513.96,received , 15 , 0.746884822845, lte
1455722513.97,received , 89 , 0.00200390815735, wifi
1455722513.98,received , 90 , 0.00198078155518, wifi
1455722513.98,received , 16 , 0.756768941879, lte
1455722513.99,received , 91 , 0.00197815895081, wifi
1455722514.0,received , 92 , 0.00201892852783, wifi
1455722514.01,received , 93 , 0.00270009040833, wifi
1455722514.02,received , 94 , 0.00202393531799, wifi
1455722514.03,received , 95 , 0.00200986862183, wifi
1455722514.03,received , 17 , 0.795492887497, lte
1455722514.04,received , 96 , 0.00201487541199, wifi
1455722514.05,received , 97 , 0.00201487541199, wifi
1455722514.06,received , 98 , 0.00202989578247, wifi
1455722514.07,received , 99 , 0.00205397605896, wifi
1455722514.08,received , 100 , 0.00202679634094, wifi
1455722514.09,received , 101 , 0.00199818611145, wifi
1455722514.1,received , 18 , 0.849321126938, lte
1455722514.1,received , 102 , 0.00203013420105, wifi
1455722514.11,received , 103 , 0.00214910507202, wifi
1455722514.12,received , 104 , 0.00202393531799, wifi
1455722514.13,received , 105 , 0.00199413299561, wifi
1455722514.14,received , 106 , 0.00199913978577, wifi
1455722514.15,received , 19 , 0.895198106766, lte
1455722514.15,received , 107 , 0.00199103355408, wifi
1455722514.16,received , 108 , 0.00202608108521, wifi
1455722514.17,received , 109 , 0.00200009346008, wifi
1455722514.18,received , 110 , 0.00201988220215, wifi
1455722514.19,received , 111 , 0.0020170211792, wifi
1455722514.2,received , 20 , 0.928947925568, lte
1455722514.2,received , 112 , 0.00200986862183, wifi
1455722514.21,received , 113 , 0.0022919178009, wifi
1455722514.22,received , 114 , 0.00204277038574, wifi
1455722514.23,received , 21 , 0.950787067413, lte
1455722514.24,received , 115 , 0.00201678276062, wifi
1455722514.25,received , 116 , 0.00201320648193, wifi
1455722514.25,received , 22 , 0.965620040894, lte
1455722514.26,received , 117 , 0.00198483467102, wifi
1455722514.27,received , 118 , 0.00250697135925, wifi
