1457797945.88,received , 1 , 0.0259940624237, wifi
1457797945.88,received , 2 , 0.0155138969421, wifi
1457797945.88,received , 3 , 0.0115818977356, wifi
1457797945.9,received , 4 , 0.0124750137329, wifi
1457797945.91,received , 5 , 0.0136179924011, wifi
1457797945.92,received , 6 , 0.012736082077, wifi
1457797945.93,received , 7 , 0.0181810855865, wifi
1457797945.95,received , 1 , 0.0853099822998, lte
1457797945.95,received , 8 , 0.022873878479, wifi
1457797945.96,received , 2 , 0.0862381458282, lte
1457797945.96,received , 9 , 0.0219230651855, wifi
1457797945.97,received , 3 , 0.0866820812225, lte
1457797945.97,received , 10 , 0.0233099460602, wifi
1457797945.97,received , 11 , 0.0130219459534, wifi
1457797945.98,received , 4 , 0.0865631103516, lte
1457797945.98,received , 12 , 0.0112841129303, wifi
1457797945.99,received , 5 , 0.0855939388275, lte
1457797946.0,received , 13 , 0.0146539211273, wifi
1457797946.0,received , 6 , 0.0853080749512, lte
1457797946.01,received , 14 , 0.0150890350342, wifi
1457797946.01,received , 7 , 0.0840110778809, lte
1457797946.02,received , 15 , 0.0124881267548, wifi
1457797946.02,received , 8 , 0.0817091464996, lte
1457797946.03,received , 16 , 0.0112071037292, wifi
1457797946.03,received , 9 , 0.0806560516357, lte
1457797946.04,received , 10 , 0.079784154892, lte
1457797946.04,received , 17 , 0.0159289836884, wifi
1457797946.05,received , 11 , 0.0754780769348, lte
1457797946.05,received , 18 , 0.017030954361, wifi
1457797946.06,received , 12 , 0.0715432167053, lte
1457797946.06,received , 13 , 0.0663471221924, lte
1457797946.07,received , 19 , 0.018413066864, wifi
1457797946.07,received , 14 , 0.0623681545258, lte
1457797946.07,received , 20 , 0.0128209590912, wifi
1457797946.08,received , 15 , 0.056380033493, lte
1457797946.08,received , 21 , 0.0139479637146, wifi
1457797946.09,received , 16 , 0.055184841156, lte
1457797946.09,received , 17 , 0.0480551719666, lte
1457797946.1,received , 18 , 0.0439929962158, lte
1457797946.1,received , 22 , 0.0153150558472, wifi
1457797946.11,received , 23 , 0.0167529582977, wifi
1457797946.11,received , 19 , 0.0460019111633, lte
1457797946.11,received , 24 , 0.0125710964203, wifi
1457797946.12,received , 20 , 0.0441451072693, lte
1457797946.12,received , 25 , 0.010281085968, wifi
1457797946.12,received , 21 , 0.0394740104675, lte
1457797946.13,received , 22 , 0.0362391471863, lte
1457797946.13,received , 26 , 0.0105578899384, wifi
1457797946.14,received , 23 , 0.0339510440826, lte
1457797946.15,received , 27 , 0.0138640403748, wifi
1457797946.15,received , 24 , 0.0313999652863, lte
1457797946.16,received , 28 , 0.0127952098846, wifi
1457797946.16,received , 25 , 0.0324800014496, lte
1457797946.16,received , 26 , 0.0262219905853, lte
1457797946.17,received , 29 , 0.0120871067047, wifi
1457797946.17,received , 27 , 0.0201230049133, lte
1457797946.18,received , 30 , 0.0112738609314, wifi
1457797946.19,received , 28 , 0.0294659137726, lte
1457797946.19,received , 31 , 0.0156979560852, wifi
1457797946.2,received , 32 , 0.00939321517944, wifi
1457797946.2,received , 29 , 0.0286219120026, lte
1457797946.21,received , 30 , 0.0242230892181, lte
1457797946.21,received , 33 , 0.0159540176392, wifi
1457797946.22,received , 31 , 0.020054101944, lte
1457797946.22,received , 34 , 0.0124580860138, wifi
1457797946.24,received , 32 , 0.0295038223267, lte
1457797946.25,received , 35 , 0.0263671875, wifi
1457797946.25,received , 33 , 0.0287070274353, lte
1457797946.25,received , 36 , 0.0160551071167, wifi
1457797946.25,received , 34 , 0.0244510173798, lte
1457797946.26,received , 35 , 0.0198659896851, lte
1457797946.27,received , 37 , 0.0244140625, wifi
1457797946.27,received , 38 , 0.014111995697, wifi
1457797946.28,received , 39 , 0.0116751194, wifi
1457797946.28,received , 36 , 0.0289599895477, lte
1457797946.29,received , 40 , 0.0115230083466, wifi
1457797946.29,received , 37 , 0.0246109962463, lte
1457797946.29,received , 38 , 0.019424200058, lte
1457797946.3,received , 41 , 0.0104429721832, wifi
1457797946.31,received , 42 , 0.0116469860077, wifi
1457797946.32,received , 39 , 0.032240152359, lte
1457797946.32,received , 43 , 0.00937700271606, wifi
1457797946.33,received , 40 , 0.0281550884247, lte
1457797946.33,received , 41 , 0.0213479995728, lte
1457797946.34,received , 44 , 0.0125279426575, wifi
1457797946.35,received , 45 , 0.0107519626617, wifi
1457797946.35,received , 42 , 0.023894071579, lte
1457797946.36,received , 46 , 0.0114381313324, wifi
1457797946.36,received , 43 , 0.027027130127, lte
1457797946.37,received , 47 , 0.0113611221313, wifi
1457797946.37,received , 44 , 0.0256929397583, lte
1457797946.38,received , 45 , 0.0211131572723, lte
1457797946.38,received , 48 , 0.0107359886169, wifi
1457797946.39,received , 49 , 0.00949501991272, wifi
1457797946.4,received , 46 , 0.0256690979004, lte
1457797946.4,received , 50 , 0.0118231773376, wifi
1457797946.41,received , 47 , 0.0242581367493, lte
1457797946.41,received , 48 , 0.02205991745, lte
1457797946.42,received , 51 , 0.0118520259857, wifi
1457797946.43,received , 52 , 0.0116589069366, wifi
1457797946.43,received , 49 , 0.0258362293243, lte
1457797946.44,received , 50 , 0.0235221385956, lte
1457797946.44,received , 53 , 0.0123701095581, wifi
1457797946.45,received , 51 , 0.0242168903351, lte
1457797946.45,received , 54 , 0.0125410556793, wifi
1457797946.46,received , 55 , 0.0119910240173, wifi
1457797946.46,received , 52 , 0.0267522335052, lte
1457797946.47,received , 56 , 0.0101509094238, wifi
1457797946.47,received , 53 , 0.0254452228546, lte
1457797946.48,received , 54 , 0.0194380283356, lte
1457797946.49,received , 57 , 0.019150018692, wifi
1457797946.5,received , 55 , 0.0253899097443, lte
1457797946.5,received , 58 , 0.0136890411377, wifi
1457797946.51,received , 59 , 0.012197971344, wifi
1457797946.51,received , 56 , 0.024530172348, lte
1457797946.51,received , 57 , 0.021290063858, lte
1457797946.52,received , 60 , 0.0121610164642, wifi
1457797946.53,received , 61 , 0.0124380588531, wifi
1457797946.53,received , 58 , 0.0267899036407, lte
1457797946.54,received , 62 , 0.010537147522, wifi
1457797946.54,received , 59 , 0.0255830287933, lte
1457797946.55,received , 60 , 0.0215010643005, lte
1457797946.55,received , 63 , 0.0117630958557, wifi
1457797946.56,received , 64 , 0.0107750892639, wifi
1457797946.56,received , 61 , 0.0267059803009, lte
1457797946.57,received , 65 , 0.0119562149048, wifi
1457797946.57,received , 62 , 0.0258951187134, lte
1457797946.58,received , 63 , 0.021763086319, lte
1457797946.58,received , 66 , 0.0115249156952, wifi
1457797946.59,received , 67 , 0.0110731124878, wifi
1457797946.6,received , 64 , 0.0280952453613, lte
1457797946.61,received , 68 , 0.0117378234863, wifi
1457797946.61,received , 65 , 0.0319969654083, lte
1457797946.61,received , 69 , 0.0104520320892, wifi
1457797946.62,received , 66 , 0.0280420780182, lte
1457797946.63,received , 70 , 0.0101270675659, wifi
1457797946.63,received , 67 , 0.0284101963043, lte
1457797946.64,received , 71 , 0.014909029007, wifi
1457797946.64,received , 68 , 0.0276079177856, lte
1457797946.65,received , 69 , 0.0208082199097, lte
1457797946.65,received , 72 , 0.013160943985, wifi
1457797946.66,received , 70 , 0.0193090438843, lte
1457797946.66,received , 73 , 0.0136489868164, wifi
1457797946.67,received , 74 , 0.0123689174652, wifi
1457797946.67,received , 71 , 0.0245630741119, lte
1457797946.68,received , 75 , 0.0125260353088, wifi
1457797946.68,received , 72 , 0.0240879058838, lte
1457797946.69,received , 76 , 0.0119218826294, wifi
1457797946.7,received , 73 , 0.026792049408, lte
1457797946.7,received , 77 , 0.0120241641998, wifi
1457797946.71,received , 74 , 0.0289199352264, lte
1457797946.71,received , 78 , 0.0113990306854, wifi
1457797946.72,received , 75 , 0.0261759757996, lte
1457797946.72,received , 76 , 0.0196521282196, lte
1457797946.72,received , 79 , 0.0135672092438, wifi
1457797946.73,received , 80 , 0.0113298892975, wifi
1457797946.74,received , 77 , 0.0249218940735, lte
1457797946.75,received , 78 , 0.0240869522095, lte
1457797946.75,received , 81 , 0.0151171684265, wifi
1457797946.76,received , 82 , 0.0127539634705, wifi
1457797946.76,received , 79 , 0.0256781578064, lte
1457797946.77,received , 83 , 0.00972294807434, wifi
1457797946.77,received , 80 , 0.0244212150574, lte
1457797946.78,received , 81 , 0.0241270065308, lte
1457797946.78,received , 84 , 0.0143489837646, wifi
1457797946.79,received , 85 , 0.0124740600586, wifi
1457797946.8,received , 82 , 0.0273241996765, lte
1457797946.8,received , 86 , 0.0120091438293, wifi
1457797946.81,received , 87 , 0.0117130279541, wifi
1457797946.81,received , 83 , 0.0324921607971, lte
1457797946.82,received , 84 , 0.028519153595, lte
1457797946.82,received , 88 , 0.0112969875336, wifi
1457797946.82,received , 85 , 0.022390127182, lte
1457797946.83,received , 89 , 0.0139629840851, wifi
1457797946.84,received , 90 , 0.0128710269928, wifi
1457797946.85,received , 86 , 0.0345311164856, lte
1457797946.85,received , 91 , 0.0134859085083, wifi
1457797946.86,received , 87 , 0.0339941978455, lte
1457797946.86,received , 88 , 0.0269618034363, lte
1457797946.87,received , 89 , 0.019828081131, lte
1457797946.87,received , 92 , 0.0143251419067, wifi
1457797946.87,received , 93 , 0.0127792358398, wifi
1457797946.88,received , 90 , 0.0246050357819, lte
1457797946.89,received , 94 , 0.0177049636841, wifi
1457797946.89,received , 91 , 0.0238318443298, lte
1457797946.91,received , 92 , 0.0288619995117, lte
1457797946.91,received , 95 , 0.0294721126556, wifi
1457797946.91,received , 96 , 0.0195348262787, wifi
1457797946.92,received , 93 , 0.0298252105713, lte
1457797946.93,received , 94 , 0.0266900062561, lte
1457797946.93,received , 97 , 0.0252370834351, wifi
1457797946.93,received , 98 , 0.0153069496155, wifi
1457797946.94,received , 95 , 0.0236749649048, lte
1457797946.94,received , 99 , 0.014416217804, wifi
1457797946.94,received , 96 , 0.0187139511108, lte
1457797946.95,received , 100 , 0.0138540267944, wifi
1457797946.96,received , 101 , 0.0136270523071, wifi
1457797946.96,received , 97 , 0.0236339569092, lte
1457797946.97,received , 102 , 0.0130081176758, wifi
1457797946.97,received , 98 , 0.0242910385132, lte
1457797946.98,received , 103 , 0.0126700401306, wifi
1457797946.98,received , 99 , 0.0246591567993, lte
1457797946.99,received , 104 , 0.0117681026459, wifi
1457797946.99,received , 100 , 0.0268549919128, lte
1457797947.0,received , 105 , 0.0117301940918, wifi
1457797947.01,received , 101 , 0.0331561565399, lte
1457797947.01,received , 106 , 0.0128390789032, wifi
1457797947.02,received , 107 , 0.0102949142456, wifi
1457797947.02,received , 102 , 0.0314371585846, lte
1457797947.02,received , 103 , 0.0208549499512, lte
1457797947.03,received , 108 , 0.0154190063477, wifi
1457797947.04,received , 109 , 0.0106499195099, wifi
1457797947.05,received , 104 , 0.038125038147, lte
1457797947.05,received , 110 , 0.0130240917206, wifi
1457797947.06,received , 105 , 0.0354268550873, lte
1457797947.06,received , 106 , 0.0306429862976, lte
1457797947.06,received , 111 , 0.0139420032501, wifi
1457797947.07,received , 107 , 0.0233221054077, lte
1457797947.07,received , 108 , 0.0177719593048, lte
1457797947.07,received , 112 , 0.0131211280823, wifi
1457797947.09,received , 113 , 0.0163729190826, wifi
1457797947.1,received , 114 , 0.0131900310516, wifi
1457797947.1,received , 109 , 0.0357439517975, lte
1457797947.11,received , 115 , 0.0111930370331, wifi
1457797947.12,received , 110 , 0.0418598651886, lte
1457797947.12,received , 111 , 0.0315330028534, lte
1457797947.12,received , 116 , 0.0126512050629, wifi
1457797947.12,received , 112 , 0.0246441364288, lte
1457797947.13,received , 117 , 0.0121421813965, wifi
1457797947.13,received , 113 , 0.0253109931946, lte
1457797947.14,received , 118 , 0.01007604599, wifi
1457797947.15,received , 114 , 0.0337898731232, lte
1457797947.16,received , 119 , 0.0174582004547, wifi
1457797947.16,received , 120 , 0.0111269950867, wifi
1457797947.17,received , 115 , 0.0356860160828, lte
1457797947.17,received , 116 , 0.0286810398102, lte
1457797947.17,received , 121 , 0.0120480060577, wifi
1457797947.17,received , 117 , 0.0229802131653, lte
1457797947.19,received , 118 , 0.0238070487976, lte
1457797947.19,received , 122 , 0.0152380466461, wifi
1457797947.2,received , 123 , 0.0156400203705, wifi
1457797947.21,received , 124 , 0.012925863266, wifi
1457797947.22,received , 119 , 0.0415780544281, lte
1457797947.22,received , 125 , 0.0120959281921, wifi
1457797947.23,received , 120 , 0.0422639846802, lte
1457797947.23,received , 121 , 0.0344121456146, lte
1457797947.23,received , 126 , 0.0153911113739, wifi
1457797947.23,received , 122 , 0.0251491069794, lte
1457797947.24,received , 123 , 0.018835067749, lte
1457797947.24,received , 127 , 0.0125200748444, wifi
1457797947.25,received , 128 , 0.0129249095917, wifi
1457797947.26,received , 124 , 0.0274260044098, lte
1457797947.26,received , 129 , 0.0130679607391, wifi
1457797947.27,received , 125 , 0.0270771980286, lte
1457797947.27,received , 130 , 0.0129790306091, wifi
1457797947.28,received , 126 , 0.0281391143799, lte
1457797947.28,received , 131 , 0.0119140148163, wifi
1457797947.29,received , 127 , 0.0258219242096, lte
1457797947.3,received , 132 , 0.0139741897583, wifi
1457797947.3,received , 128 , 0.0260138511658, lte
1457797947.3,received , 133 , 0.0122888088226, wifi
1457797947.32,received , 134 , 0.0122051239014, wifi
1457797947.32,received , 129 , 0.0338101387024, lte
1457797947.32,received , 135 , 0.00999903678894, wifi
1457797947.34,received , 130 , 0.0387990474701, lte
1457797947.34,received , 136 , 0.0148749351501, wifi
1457797947.34,received , 131 , 0.0367350578308, lte
1457797947.35,received , 137 , 0.0138850212097, wifi
1457797947.35,received , 132 , 0.0325529575348, lte
1457797947.36,received , 133 , 0.025593996048, lte
1457797947.36,received , 138 , 0.0130729675293, wifi
1457797947.36,received , 134 , 0.0226609706879, lte
1457797947.37,received , 139 , 0.0144150257111, wifi
1457797947.38,received , 135 , 0.0268959999084, lte
1457797947.38,received , 140 , 0.0134479999542, wifi
1457797947.39,received , 136 , 0.0262560844421, lte
1457797947.39,received , 137 , 0.0195510387421, lte
1457797947.39,received , 141 , 0.0126271247864, wifi
1457797947.4,received , 142 , 0.0120038986206, wifi
1457797947.41,received , 138 , 0.0248930454254, lte
1457797947.41,received , 143 , 0.0130710601807, wifi
1457797947.42,received , 139 , 0.0242462158203, lte
1457797947.42,received , 144 , 0.0124201774597, wifi
1457797947.43,received , 140 , 0.0223190784454, lte
1457797947.44,received , 145 , 0.0133938789368, wifi
1457797947.45,received , 141 , 0.0295951366425, lte
1457797947.45,received , 146 , 0.0127789974213, wifi
1457797947.46,received , 142 , 0.028599023819, lte
1457797947.46,received , 147 , 0.013612985611, wifi
1457797947.47,received , 143 , 0.0274698734283, lte
1457797947.47,received , 144 , 0.0190210342407, lte
1457797947.47,received , 148 , 0.0129668712616, wifi
1457797947.48,received , 149 , 0.0135979652405, wifi
1457797947.49,received , 145 , 0.0250618457794, lte
1457797947.49,received , 150 , 0.0133900642395, wifi
1457797947.5,received , 146 , 0.0240859985352, lte
1457797947.5,received , 151 , 0.0138149261475, wifi
1457797947.5,received , 147 , 0.0200741291046, lte
1457797947.51,received , 152 , 0.0136580467224, wifi
1457797947.52,received , 148 , 0.0257999897003, lte
1457797947.52,received , 153 , 0.0139601230621, wifi
1457797947.53,received , 149 , 0.029125213623, lte
1457797947.53,received , 154 , 0.0130031108856, wifi
1457797947.54,received , 150 , 0.025089263916, lte
1457797947.55,received , 155 , 0.0140941143036, wifi
1457797947.55,received , 151 , 0.0260829925537, lte
1457797947.56,received , 156 , 0.015331029892, wifi
1457797947.57,received , 157 , 0.014307975769, wifi
1457797947.57,received , 152 , 0.0320980548859, lte
1457797947.57,received , 153 , 0.0211501121521, lte
1457797947.58,received , 158 , 0.0135180950165, wifi
1457797947.59,received , 159 , 0.0130770206451, wifi
1457797947.59,received , 154 , 0.0339319705963, lte
1457797947.6,received , 160 , 0.0119051933289, wifi
1457797947.6,received , 155 , 0.0338990688324, lte
1457797947.61,received , 156 , 0.0299251079559, lte
1457797947.61,received , 161 , 0.0153789520264, wifi
1457797947.62,received , 157 , 0.0226449966431, lte
1457797947.62,received , 162 , 0.014543056488, wifi
1457797947.62,received , 158 , 0.0202441215515, lte
1457797947.63,received , 163 , 0.0130050182343, wifi
1457797947.64,received , 159 , 0.0255539417267, lte
1457797947.64,received , 164 , 0.0121910572052, wifi
1457797947.65,received , 160 , 0.0255470275879, lte
1457797947.66,received , 161 , 0.0253121852875, lte
1457797947.67,received , 165 , 0.0156960487366, wifi
1457797947.67,received , 166 , 0.0109641551971, wifi
1457797947.68,received , 162 , 0.0256290435791, lte
1457797947.68,received , 167 , 0.011885881424, wifi
