1455536588.88,received , 1 , 0.00228500366211, wifi
1455536588.89,received , 2 , 0.00214624404907, wifi
1455536588.9,received , 3 , 0.00207805633545, wifi
1455536588.91,received , 4 , 0.00207614898682, wifi
1455536588.92,received , 5 , 0.00209593772888, wifi
1455536588.93,received , 6 , 0.00213193893433, wifi
1455536588.94,received , 7 , 0.00209212303162, wifi
1455536588.95,received , 8 , 0.00210213661194, wifi
1455536588.96,received , 9 , 0.00260710716248, wifi
1455536588.97,received , 10 , 0.00206708908081, wifi
1455536588.98,received , 11 , 0.00273299217224, wifi
1455536589.04,received , 12 , 0.0442070960999, wifi
1455536589.04,received , 13 , 0.0343210697174, wifi
1455536589.04,received , 14 , 0.0245060920715, wifi
1455536589.04,received , 15 , 0.0152862071991, wifi
1455536589.04,received , 16 , 0.00548219680786, wifi
1455536589.04,received , 17 , 0.00216913223267, wifi
1455536589.06,received , 18 , 0.00336289405823, wifi
1455536589.07,received , 19 , 0.00213313102722, wifi
1455536589.08,received , 20 , 0.00287914276123, wifi
1455536589.08,received , 1 , 0.19383597374, lte
1455536589.09,received , 21 , 0.00220012664795, wifi
1455536589.1,received , 22 , 0.00222206115723, wifi
1455536589.11,received , 2 , 0.210413217545, lte
1455536589.11,received , 23 , 0.00216507911682, wifi
1455536589.12,received , 24 , 0.00232601165771, wifi
1455536589.13,received , 3 , 0.22005200386, lte
1455536589.13,received , 25 , 0.00221920013428, wifi
1455536589.14,received , 26 , 0.00222420692444, wifi
1455536589.15,received , 4 , 0.228900909424, lte
1455536589.15,received , 27 , 0.00220799446106, wifi
1455536589.16,received , 28 , 0.00218415260315, wifi
1455536589.16,received , 5 , 0.236737966537, lte
1455536589.17,received , 29 , 0.00223827362061, wifi
1455536589.18,received , 30 , 0.00225210189819, wifi
1455536589.18,received , 6 , 0.24444103241, lte
1455536589.19,received , 31 , 0.00217294692993, wifi
1455536589.2,received , 7 , 0.25211596489, lte
1455536589.2,received , 32 , 0.00215220451355, wifi
1455536589.21,received , 33 , 0.00220203399658, wifi
1455536589.22,received , 8 , 0.262937068939, lte
1455536589.22,received , 34 , 0.00219416618347, wifi
1455536589.23,received , 35 , 0.00220012664795, wifi
1455536589.24,received , 9 , 0.271721124649, lte
1455536589.24,received , 36 , 0.00260806083679, wifi
1455536589.25,received , 37 , 0.00221705436707, wifi
1455536589.26,received , 10 , 0.279500961304, lte
1455536589.26,received , 38 , 0.0028350353241, wifi
1455536589.27,received , 11 , 0.284209251404, lte
1455536589.27,received , 39 , 0.00221610069275, wifi
1455536589.28,received , 40 , 0.00221109390259, wifi
1455536589.29,received , 12 , 0.289957046509, lte
1455536589.29,received , 41 , 0.00219917297363, wifi
1455536589.3,received , 13 , 0.291687011719, lte
1455536589.3,received , 42 , 0.00223088264465, wifi
1455536589.31,received , 43 , 0.0022349357605, wifi
1455536589.32,received , 14 , 0.298573970795, lte
1455536589.32,received , 44 , 0.00216794013977, wifi
1455536589.33,received , 15 , 0.30011510849, lte
1455536589.33,received , 45 , 0.0020809173584, wifi
1455536589.34,received , 16 , 0.299683094025, lte
1455536589.35,received , 46 , 0.00364899635315, wifi
1455536589.35,received , 17 , 0.300632238388, lte
1455536589.35,received , 47 , 0.00207209587097, wifi
1455536589.36,received , 18 , 0.301174879074, lte
1455536589.36,received , 48 , 0.00208306312561, wifi
1455536589.37,received , 19 , 0.30077290535, lte
1455536589.38,received , 49 , 0.00208687782288, wifi
1455536589.38,received , 20 , 0.299483060837, lte
1455536589.39,received , 50 , 0.00209212303162, wifi
1455536589.39,received , 21 , 0.300261974335, lte
1455536589.4,received , 51 , 0.00230002403259, wifi
1455536589.41,received , 52 , 0.00206208229065, wifi
1455536589.41,received , 22 , 0.303716182709, lte
1455536589.42,received , 53 , 0.00208687782288, wifi
1455536589.42,received , 23 , 0.305365085602, lte
1455536589.43,received , 54 , 0.00222826004028, wifi
1455536589.43,received , 24 , 0.308072090149, lte
1455536589.44,received , 55 , 0.00215601921082, wifi
1455536589.44,received , 25 , 0.311587095261, lte
1455536589.45,received , 56 , 0.00695991516113, wifi
1455536589.46,received , 57 , 0.00225114822388, wifi
1455536589.46,received , 26 , 0.317266941071, lte
1455536589.47,received , 58 , 0.00470018386841, wifi
1455536589.47,received , 27 , 0.31803894043, lte
1455536589.48,received , 59 , 0.00247025489807, wifi
1455536589.48,received , 28 , 0.317569971085, lte
1455536589.49,received , 60 , 0.00221920013428, wifi
1455536589.49,received , 29 , 0.31623005867, lte
1455536589.5,received , 30 , 0.313861131668, lte
1455536589.5,received , 61 , 0.00260591506958, wifi
1455536589.51,received , 31 , 0.310513019562, lte
1455536589.51,received , 62 , 0.0045371055603, wifi
1455536589.51,received , 32 , 0.308923959732, lte
1455536589.52,received , 63 , 0.00218605995178, wifi
1455536589.52,received , 33 , 0.306588172913, lte
1455536589.53,received , 64 , 0.0022280216217, wifi
1455536589.53,received , 34 , 0.307299852371, lte
1455536589.54,received , 65 , 0.00226211547852, wifi
1455536589.54,received , 35 , 0.306998968124, lte
1455536589.54,received , 36 , 0.297752857208, lte
1455536589.55,received , 37 , 0.294150114059, lte
1455536589.55,received , 66 , 0.00378489494324, wifi
1455536589.56,received , 67 , 0.00222206115723, wifi
1455536589.56,received , 38 , 0.295824050903, lte
1455536589.57,received , 39 , 0.288460969925, lte
1455536589.57,received , 68 , 0.00285029411316, wifi
1455536589.57,received , 40 , 0.28525519371, lte
1455536589.58,received , 69 , 0.00226402282715, wifi
1455536589.59,received , 41 , 0.288718223572, lte
1455536589.59,received , 42 , 0.27941608429, lte
1455536589.59,received , 70 , 0.00296306610107, wifi
1455536589.59,received , 43 , 0.275038003922, lte
1455536589.6,received , 44 , 0.269816160202, lte
1455536589.6,received , 71 , 0.00227808952332, wifi
1455536589.6,received , 45 , 0.264688014984, lte
1455536589.61,received , 46 , 0.259674072266, lte
1455536589.61,received , 72 , 0.0022439956665, wifi
1455536589.61,received , 47 , 0.254437208176, lte
1455536589.62,received , 48 , 0.250352859497, lte
1455536589.62,received , 73 , 0.00220489501953, wifi
1455536589.63,received , 49 , 0.245237112045, lte
1455536589.63,received , 50 , 0.240174055099, lte
1455536589.63,received , 74 , 0.00220108032227, wifi
1455536589.64,received , 51 , 0.242171049118, lte
1455536589.64,received , 52 , 0.232094049454, lte
1455536589.64,received , 75 , 0.00217008590698, wifi
1455536589.65,received , 53 , 0.232707023621, lte
1455536589.65,received , 76 , 0.00221109390259, wifi
1455536589.65,received , 54 , 0.223352193832, lte
1455536589.66,received , 77 , 0.00221514701843, wifi
1455536589.67,received , 78 , 0.00222897529602, wifi
1455536589.68,received , 55 , 0.233210086823, lte
1455536589.68,received , 56 , 0.222982168198, lte
1455536589.68,received , 57 , 0.218443155289, lte
