11:41:41.307645 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1
11:41:41.795882 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 48
11:41:41.803324 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 49
11:41:41.806272 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 49
11:41:41.813686 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 50
11:41:41.816660 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 50
11:41:41.824096 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 51
11:41:41.827034 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 51
11:41:41.834452 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 52
11:41:41.837386 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 52
11:41:41.844862 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 53
11:41:41.847667 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 53
11:41:41.855165 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 54
11:41:41.857949 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 54
11:41:41.865484 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 55
11:41:41.868213 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 55
11:41:41.875814 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 56
11:41:41.878571 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 56
11:41:41.886150 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 57
11:41:41.888857 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 57
11:41:41.896482 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 58
11:41:41.899131 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 58
11:41:41.906821 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 59
11:41:41.909348 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 59
11:41:41.917157 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 60
11:41:41.919716 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 60
11:41:41.927475 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 61
11:41:41.929991 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 61
11:41:41.937814 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 62
11:41:41.940176 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 62
11:41:41.948150 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 63
11:41:41.950435 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 63
11:41:41.958516 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 64
11:41:41.960699 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 64
11:41:41.968835 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 65
11:41:41.970918 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 65
11:41:41.979186 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 66
11:41:41.981176 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 66
11:41:41.989544 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 67
11:41:41.991520 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 67
11:41:41.999874 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 68
11:41:42.001776 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 68
11:41:42.010205 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 69
11:41:42.012024 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 69
11:41:42.020642 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 70
11:41:42.022439 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 70
11:41:42.030944 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 71
11:41:42.032663 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 71
11:41:42.041312 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 72
11:41:42.043009 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 72
11:41:42.051664 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 73
11:41:42.053316 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 73
11:41:42.061949 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 74
11:41:42.063597 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 74
11:41:42.072294 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 75
11:41:42.073860 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 75
11:41:42.082633 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 76
11:41:42.084126 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 76
11:41:42.092985 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 77
11:41:42.094405 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 77
11:41:42.103317 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 78
11:41:42.104609 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 78
11:41:42.113572 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 79
11:41:42.114823 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 79
11:41:42.123906 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 80
11:41:42.125030 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 80
11:41:42.134346 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 81
11:41:42.135375 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 81
11:41:42.144737 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 82
11:41:42.145743 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 82
11:41:42.155093 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 83
11:41:42.155977 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 83
11:41:42.165470 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 84
11:41:42.166235 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 84
11:41:42.175697 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 85
11:41:42.176473 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 85
11:41:42.186029 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 86
11:41:42.186722 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 86
11:41:42.196390 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 87
11:41:42.196938 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 87
11:41:42.206738 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 88
11:41:42.207146 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 88
11:41:42.217111 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 89
11:41:42.217381 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 89
11:41:42.227443 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 90
11:41:42.227591 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 90
11:41:42.237836 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 91
11:41:42.237897 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 91
11:41:42.248188 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 92
11:41:42.248269 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 92
11:41:42.258592 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 93
11:41:42.258724 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 93
11:41:42.269134 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 94
11:41:42.269258 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 94
11:41:42.279541 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 95
11:41:42.279602 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 95
11:41:42.289894 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 96
11:41:42.289953 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 96
11:41:42.300247 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 97
11:41:42.300311 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 97
11:41:42.310588 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 98
11:41:42.310726 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 98
11:41:42.320758 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 99
11:41:42.320862 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 99
11:41:42.330901 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 100
11:41:42.330994 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 100
11:41:42.341030 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 101
11:41:42.341122 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 101
11:41:42.351150 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 102
11:41:42.351225 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 102
11:41:42.361264 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 103
11:41:42.361337 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 103
11:41:42.371449 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 104
11:41:42.371559 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 104
11:41:42.381935 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 105
11:41:42.382055 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 105
11:41:42.392365 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 106
11:41:42.392425 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 106
11:41:42.402738 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 107
11:41:42.402784 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 107
11:41:42.413112 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 108
11:41:42.413217 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 108
11:41:42.423517 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 109
11:41:42.423609 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 109
11:41:42.433900 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 110
11:41:42.433992 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 110
11:41:42.444268 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 111
11:41:42.444340 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 111
11:41:42.454621 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 112
11:41:42.454691 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 112
11:41:42.464976 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 113
11:41:42.465049 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 113
11:41:42.475310 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 114
11:41:42.475382 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 114
11:41:42.485658 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 115
11:41:42.485729 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 115
11:41:42.496015 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 116
11:41:42.496086 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 116
11:41:42.506432 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 117
11:41:42.506508 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 117
11:41:42.516787 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 118
11:41:42.516861 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 118
11:41:42.527197 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 119
11:41:42.527308 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 119
11:41:42.537632 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 120
11:41:42.537692 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 120
11:41:42.548000 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 121
11:41:42.548073 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 121
11:41:42.558426 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 122
11:41:42.558497 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 122
11:41:42.568717 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 123
11:41:42.568773 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 123
11:41:42.579064 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 124
11:41:42.579137 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 124
11:41:42.589455 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 125
11:41:42.589588 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 125
11:41:42.599849 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 126
11:41:42.599977 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 126
11:41:42.610366 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 127
11:41:42.610503 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 127
11:41:42.620708 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 128
11:41:42.620785 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 128
11:41:42.631082 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 129
11:41:42.631157 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 129
11:41:42.641472 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 130
11:41:42.641603 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 130
11:41:42.651806 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 131
11:41:42.651878 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 131
11:41:42.662236 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 132
11:41:42.662413 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 132
11:41:42.672774 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 133
11:41:42.672907 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 133
11:41:42.683251 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 134
11:41:42.683311 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 134
11:41:42.693630 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 135
11:41:42.693689 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 135
11:41:42.704018 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 136
11:41:42.704077 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 136
11:41:42.714436 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 137
11:41:42.714565 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 137
11:41:42.724881 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 138
11:41:42.724940 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 138
11:41:42.735240 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 139
11:41:42.735296 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 139
11:41:42.745583 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 140
11:41:42.745650 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 140
11:41:42.755954 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 141
11:41:42.756030 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 141
11:41:42.766369 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 142
11:41:42.766428 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 142
11:41:42.776682 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 143
11:41:42.776773 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 143
11:41:42.787065 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 144
11:41:42.787122 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 144
11:41:42.797418 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 145
11:41:42.797478 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 145
11:41:42.807790 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 146
11:41:42.807863 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 146
11:41:42.818075 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 147
11:41:42.818160 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 147
11:41:42.828462 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 148
11:41:42.828535 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 148
11:41:42.838863 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 149
11:41:42.838994 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 149
11:41:42.849281 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 150
11:41:42.849351 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 150
11:41:42.859620 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 151
11:41:42.859693 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 151
11:41:42.869974 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 152
11:41:42.870046 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 152
11:41:42.880328 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 153
11:41:42.880400 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 153
