1461250297.51,received , 1 , 0.10081410408, lte
1461250297.51,received , 2 , 0.0918579101562, lte
1461250297.51,received , 3 , 0.0824210643768, lte
1461250297.52,received , 4 , 0.0738430023193, lte
1461250297.52,received , 5 , 0.064355134964, lte
1461250297.52,received , 6 , 0.0548679828644, lte
1461250297.52,received , 7 , 0.0461869239807, lte
1461250297.52,received , 8 , 0.0368330478668, lte
1461250297.52,received , 9 , 0.0273351669312, lte
1461250297.52,received , 10 , 0.0178248882294, lte
1461250297.53,received , 11 , 0.018914937973, lte
1461250297.55,received , 12 , 0.0237650871277, lte
1461250297.55,received , 13 , 0.0142719745636, lte
1461250297.55,received , 1 , 0.140383958817, wifi
1461250297.55,received , 2 , 0.130951881409, wifi
1461250297.55,received , 3 , 0.121481180191, wifi
1461250297.55,received , 4 , 0.111998796463, wifi
1461250297.55,received , 5 , 0.102513074875, wifi
1461250297.56,received , 6 , 0.0930180549622, wifi
1461250297.56,received , 7 , 0.0835719108582, wifi
1461250297.56,received , 14 , 0.0163481235504, lte
1461250297.56,received , 8 , 0.0763878822327, wifi
1461250297.56,received , 9 , 0.0679459571838, wifi
1461250297.56,received , 10 , 0.0584650039673, wifi
1461250297.56,received , 11 , 0.049124956131, wifi
1461250297.56,received , 12 , 0.0396289825439, wifi
1461250297.56,received , 13 , 0.0301160812378, wifi
1461250297.56,received , 14 , 0.0205810070038, wifi
1461250297.56,received , 15 , 0.0110580921173, wifi
1461250297.57,received , 16 , 0.00621700286865, wifi
1461250297.57,received , 15 , 0.0175750255585, lte
1461250297.58,received , 16 , 0.0164740085602, lte
1461250297.58,received , 17 , 0.00704002380371, wifi
1461250297.59,received , 17 , 0.0167388916016, lte
1461250297.59,received , 18 , 0.00729393959045, wifi
1461250297.6,received , 18 , 0.0167689323425, lte
1461250297.6,received , 19 , 0.00730490684509, wifi
1461250297.61,received , 19 , 0.0167679786682, lte
1461250297.61,received , 20 , 0.00731086730957, wifi
1461250297.62,received , 20 , 0.0165719985962, lte
1461250297.62,received , 21 , 0.00709390640259, wifi
1461250297.63,received , 22 , 0.00621294975281, wifi
1461250297.63,received , 21 , 0.0175130367279, lte
1461250297.64,received , 22 , 0.0164661407471, lte
1461250297.64,received , 23 , 0.00700998306274, wifi
1461250297.65,received , 24 , 0.00624513626099, wifi
1461250297.66,received , 23 , 0.0208241939545, lte
1461250297.66,received , 25 , 0.00618481636047, wifi
1461250297.66,received , 24 , 0.0175540447235, lte
1461250297.67,received , 25 , 0.0164649486542, lte
1461250297.67,received , 26 , 0.00700497627258, wifi
1461250297.68,received , 26 , 0.0164408683777, lte
1461250297.68,received , 27 , 0.00698709487915, wifi
1461250297.69,received , 27 , 0.0164399147034, lte
1461250297.69,received , 28 , 0.00701093673706, wifi
1461250297.7,received , 28 , 0.0164399147034, lte
1461250297.7,received , 29 , 0.0070059299469, wifi
1461250297.71,received , 30 , 0.0064389705658, wifi
1461250297.71,received , 29 , 0.0175061225891, lte
1461250297.72,received , 30 , 0.0173971652985, lte
1461250297.72,received , 31 , 0.00797009468079, wifi
