1455905552.34,received , 1 , 0.141308069229, lte
1455905552.35,received , 2 , 0.133729934692, lte
1455905552.36,received , 3 , 0.131426811218, lte
1455905552.36,received , 4 , 0.118938922882, lte
1455905552.36,received , 5 , 0.106249809265, lte
1455905552.36,received , 6 , 0.0985538959503, lte
1455905552.36,received , 7 , 0.0902760028839, lte
1455905552.37,received , 8 , 0.0837428569794, lte
1455905552.38,received , 9 , 0.0832788944244, lte
1455905552.38,received , 10 , 0.0715730190277, lte
1455905552.39,received , 11 , 0.0719940662384, lte
1455905552.39,received , 12 , 0.0602459907532, lte
1455905552.39,received , 13 , 0.0499830245972, lte
1455905552.4,received , 14 , 0.0485849380493, lte
1455905552.4,received , 15 , 0.0369870662689, lte
1455905552.4,received , 16 , 0.0311939716339, lte
1455905552.4,received , 17 , 0.0192668437958, lte
1455905552.41,received , 18 , 0.0113010406494, lte
1455905552.42,received , 19 , 0.0100300312042, lte
1455905552.42,received , 20 , -0.00251793861389, lte
1455905552.42,received , 21 , -0.0102529525757, lte
1455905552.42,received , 22 , -0.0166680812836, lte
1455905552.45,received , 23 , -0.00202918052673, lte
1455905552.45,received , 24 , -0.00707507133484, lte
1455905552.46,received , 25 , -0.0101029872894, lte
1455905552.47,received , 26 , -0.0105669498444, lte
1455905552.5,received , 27 , 0.00690889358521, lte
1455905552.51,received , 28 , 0.00439500808716, lte
1455905552.51,received , 29 , 0.000591993331909, lte
1455905552.52,received , 30 , -0.00900411605835, lte
1455905552.52,received , 31 , -0.0125241279602, lte
1455905552.54,received , 32 , -0.00515913963318, lte
1455905552.55,received , 33 , -0.00655698776245, lte
1455905552.56,received , 34 , -0.00947690010071, lte
1455905552.59,received , 35 , 0.00495290756226, lte
1455905552.6,received , 36 , 0.00757479667664, lte
1455905552.6,received , 37 , -0.00298190116882, lte
1455905552.61,received , 38 , -0.0065381526947, lte
1455905552.61,received , 39 , -0.0129790306091, lte
1455905552.62,received , 40 , -0.0163791179657, lte
1455905552.66,received , 41 , 0.0107028484344, lte
1455905552.66,received , 1 , 0.459089040756, wifi
1455905552.67,received , 42 , 0.0119998455048, lte
1455905552.67,received , 43 , 0.00166177749634, lte
1455905552.68,received , 44 , 0.00119090080261, lte
1455905552.69,received , 45 , -0.00427508354187, lte
1455905552.69,received , 46 , -0.012528181076, lte
1455905552.7,received , 47 , -0.0150740146637, lte
1455905552.71,received , 6 , 0.448688030243, wifi
1455905552.72,received , 48 , -0.00862312316895, lte
1455905552.73,received , 49 , -0.00499701499939, lte
1455905552.75,received , 50 , -0.00368404388428, lte
1455905552.76,received , 51 , 0.00260996818542, lte
1455905552.76,received , 52 , -0.00706887245178, lte
1455905552.77,received , 53 , -0.00865197181702, lte
1455905552.78,received , 7 , 0.507839918137, wifi
