1455715144.19,received , 1 , 0.0537631511688, wifi
1455715144.19,received , 2 , 0.0440011024475, wifi
1455715144.2,received , 3 , 0.0357892513275, wifi
1455715144.2,received , 4 , 0.0266990661621, wifi
1455715144.21,received , 5 , 0.027163028717, wifi
1455715144.21,received , 1 , 0.0746269226074, lte
1455715144.21,received , 2 , 0.0647659301758, lte
1455715144.22,received , 3 , 0.0565221309662, lte
1455715144.22,received , 4 , 0.0465753078461, lte
1455715144.22,received , 5 , 0.0365691184998, lte
1455715144.22,received , 6 , 0.0273990631104, wifi
1455715144.22,received , 6 , 0.0297682285309, lte
1455715144.23,received , 7 , 0.0271370410919, wifi
1455715144.23,received , 7 , 0.0293321609497, lte
1455715144.24,received , 8 , 0.0270669460297, wifi
1455715144.24,received , 8 , 0.0300710201263, lte
1455715144.25,received , 9 , 0.0270121097565, wifi
1455715144.25,received , 9 , 0.0286860466003, lte
1455715144.26,received , 10 , 0.0271139144897, wifi
1455715144.26,received , 10 , 0.0304260253906, lte
1455715144.27,received , 11 , 0.0271601676941, wifi
1455715144.27,received , 11 , 0.0299789905548, lte
1455715144.28,received , 12 , 0.0270731449127, wifi
1455715144.28,received , 12 , 0.0295860767365, lte
1455715144.29,received , 13 , 0.0271151065826, wifi
1455715144.29,received , 13 , 0.0302920341492, lte
1455715144.3,received , 14 , 0.027092218399, wifi
1455715144.3,received , 14 , 0.0299451351166, lte
1455715144.31,received , 15 , 0.0271451473236, wifi
1455715144.31,received , 15 , 0.0286021232605, lte
1455715144.32,received , 16 , 0.0271780490875, wifi
1455715144.32,received , 16 , 0.0312750339508, lte
1455715144.33,received , 17 , 0.0271360874176, wifi
1455715144.33,received , 17 , 0.0298459529877, lte
1455715144.34,received , 18 , 0.0271210670471, wifi
1455715144.34,received , 18 , 0.0294330120087, lte
1455715144.35,received , 19 , 0.0253851413727, wifi
1455715144.35,received , 19 , 0.0301702022552, lte
1455715144.36,received , 20 , 0.0270991325378, wifi
1455715144.36,received , 20 , 0.029824256897, lte
1455715144.37,received , 21 , 0.0271122455597, wifi
1455715144.37,received , 21 , 0.0294671058655, lte
1455715144.38,received , 22 , 0.0270690917969, wifi
1455715144.38,received , 22 , 0.0290899276733, lte
1455715144.39,received , 23 , 0.0255348682404, wifi
1455715144.39,received , 23 , 0.0307190418243, lte
1455715144.4,received , 24 , 0.0271530151367, wifi
1455715144.4,received , 24 , 0.0321960449219, lte
1455715144.41,received , 25 , 0.0271661281586, wifi
1455715144.41,received , 25 , 0.0309979915619, lte
1455715144.42,received , 26 , 0.0271151065826, wifi
1455715144.42,received , 26 , 0.0307459831238, lte
1455715144.43,received , 27 , 0.0270671844482, wifi
1455715144.43,received , 27 , 0.0292320251465, lte
1455715144.44,received , 28 , 0.0239090919495, wifi
1455715144.44,received , 28 , 0.0309801101685, lte
1455715144.45,received , 29 , 0.0254609584808, wifi
1455715144.45,received , 29 , 0.0306260585785, lte
1455715144.46,received , 30 , 0.025465965271, wifi
1455715144.46,received , 30 , 0.0294082164764, lte
1455715144.47,received , 31 , 0.0269770622253, wifi
1455715144.47,received , 31 , 0.0300681591034, lte
1455715144.48,received , 32 , 0.0271830558777, wifi
1455715144.48,received , 32 , 0.030709028244, lte
1455715144.49,received , 33 , 0.0223009586334, wifi
1455715144.49,received , 33 , 0.0303492546082, lte
1455715144.5,received , 34 , 0.0271039009094, wifi
1455715144.5,received , 34 , 0.0289299488068, lte
1455715144.51,received , 35 , 0.0255260467529, wifi
1455715144.51,received , 35 , 0.0285360813141, lte
1455715144.52,received , 36 , 0.0239181518555, wifi
1455715144.53,received , 36 , 0.033182144165, lte
1455715144.53,received , 37 , 0.027107000351, wifi
1455715144.53,received , 37 , 0.02996301651, lte
1455715144.54,received , 38 , 0.0271501541138, wifi
1455715144.55,received , 38 , 0.0314211845398, lte
1455715144.55,received , 39 , 0.0255122184753, wifi
1455715144.56,received , 39 , 0.0302381515503, lte
1455715144.56,received , 40 , 0.0239288806915, wifi
1455715144.56,received , 40 , 0.0289208889008, lte
1455715144.57,received , 41 , 0.0271410942078, wifi
1455715144.57,received , 41 , 0.0284960269928, lte
1455715144.58,received , 42 , 0.0271470546722, wifi
1455715144.59,received , 42 , 0.0311801433563, lte
1455715144.59,received , 43 , 0.0270931720734, wifi
1455715144.6,received , 43 , 0.02978515625, lte
1455715144.6,received , 44 , 0.024010181427, wifi
1455715144.61,received , 44 , 0.0314521789551, lte
1455715144.61,received , 45 , 0.028783082962, wifi
1455715144.62,received , 45 , 0.0300490856171, lte
1455715144.62,received , 46 , 0.0254912376404, wifi
1455715144.63,received , 46 , 0.029797077179, lte
1455715144.63,received , 47 , 0.0271120071411, wifi
1455715144.64,received , 47 , 0.0293788909912, lte
1455715144.64,received , 48 , 0.0270979404449, wifi
1455715144.65,received , 48 , 0.0310101509094, lte
1455715144.65,received , 49 , 0.0269889831543, wifi
1455715144.66,received , 49 , 0.0295820236206, lte
1455715144.66,received , 50 , 0.0270102024078, wifi
1455715144.67,received , 50 , 0.0292251110077, lte
1455715144.67,received , 51 , 0.0270721912384, wifi
1455715144.68,received , 51 , 0.0300302505493, lte
1455715144.68,received , 52 , 0.022292137146, wifi
1455715144.69,received , 52 , 0.0306723117828, lte
1455715144.69,received , 53 , 0.0206599235535, wifi
1455715144.7,received , 53 , 0.0293402671814, lte
1455715144.7,received , 54 , 0.022332906723, wifi
1455715144.71,received , 54 , 0.0288479328156, lte
1455715144.71,received , 55 , 0.0208320617676, wifi
1455715144.72,received , 55 , 0.0295419692993, lte
1455715144.72,received , 56 , 0.0208129882812, wifi
1455715144.73,received , 56 , 0.0292310714722, lte
1455715144.73,received , 57 , 0.0208170413971, wifi
1455715144.74,received , 57 , 0.0310301780701, lte
1455715144.74,received , 58 , 0.020809173584, wifi
1455715144.75,received , 58 , 0.029461145401, lte
1455715144.75,received , 59 , 0.0208430290222, wifi
1455715144.76,received , 60 , 0.0210580825806, wifi
1455715144.76,received , 59 , 0.0311028957367, lte
1455715144.77,received , 60 , 0.0298690795898, lte
1455715144.77,received , 61 , 0.0208389759064, wifi
1455715144.78,received , 61 , 0.0285410881042, lte
1455715144.78,received , 62 , 0.0207312107086, wifi
1455715144.79,received , 62 , 0.0301620960236, lte
1455715144.79,received , 63 , 0.0208261013031, wifi
1455715144.8,received , 64 , 0.0209472179413, wifi
1455715144.8,received , 63 , 0.031702041626, lte
1455715144.81,received , 64 , 0.0304691791534, lte
1455715144.81,received , 65 , 0.0206832885742, wifi
1455715144.82,received , 65 , 0.0292348861694, lte
1455715144.82,received , 66 , 0.0222280025482, wifi
1455715144.83,received , 66 , 0.0298271179199, lte
1455715144.83,received , 67 , 0.0207879543304, wifi
1455715144.84,received , 67 , 0.0294580459595, lte
1455715144.84,received , 68 , 0.0208170413971, wifi
1455715144.85,received , 68 , 0.031131029129, lte
1455715144.85,received , 69 , 0.0208361148834, wifi
1455715144.86,received , 69 , 0.029764175415, lte
1455715144.86,received , 70 , 0.0208020210266, wifi
1455715144.87,received , 70 , 0.0312161445618, lte
1455715144.87,received , 71 , 0.0209321975708, wifi
1455715144.88,received , 71 , 0.0310652256012, lte
1455715144.88,received , 72 , 0.0211260318756, wifi
1455715144.89,received , 72 , 0.0294969081879, lte
1455715144.89,received , 73 , 0.0207800865173, wifi
1455715144.9,received , 73 , 0.0303249359131, lte
1455715144.9,received , 74 , 0.0206770896912, wifi
1455715144.91,received , 75 , 0.0209240913391, wifi
1455715144.91,received , 74 , 0.0309600830078, lte
1455715144.92,received , 75 , 0.0305860042572, lte
1455715144.92,received , 76 , 0.0206611156464, wifi
1455715144.93,received , 76 , 0.0302510261536, lte
1455715144.93,received , 77 , 0.0207102298737, wifi
1455715144.94,received , 77 , 0.0289011001587, lte
1455715144.94,received , 78 , 0.0207979679108, wifi
1455715144.95,received , 79 , 0.02081990242, wifi
1455715144.95,received , 78 , 0.0314021110535, lte
1455715144.96,received , 79 , 0.0302510261536, lte
1455715144.96,received , 80 , 0.0206639766693, wifi
1455715144.97,received , 80 , 0.0289149284363, lte
1455715144.97,received , 81 , 0.020788192749, wifi
1455715144.98,received , 82 , 0.0206911563873, wifi
1455715144.98,received , 81 , 0.0314280986786, lte
1455715144.99,received , 82 , 0.0300221443176, lte
1455715144.99,received , 83 , 0.0206542015076, wifi
1455715145.0,received , 84 , 0.0208241939545, wifi
1455715145.01,received , 83 , 0.0337901115417, lte
1455715145.01,received , 84 , 0.0305099487305, lte
1455715145.01,received , 85 , 0.0206489562988, wifi
1455715145.02,received , 85 , 0.0291419029236, lte
1455715145.03,received , 86 , 0.0234341621399, wifi
1455715145.03,received , 86 , 0.0287270545959, lte
1455715145.04,received , 87 , 0.0235061645508, wifi
1455715145.04,received , 87 , 0.0294101238251, lte
1455715145.04,received , 88 , 0.0206782817841, wifi
1455715145.05,received , 88 , 0.0311291217804, lte
1455715145.06,received , 89 , 0.0235540866852, wifi
1455715145.06,received , 89 , 0.0306899547577, lte
1455715145.07,received , 90 , 0.0269629955292, wifi
1455715145.07,received , 90 , 0.0303909778595, lte
1455715145.08,received , 91 , 0.0270659923553, wifi
1455715145.08,received , 91 , 0.0290880203247, lte
1455715145.09,received , 92 , 0.0270481109619, wifi
1455715145.09,received , 92 , 0.0307099819183, lte
1455715145.1,received , 93 , 0.0270640850067, wifi
1455715145.1,received , 93 , 0.0303680896759, lte
1455715145.11,received , 94 , 0.0270981788635, wifi
1455715145.12,received , 94 , 0.032032251358, lte
1455715145.12,received , 95 , 0.0270729064941, wifi
1455715145.12,received , 95 , 0.0306701660156, lte
1455715145.13,received , 96 , 0.0270450115204, wifi
1455715145.13,received , 96 , 0.0303370952606, lte
1455715145.14,received , 97 , 0.0270321369171, wifi
