13:44:56.320227 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1
13:44:56.837681 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 48
13:44:56.848480 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 49
13:44:56.859323 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 50
13:44:56.870800 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 51
13:44:56.881753 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 52
13:44:56.892603 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 53
13:44:56.903790 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 54
13:44:56.914534 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 55
13:44:56.925552 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 56
13:44:56.936336 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 57
13:44:56.947327 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 58
13:44:56.958211 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 59
13:44:56.968961 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 60
13:44:56.980003 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 61
13:44:56.991797 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 62
13:44:57.002550 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 63
13:44:57.013462 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 64
13:44:57.024556 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 65
13:44:57.035522 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 66
13:44:57.046443 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 67
13:44:57.057453 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 68
13:44:57.068353 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 69
13:44:57.079453 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 70
13:44:57.091094 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 71
13:44:57.101979 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 72
13:44:57.113211 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 73
13:44:57.124373 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 74
13:44:57.135591 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 75
13:44:57.146681 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 76
13:44:57.157864 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 77
13:44:57.169128 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 78
13:44:57.180600 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 79
13:44:57.191817 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 80
13:44:57.203097 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 81
13:44:57.214157 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 82
13:44:57.225388 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 83
13:44:57.236658 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 84
13:44:57.247752 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 85
13:44:57.258938 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 86
13:44:57.270254 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 87
13:44:57.281510 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 88
13:44:57.292755 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 89
13:44:57.303908 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 90
13:44:57.315119 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 91
13:44:57.327872 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 92
13:44:57.339219 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 93
13:44:57.350150 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 94
13:44:57.361217 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 95
13:44:57.372263 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 96
13:44:57.383271 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 97
13:44:57.394194 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 98
13:44:57.405286 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 99
13:44:57.416425 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 100
13:44:57.427390 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 101
13:44:57.438852 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 102
13:44:57.449699 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 103
13:44:57.460709 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 104
13:44:57.471784 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 105
13:44:57.482723 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 106
13:44:57.493383 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 107
13:44:57.504133 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 108
13:44:57.514785 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 109
13:44:57.525569 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 110
13:44:57.536410 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 111
13:44:57.547098 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 112
13:44:57.557965 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 113
13:44:57.568700 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 114
13:44:57.579598 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 115
13:44:57.590563 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 116
13:44:57.601197 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 117
13:44:57.611978 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 118
13:44:57.622805 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 119
13:44:57.633543 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 120
13:44:57.644372 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 121
13:44:57.654990 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 122
13:44:57.665781 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 123
13:44:57.676657 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 124
13:44:57.687278 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 125
13:44:57.698082 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 126
13:44:57.708708 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 127
13:44:57.719473 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 128
13:44:57.730397 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 129
13:44:57.741092 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 130
13:44:57.751920 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 131
13:44:57.762666 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 132
13:44:57.773401 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 133
13:44:57.784244 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 134
13:44:57.794852 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 135
13:44:57.805770 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 136
13:44:57.816670 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 137
13:44:57.827693 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 138
13:44:57.838830 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 139
13:44:57.849989 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 140
13:44:57.861837 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 141
13:44:57.872926 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 142
13:44:57.884342 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 143
13:44:57.896013 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 144
13:44:57.907363 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 145
13:44:57.918094 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 146
13:44:57.929181 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 147
13:44:57.940082 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 148
13:44:57.952108 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 149
13:44:57.963376 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 150
13:44:57.974638 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 151
13:44:57.985798 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 152
13:44:57.997012 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 153
13:44:58.008121 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 154
13:44:58.019328 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 155
13:44:58.030963 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 156
13:44:58.042052 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 157
13:44:58.052867 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 158
13:44:58.064153 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 159
13:44:58.075367 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 160
13:44:58.086631 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 161
13:44:58.098022 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 162
13:44:58.109164 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 163
13:44:58.120671 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 164
13:44:58.131923 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 165
13:44:58.143061 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 166
13:44:58.153980 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 167
13:44:58.165079 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 168
13:44:58.176260 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 169
13:44:58.187545 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 170
13:44:58.198583 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 171
13:44:58.209826 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 172
13:44:58.221150 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 173
13:44:58.232519 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 174
13:44:58.243857 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 175
13:44:58.255141 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 176
13:44:58.266269 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 177
13:44:58.277492 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 178
13:44:58.288642 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 179
13:44:58.299827 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 180
13:44:58.311465 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 181
13:44:58.324698 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 182
13:44:58.336183 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 183
13:44:58.347416 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 184
13:44:58.358710 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 185
13:44:58.369567 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 186
13:44:58.379998 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 187
13:44:58.390618 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 188
13:44:58.401253 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 189
13:44:58.412367 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 190
13:44:58.423541 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 191
13:44:58.434418 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 192
13:44:58.445484 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 193
13:44:58.456411 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 194
13:44:58.467164 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 195
13:44:58.478216 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 196
13:44:58.489297 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 197
13:44:58.500063 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 198
13:44:58.511344 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 199
13:44:58.522124 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 200
13:44:58.533113 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 201
13:44:58.544035 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 202
13:44:58.554757 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 203
13:44:58.565841 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 204
13:44:58.577015 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 205
13:44:58.587799 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 206
13:44:58.598808 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 207
13:44:58.609687 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 208
13:44:58.620858 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 209
13:44:58.631815 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 210
13:44:58.642844 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 211
13:44:58.653741 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 212
13:44:58.664877 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 213
13:44:58.675800 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 214
13:44:58.686880 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 215
13:44:58.697635 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 216
13:44:58.708777 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 217
13:44:58.719708 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 218
13:44:58.731265 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 219
13:44:58.742136 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 220
13:44:58.753277 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 221
13:44:58.764037 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 222
13:44:58.774896 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 223
13:44:58.785851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 224
13:44:58.796771 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 225
13:44:58.807894 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 226
13:44:58.818861 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 227
13:44:58.829753 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 228
13:44:58.841196 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 229
13:44:58.851958 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 230
13:44:58.862850 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 231
13:44:58.873667 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 232
13:44:58.884918 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 233
13:44:58.895902 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 234
13:44:58.906693 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 235
13:44:58.917715 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 236
13:44:58.928715 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 237
13:44:58.939845 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 238
13:44:58.951079 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 239
13:44:58.962248 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 240
13:44:58.973603 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 241
13:44:58.984714 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 242
13:44:58.995457 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 243
13:44:59.006574 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 244
13:44:59.017489 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 245
13:44:59.028446 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 246
13:44:59.039299 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 247
13:44:59.050841 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 248
13:44:59.061946 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 249
13:44:59.073040 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 250
13:44:59.083783 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 251
13:44:59.094863 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 252
13:44:59.105950 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 253
13:44:59.116712 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 254
13:44:59.127575 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 255
13:44:59.138668 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 256
13:44:59.149500 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 257
13:44:59.161055 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 258
13:44:59.171861 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 259
13:44:59.183096 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 260
13:44:59.194258 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 261
13:44:59.205014 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 262
13:44:59.216151 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 263
13:44:59.227219 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 264
13:44:59.237987 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 265
13:44:59.248889 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 266
13:44:59.259828 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 267
13:44:59.271437 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 268
13:44:59.282398 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 269
13:44:59.293304 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 270
13:44:59.304183 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 271
13:44:59.315509 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 272
13:44:59.326547 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 273
13:44:59.337439 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 274
13:44:59.348282 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 275
13:44:59.359111 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 276
13:44:59.369834 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 277
13:44:59.380947 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 278
13:44:59.391637 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 279
13:44:59.402575 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 280
13:44:59.413722 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 281
13:44:59.424702 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 282
13:44:59.435754 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 283
13:44:59.446666 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 284
13:44:59.457818 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 285
13:44:59.468536 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 286
13:44:59.479602 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 287
13:44:59.490490 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 288
13:44:59.501632 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 289
13:44:59.512734 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 290
13:44:59.523456 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 291
13:44:59.534324 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 292
13:44:59.545474 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 293
13:44:59.556215 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 294
13:44:59.567370 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 295
13:44:59.578333 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 296
13:44:59.589452 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 297
13:44:59.600611 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 298
13:44:59.611340 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 299
13:44:59.622241 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 300
13:44:59.633382 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 301
13:44:59.644200 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 302
13:44:59.655092 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 303
13:44:59.666047 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 304
13:44:59.676980 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 305
13:44:59.688133 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 306
13:44:59.699011 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 307
13:44:59.709956 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 308
13:44:59.721799 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 309
13:44:59.733158 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 310
