15:01:34.529306 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 1
15:01:35.647556 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 102
15:01:35.658118 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 103
15:01:35.669116 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 104
15:01:35.680442 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 105
15:01:35.691544 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 106
15:01:35.702749 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 107
15:01:35.714440 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 108
15:01:35.725444 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 109
15:01:35.736612 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 110
15:01:35.748140 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 111
15:01:35.759291 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 112
15:01:35.771173 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 113
15:01:35.782348 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 114
15:01:35.793537 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 115
15:01:35.804764 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 116
15:01:35.816045 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 117
15:01:35.827215 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 118
15:01:35.838340 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 119
15:01:35.849371 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 120
15:01:35.860662 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 121
15:01:35.871920 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 122
15:01:35.883044 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 123
15:01:35.894240 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 124
15:01:35.905478 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 125
15:01:35.916938 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 126
15:01:35.928070 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 127
15:01:35.939220 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 128
15:01:35.950246 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 129
15:01:35.961351 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 130
15:01:35.972954 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 131
15:01:35.984023 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 132
15:01:35.995138 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 133
15:01:36.007014 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 134
15:01:36.018024 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 135
15:01:36.028923 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 136
15:01:36.040645 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 137
15:01:36.051712 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 138
15:01:36.062808 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 139
15:01:36.073908 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 140
15:01:36.085365 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 141
15:01:36.096472 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 142
15:01:36.107490 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 143
15:01:36.118878 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 144
15:01:36.130428 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 145
15:01:36.141742 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 146
15:01:36.153129 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 147
15:01:36.164563 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 148
15:01:36.175855 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 149
15:01:36.187861 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 150
15:01:36.199286 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 151
15:01:36.210798 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 152
15:01:36.222175 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 153
15:01:36.234752 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 154
15:01:36.245905 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 155
15:01:36.259368 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 156
15:01:36.271392 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 157
15:01:36.282260 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 158
15:01:36.293083 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 159
15:01:36.303935 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 160
15:01:36.314944 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 161
15:01:36.325537 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 162
15:01:36.336210 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 163
15:01:36.346855 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 164
15:01:36.357401 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 165
15:01:36.367960 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 166
15:01:36.378619 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 167
15:01:36.389336 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 168
15:01:36.400093 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 169
15:01:36.410609 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 170
15:01:36.421121 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 171
15:01:36.431664 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 172
15:01:36.442162 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 173
15:01:36.452768 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 174
15:01:36.463278 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 175
15:01:36.473791 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 176
15:01:36.484382 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 177
15:01:36.494911 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 178
15:01:36.505443 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 179
15:01:36.516118 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 180
15:01:36.526822 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 181
15:01:36.537404 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 182
15:01:36.548100 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 183
15:01:36.558914 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 184
15:01:36.569544 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 185
15:01:36.580351 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 186
15:01:36.590972 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 187
15:01:36.601826 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 188
15:01:36.612417 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 189
15:01:36.623219 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 190
15:01:36.634802 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 191
15:01:36.646073 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 192
15:01:36.657350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 193
15:01:36.668681 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 194
15:01:36.679986 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 195
15:01:36.692174 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 196
15:01:36.703509 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 197
15:01:36.714511 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 198
15:01:36.726098 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 199
15:01:36.737522 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 200
15:01:36.748803 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 201
15:01:36.760664 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 202
15:01:36.773151 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 203
15:01:36.784806 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 204
15:01:36.796149 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 205
15:01:36.807069 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 206
15:01:36.817914 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 207
15:01:36.828627 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 208
15:01:36.839345 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 209
15:01:36.850286 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 210
15:01:36.861009 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 211
15:01:36.871657 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 212
15:01:36.882306 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 213
15:01:36.892949 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 214
15:01:36.903567 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 215
15:01:36.914245 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 216
15:01:36.925431 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 217
15:01:36.936843 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 218
15:01:36.948233 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 219
15:01:36.959571 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 220
15:01:36.971151 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 221
15:01:36.983296 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 222
15:01:36.994582 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 223
15:01:37.005744 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 224
15:01:37.017053 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 225
15:01:37.028202 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 226
15:01:37.039476 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 227
15:01:37.050878 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 228
15:01:37.062020 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 229
15:01:37.073290 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 230
15:01:37.084560 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 231
15:01:37.095767 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 232
15:01:37.107166 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 233
15:01:37.118729 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 234
15:01:37.131328 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 235
15:01:37.142982 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 236
15:01:37.154430 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 237
15:01:37.165836 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 238
15:01:37.177248 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 239
15:01:37.188757 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 240
15:01:37.200433 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 241
15:01:37.211912 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 242
15:01:37.223342 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 243
15:01:37.234662 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 244
15:01:37.246036 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 245
15:01:37.257463 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 246
15:01:37.268762 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 247
15:01:37.280434 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 248
15:01:37.291884 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 249
15:01:37.303183 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 250
15:01:37.314572 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 251
15:01:37.325983 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 252
15:01:37.337291 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 253
15:01:37.348684 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 254
15:01:37.360228 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 255
15:01:37.371759 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 256
15:01:37.383029 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 257
15:01:37.394245 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 258
15:01:37.405535 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 259
15:01:37.416938 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 260
15:01:37.428382 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 261
15:01:37.439982 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 262
15:01:37.451440 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 263
15:01:37.462884 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 264
15:01:37.474197 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 265
15:01:37.485573 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 266
15:01:37.496869 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 267
15:01:37.508197 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 268
15:01:37.519562 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 269
15:01:37.532591 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 270
15:01:37.544476 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 271
15:01:37.555921 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 272
15:01:37.567162 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 273
15:01:37.578393 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 274
15:01:37.589481 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 275
15:01:37.601625 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 276
15:01:37.612413 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 277
15:01:37.623267 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 278
15:01:37.634269 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 279
15:01:37.645057 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 280
15:01:37.655930 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 281
15:01:37.666821 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 282
15:01:37.677701 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 283
15:01:37.688590 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 284
15:01:37.699645 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 285
15:01:37.711000 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 286
15:01:37.722276 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 287
15:01:37.733375 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 288
15:01:37.744608 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 289
15:01:37.755852 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 290
15:01:37.767282 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 291
15:01:37.778741 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 292
15:01:37.790687 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 293
15:01:37.802028 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 294
15:01:37.813425 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 295
15:01:37.824862 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 296
15:01:37.836190 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 297
15:01:37.847574 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 298
15:01:37.859033 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 299
15:01:37.870380 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 300
15:01:37.881753 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 301
15:01:37.893187 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 302
15:01:37.904313 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1992 , 303
