1455946497.2,received , 1 , 0.162714004517, lte
1455946497.23,received , 2 , 0.177584171295, lte
1455946497.26,received , 3 , 0.195224046707, lte
1455946497.28,received , 4 , 0.209419965744, lte
1455946497.3,received , 5 , 0.221687793732, lte
1455946497.33,received , 6 , 0.232820987701, lte
1455946497.34,received , 7 , 0.23760008812, lte
1455946497.36,received , 8 , 0.249228000641, lte
1455946497.37,received , 9 , 0.249682188034, lte
1455946497.39,received , 10 , 0.258466005325, lte
1455946497.4,received , 11 , 0.254655838013, lte
1455946497.41,received , 12 , 0.254948854446, lte
1455946497.43,received , 13 , 0.257035970688, lte
1455946497.44,received , 14 , 0.258229970932, lte
1455946497.46,received , 15 , 0.267441987991, lte
1455946497.48,received , 16 , 0.270097970963, lte
1455946497.5,received , 17 , 0.278105020523, lte
1455946497.51,received , 18 , 0.28337097168, lte
1455946497.53,received , 19 , 0.289141893387, lte
1455946497.56,received , 20 , 0.304423093796, lte
1455946497.58,received , 21 , 0.318057060242, lte
1455946497.61,received , 22 , 0.336272001266, lte
1455946497.64,received , 23 , 0.350425958633, lte
1455946497.65,received , 24 , 0.355756998062, lte
1455946497.67,received , 25 , 0.36217880249, lte
1455946497.69,received , 26 , 0.367605924606, lte
1455946497.7,received , 27 , 0.37308883667, lte
1455946497.72,received , 28 , 0.373168945312, lte
1455946497.73,received , 29 , 0.377636909485, lte
1455946497.75,received , 30 , 0.384323835373, lte
1455946497.77,received , 31 , 0.387617826462, lte
1455946497.79,received , 32 , 0.397170782089, lte
1455946497.8,received , 33 , 0.401865005493, lte
1455946497.82,received , 34 , 0.406139135361, lte
1455946497.83,received , 35 , 0.409314155579, lte
1455946497.84,received , 36 , 0.410871982574, lte
1455946497.86,received , 37 , 0.419564962387, lte
1455946497.87,received , 38 , 0.412797212601, lte
1455946497.88,received , 39 , 0.412286996841, lte
1455946497.89,received , 40 , 0.411572933197, lte
1455946497.9,received , 41 , 0.419283151627, lte
1455946497.91,received , 42 , 0.414799928665, lte
1455946497.92,received , 43 , 0.413172960281, lte
1455946497.93,received , 44 , 0.412939786911, lte
1455946497.95,received , 45 , 0.418522119522, lte
1455946497.96,received , 46 , 0.416636943817, lte
1455946497.97,received , 47 , 0.413082122803, lte
1455946497.98,received , 48 , 0.415835857391, lte
1455946498.0,received , 49 , 0.422308921814, lte
1455946498.0,received , 50 , 0.416220903397, lte
1455946498.01,received , 51 , 0.415916919708, lte
1455946498.03,received , 52 , 0.414118766785, lte
1455946498.04,received , 53 , 0.412832021713, lte
1455946498.04,received , 54 , 0.41046500206, lte
1455946498.05,received , 55 , 0.407294988632, lte
1455946498.06,received , 56 , 0.40534901619, lte
1455946498.07,received , 57 , 0.403110980988, lte
1455946498.08,received , 58 , 0.399642944336, lte
1455946498.09,received , 59 , 0.399086952209, lte
1455946498.1,received , 60 , 0.403451919556, lte
1455946498.11,received , 61 , 0.394665002823, lte
1455946498.12,received , 62 , 0.396938800812, lte
1455946498.13,received , 63 , 0.38817691803, lte
1455946498.13,received , 64 , 0.384898900986, lte
1455946498.14,received , 65 , 0.381366968155, lte
1455946498.15,received , 66 , 0.383002996445, lte
1455946498.16,received , 67 , 0.374505996704, lte
1455946498.16,received , 68 , 0.369078874588, lte
1455946498.17,received , 69 , 0.363121986389, lte
1455946498.18,received , 70 , 0.367814064026, lte
1455946498.19,received , 71 , 0.358955860138, lte
1455946498.2,received , 72 , 0.362274885178, lte
1455946498.21,received , 73 , 0.358742952347, lte
1455946498.21,received , 74 , 0.35022687912, lte
1455946498.22,received , 75 , 0.351886034012, lte
1455946498.23,received , 76 , 0.344449996948, lte
1455946498.24,received , 77 , 0.349189043045, lte
1455946498.24,received , 78 , 0.338699102402, lte
1455946498.25,received , 79 , 0.333452939987, lte
1455946498.26,received , 80 , 0.327654123306, lte
1455946498.26,received , 81 , 0.321856021881, lte
1455946498.28,received , 82 , 0.324518918991, lte
1455946498.29,received , 83 , 0.320767879486, lte
1455946498.29,received , 84 , 0.313058137894, lte
1455946498.3,received , 85 , 0.307904958725, lte
1455946498.3,received , 86 , 0.30291390419, lte
1455946498.31,received , 87 , 0.299443006516, lte
1455946498.32,received , 88 , 0.295957803726, lte
1455946498.32,received , 89 , 0.290879964828, lte
1455946498.33,received , 90 , 0.286184072495, lte
1455946498.34,received , 91 , 0.285298109055, lte
1455946498.34,received , 92 , 0.275812864304, lte
1455946498.35,received , 93 , 0.271450996399, lte
1455946498.36,received , 94 , 0.267254829407, lte
1455946498.36,received , 95 , 0.261780023575, lte
1455946498.37,received , 96 , 0.257535934448, lte
1455946498.37,received , 97 , 0.252514839172, lte
1455946498.38,received , 98 , 0.246234893799, lte
1455946498.38,received , 99 , 0.24156498909, lte
1455946498.39,received , 100 , 0.235463857651, lte
1455946498.39,received , 101 , 0.229750871658, lte
1455946498.4,received , 102 , 0.22482419014, lte
1455946498.41,received , 103 , 0.225701093674, lte
1455946498.41,received , 104 , 0.213942050934, lte
1455946498.42,received , 105 , 0.20948600769, lte
1455946498.42,received , 106 , 0.201684951782, lte
1455946498.43,received , 107 , 0.197046995163, lte
1455946498.44,received , 108 , 0.19632601738, lte
1455946498.44,received , 109 , 0.185602903366, lte
1455946498.45,received , 110 , 0.182031154633, lte
1455946498.45,received , 111 , 0.17240190506, lte
1455946498.46,received , 112 , 0.166801929474, lte
1455946498.46,received , 113 , 0.158453941345, lte
1455946498.46,received , 114 , 0.153197050095, lte
1455946498.47,received , 115 , 0.144418001175, lte
1455946498.48,received , 116 , 0.142665147781, lte
1455946498.48,received , 117 , 0.132132053375, lte
1455946498.48,received , 118 , 0.125492095947, lte
1455946498.49,received , 119 , 0.124018907547, lte
1455946498.5,received , 120 , 0.120139122009, lte
1455946498.5,received , 121 , 0.109440088272, lte
1455946498.51,received , 122 , 0.110002994537, lte
1455946498.51,received , 123 , 0.098335981369, lte
1455946498.52,received , 124 , 0.0900449752808, lte
1455946498.52,received , 125 , 0.0847458839417, lte
1455946498.52,received , 126 , 0.0781960487366, lte
1455946498.53,received , 127 , 0.0723679065704, lte
1455946498.53,received , 128 , 0.0655269622803, lte
1455946498.54,received , 129 , 0.0582120418549, lte
1455946498.54,received , 130 , 0.0514369010925, lte
1455946498.55,received , 131 , 0.0434429645538, lte
1455946498.55,received , 132 , 0.0372440814972, lte
1455946498.56,received , 133 , 0.0391161441803, lte
1455946498.56,received , 134 , 0.0275950431824, lte
1455946498.56,received , 135 , 0.0169491767883, lte
1455946498.59,received , 136 , 0.0287117958069, lte
1455946498.6,received , 137 , 0.032457113266, lte
1455946498.61,received , 138 , 0.0340180397034, lte
1455946498.63,received , 139 , 0.0364770889282, lte
1455946498.64,received , 140 , 0.0347349643707, lte
1455946498.64,received , 141 , 0.0248219966888, lte
1455946498.65,received , 142 , 0.0220959186554, lte
1455946498.67,received , 143 , 0.028795003891, lte
