1455907591.25,received , 1 , 0.0562379360199, lte
1455907591.37,received , 21 , -0.070925951004, lte
1455907591.38,received , 22 , -0.0732839107513, lte
1455907591.39,received , 3 , 0.168761253357, wifi
1455907591.39,received , 23 , -0.0742058753967, lte
1455907591.4,received , 24 , -0.0744018554688, lte
1455907591.41,received , 4 , 0.176442861557, wifi
1455907591.41,received , 25 , -0.0746550559998, lte
1455907591.42,received , 26 , -0.0716269016266, lte
1455907591.43,received , 5 , 0.188385009766, wifi
1455907591.43,received , 27 , -0.0732910633087, lte
1455907591.44,received , 28 , -0.0753870010376, lte
1455907591.45,received , 6 , 0.194770097733, wifi
1455907591.46,received , 29 , -0.0736739635468, lte
1455907591.47,received , 7 , 0.201025009155, wifi
1455907591.47,received , 30 , -0.0698018074036, lte
1455907591.5,received , 31 , -0.0553889274597, lte
1455907591.5,received , 8 , 0.217344999313, wifi
1455907591.5,received , 32 , -0.0642418861389, lte
1455907591.51,received , 33 , -0.0688850879669, lte
1455907591.51,received , 34 , -0.0764858722687, lte
1455907591.52,received , 35 , -0.0796818733215, lte
1455907591.53,received , 9 , 0.233485937119, wifi
1455907591.53,received , 36 , -0.0731809139252, lte
1455907591.54,received , 10 , 0.241265058517, wifi
1455907591.54,received , 37 , -0.0734219551086, lte
1455907591.55,received , 38 , -0.075119972229, lte
1455907591.58,received , 11 , 0.259603977203, wifi
1455907591.58,received , 39 , -0.0648279190063, lte
1455907591.59,received , 40 , -0.0681247711182, lte
1455907591.59,received , 41 , -0.0733909606934, lte
1455907591.59,received , 42 , -0.080924987793, lte
1455907591.59,received , 12 , 0.266036987305, wifi
1455907591.61,received , 43 , -0.0741329193115, lte
1455907591.62,received , 13 , 0.276077032089, wifi
1455907591.63,received , 44 , -0.0661787986755, lte
1455907591.64,received , 14 , 0.282609939575, wifi
1455907591.65,received , 45 , -0.0616548061371, lte
1455907591.66,received , 46 , -0.0630459785461, lte
1455907591.67,received , 15 , 0.303711891174, wifi
1455907591.68,received , 47 , -0.0543870925903, lte
1455907591.68,received , 48 , -0.0670211315155, lte
1455907591.68,received , 49 , -0.073627948761, lte
1455907591.7,received , 16 , 0.318300008774, wifi
1455907591.71,received , 50 , -0.0577368736267, lte
1455907591.72,received , 17 , 0.324635982513, wifi
1455907591.73,received , 51 , -0.0535697937012, lte
1455907591.73,received , 52 , -0.0622730255127, lte
1455907591.73,received , 53 , -0.0730087757111, lte
1455907591.73,received , 54 , -0.0775470733643, lte
1455907591.74,received , 18 , 0.340312004089, wifi
1455907591.76,received , 55 , -0.0662088394165, lte
1455907591.76,received , 19 , 0.348210096359, wifi
1455907591.77,received , 56 , -0.068943977356, lte
1455907591.78,received , 57 , -0.067403793335, lte
1455907591.78,received , 58 , -0.0778777599335, lte
1455907591.79,received , 59 , -0.0755338668823, lte
1455907591.79,received , 20 , 0.368133068085, wifi
1455907591.81,received , 60 , -0.07301902771, lte
1455907591.81,received , 21 , 0.374179124832, wifi
1455907591.83,received , 61 , -0.06232380867, lte
1455907591.84,received , 62 , -0.0626587867737, lte
1455907591.84,received , 22 , 0.385358095169, wifi
1455907591.84,received , 63 , -0.0728359222412, lte
1455907591.84,received , 64 , -0.0822808742523, lte
1455907591.86,received , 23 , 0.394072055817, wifi
1455907591.86,received , 65 , -0.0729219913483, lte
1455907591.88,received , 24 , 0.400213003159, wifi
1455907591.89,received , 66 , -0.0605020523071, lte
1455907591.89,received , 67 , -0.0694239139557, lte
1455907591.89,received , 68 , -0.0781049728394, lte
1455907591.9,received , 69 , -0.0831370353699, lte
1455907591.91,received , 25 , 0.425765037537, wifi
1455907591.92,received , 70 , -0.0754578113556, lte
1455907591.93,received , 26 , 0.434341907501, wifi
1455907591.93,received , 71 , -0.0707340240479, lte
1455907591.94,received , 72 , -0.0692489147186, lte
1455907591.96,received , 73 , -0.0687680244446, lte
1455907591.96,received , 27 , 0.449848175049, wifi
1455907591.97,received , 74 , -0.0601840019226, lte
1455907591.98,received , 28 , 0.457075119019, wifi
1455907591.98,received , 75 , -0.0647840499878, lte
1455907591.98,received , 76 , -0.074156999588, lte
1455907591.98,received , 77 , -0.0836310386658, lte
1455907592.01,received , 78 , -0.0674939155579, lte
1455907592.01,received , 29 , 0.48348903656, wifi
1455907592.02,received , 79 , -0.0674071311951, lte
1455907592.03,received , 30 , 0.490488052368, wifi
1455907592.03,received , 80 , -0.0690999031067, lte
1455907592.06,received , 31 , 0.507170915604, wifi
1455907592.06,received , 81 , -0.0537769794464, lte
1455907592.06,received , 82 , -0.0612828731537, lte
1455907592.07,received , 83 , -0.0684728622437, lte
1455907592.08,received , 84 , -0.0694279670715, lte
1455907592.08,received , 32 , 0.513234138489, wifi
1455907592.1,received , 85 , -0.0631620883942, lte
1455907592.12,received , 86 , -0.0550878047943, lte
1455907592.13,received , 87 , -0.0553958415985, lte
1455907592.13,received , 88 , -0.0629789829254, lte
1455907592.13,received , 89 , -0.0716989040375, lte
1455907592.14,received , 90 , -0.0791189670563, lte
1455907592.15,received , 91 , -0.077348947525, lte
1455907592.18,received , 92 , -0.0553858280182, lte
1455907592.19,received , 93 , -0.0583047866821, lte
1455907592.19,received , 94 , -0.0673129558563, lte
1455907592.2,received , 95 , -0.0742337703705, lte
1455907592.21,received , 96 , -0.0743639469147, lte
1455907592.23,received , 97 , -0.0620210170746, lte
1455907592.24,received , 98 , -0.0597290992737, lte
1455907592.26,received , 99 , -0.0589828491211, lte
1455907592.26,received , 100 , -0.0699498653412, lte
1455907592.27,received , 101 , -0.0683257579803, lte
1455907592.27,received , 33 , 0.691640138626, wifi
1455907592.27,received , 102 , -0.0750160217285, lte
1455907592.28,received , 103 , -0.0742180347443, lte
1455907592.29,received , 35 , 0.688687086105, wifi
1455907592.29,received , 104 , -0.074854850769, lte
1455907592.31,received , 36 , 0.696132898331, wifi
1455907592.31,received , 105 , -0.0744700431824, lte
1455907592.32,received , 106 , -0.0755410194397, lte
1455907592.33,received , 107 , -0.0752289295197, lte
1455907592.34,received , 108 , -0.0754520893097, lte
1455907592.34,received , 38 , 0.705386161804, wifi
1455907592.35,received , 109 , -0.0722470283508, lte
1455907592.37,received , 110 , -0.071448802948, lte
1455907592.37,received , 39 , 0.721582174301, wifi
1455907592.38,received , 111 , -0.0711758136749, lte
1455907592.39,received , 40 , 0.729806184769, wifi
1455907592.39,received , 112 , -0.0703568458557, lte
1455907592.4,received , 113 , -0.0695328712463, lte
1455907592.41,received , 41 , 0.737977027893, wifi
1455907592.41,received , 114 , -0.0653848648071, lte
1455907592.41,received , 115 , -0.0756618976593, lte
1455907592.42,received , 116 , -0.0788037776947, lte
1455907592.44,received , 117 , -0.074019908905, lte
1455907592.44,received , 42 , 0.761407136917, wifi
1455907592.45,received , 118 , -0.0751628875732, lte
1455907592.46,received , 119 , -0.0755460262299, lte
1455907592.46,received , 43 , 0.769819974899, wifi
1455907592.48,received , 120 , -0.068776845932, lte
1455907592.49,received , 121 , -0.0726299285889, lte
1455907592.49,received , 122 , -0.0802659988403, lte
1455907592.49,received , 44 , 0.793550014496, wifi
1455907592.51,received , 45 , 0.802006006241, wifi
1455907592.52,received , 123 , -0.0629057884216, lte
1455907592.52,received , 124 , -0.0711979866028, lte
1455907592.53,received , 125 , -0.0756590366364, lte
1455907592.53,received , 126 , -0.0812957286835, lte
1455907592.54,received , 46 , 0.820639133453, wifi
1455907592.56,received , 127 , -0.066526889801, lte
1455907592.57,received , 47 , 0.83588719368, wifi
1455907592.57,received , 128 , -0.061943769455, lte
1455907592.58,received , 129 , -0.0696148872375, lte
1455907592.58,received , 130 , -0.0710277557373, lte
1455907592.58,received , 131 , -0.0814158916473, lte
1455907592.59,received , 48 , 0.842391014099, wifi
1455907592.63,received , 132 , -0.0498230457306, lte
1455907592.63,received , 133 , -0.0574798583984, lte
1455907592.63,received , 134 , -0.0667660236359, lte
1455907592.63,received , 135 , -0.0771698951721, lte
1455907592.64,received , 136 , -0.084214925766, lte
1455907592.66,received , 137 , -0.0744459629059, lte
1455907592.68,received , 138 , -0.0649337768555, lte
1455907592.72,received , 139 , -0.0373909473419, lte
1455907592.72,received , 140 , -0.0486078262329, lte
