1455946157.23,received , 1 , 0.00499296188354, wifi
1455946157.24,received , 2 , 0.00267696380615, wifi
1455946157.25,received , 3 , 0.00433111190796, wifi
1455946157.26,received , 4 , 0.00465488433838, wifi
1455946157.27,received , 5 , 0.00222992897034, wifi
1455946157.28,received , 6 , 0.00213289260864, wifi
1455946157.29,received , 7 , 0.00206398963928, wifi
1455946157.31,received , 8 , 0.00536608695984, wifi
1455946157.32,received , 9 , 0.00625491142273, wifi
1455946157.33,received , 10 , 0.00220489501953, wifi
1455946157.34,received , 11 , 0.00198793411255, wifi
1455946157.35,received , 12 , 0.00347900390625, wifi
1455946157.37,received , 13 , 0.00260877609253, wifi
1455946157.38,received , 14 , 0.00355815887451, wifi
1455946157.39,received , 15 , 0.0025839805603, wifi
1455946157.4,received , 16 , 0.00277590751648, wifi
1455946157.4,received , 1 , 0.179183006287, lte
1455946157.41,received , 17 , 0.0019268989563, wifi
1455946157.42,received , 18 , 0.00202202796936, wifi
1455946157.43,received , 19 , 0.0022189617157, wifi
1455946157.44,received , 2 , 0.206979036331, lte
1455946157.45,received , 20 , 0.00264692306519, wifi
1455946157.46,received , 21 , 0.00208616256714, wifi
1455946157.47,received , 22 , 0.00190496444702, wifi
1455946157.48,received , 3 , 0.233806848526, lte
1455946157.48,received , 23 , 0.00428318977356, wifi
1455946157.5,received , 24 , 0.00199508666992, wifi
1455946157.51,received , 25 , 0.00190186500549, wifi
1455946157.51,received , 4 , 0.255987167358, lte
1455946157.52,received , 26 , 0.00183606147766, wifi
1455946157.53,received , 27 , 0.00367212295532, wifi
1455946157.54,received , 5 , 0.266636133194, lte
1455946157.54,received , 28 , 0.00396394729614, wifi
1455946157.55,received , 29 , 0.00194787979126, wifi
1455946157.56,received , 6 , 0.282284975052, lte
1455946157.57,received , 30 , 0.0112118721008, wifi
1455946157.58,received , 7 , 0.289453983307, lte
1455946157.58,received , 31 , 0.00325989723206, wifi
1455946157.59,received , 32 , 0.00193405151367, wifi
1455946157.6,received , 8 , 0.294855117798, lte
1455946157.6,received , 33 , 0.00344204902649, wifi
1455946157.61,received , 34 , 0.00256109237671, wifi
1455946157.62,received , 9 , 0.301682949066, lte
1455946157.63,received , 35 , 0.0019199848175, wifi
1455946157.63,received , 10 , 0.308482170105, lte
1455946157.64,received , 36 , 0.0020067691803, wifi
1455946157.65,received , 11 , 0.313913822174, lte
1455946157.65,received , 37 , 0.00254201889038, wifi
1455946157.66,received , 38 , 0.00190186500549, wifi
1455946157.68,received , 12 , 0.325141906738, lte
1455946157.68,received , 39 , 0.00226998329163, wifi
1455946157.69,received , 40 , 0.0031430721283, wifi
1455946157.69,received , 13 , 0.327480077744, lte
1455946157.7,received , 41 , 0.00339198112488, wifi
1455946157.7,received , 14 , 0.32882475853, lte
1455946157.71,received , 42 , 0.00214099884033, wifi
1455946157.72,received , 43 , 0.00205707550049, wifi
1455946157.72,received , 15 , 0.336256980896, lte
1455946157.73,received , 44 , 0.00213193893433, wifi
1455946157.74,received , 16 , 0.342064142227, lte
1455946157.74,received , 45 , 0.00208282470703, wifi
1455946157.75,received , 46 , 0.00224304199219, wifi
1455946157.76,received , 17 , 0.348582983017, lte
