1455800866.12,received , 1 , 0.0560829639435, lte
1455800866.12,received , 2 , 0.0463511943817, lte
1455800866.12,received , 3 , 0.0382769107819, lte
1455800866.12,received , 4 , 0.0283329486847, lte
1455800866.12,received , 5 , 0.0183470249176, lte
1455800866.12,received , 6 , 0.00833201408386, lte
1455800866.13,received , 7 , 0.0098819732666, lte
1455800866.14,received , 8 , 0.00853204727173, lte
1455800866.15,received , 9 , 0.00828695297241, lte
1455800866.16,received , 10 , 0.00974607467651, lte
1455800866.17,received , 1 , 0.104944944382, wifi
1455800866.17,received , 2 , 0.0950088500977, wifi
1455800866.17,received , 3 , 0.0868680477142, wifi
1455800866.17,received , 4 , 0.0768890380859, wifi
1455800866.17,received , 5 , 0.0668799877167, wifi
1455800866.17,received , 6 , 0.0568652153015, wifi
1455800866.17,received , 7 , 0.0468368530273, wifi
1455800866.17,received , 8 , 0.0367980003357, wifi
1455800866.17,received , 9 , 0.0267701148987, wifi
1455800866.17,received , 10 , 0.0167291164398, wifi
1455800866.17,received , 11 , 0.00670099258423, wifi
1455800866.17,received , 11 , 0.00861096382141, lte
1455800866.17,received , 12 , -0.00115203857422, wifi
1455800866.18,received , 12 , 0.00727987289429, lte
1455800866.18,received , 13 , -0.00104808807373, wifi
1455800866.19,received , 13 , 0.00896406173706, lte
1455800866.19,received , 14 , -0.000957012176514, wifi
1455800866.2,received , 14 , 0.00850105285645, lte
1455800866.2,received , 15 , -0.00115489959717, wifi
1455800866.21,received , 16 , -0.000943899154663, wifi
1455800866.21,received , 15 , 0.0101149082184, lte
1455800866.22,received , 16 , 0.00882601737976, lte
1455800866.22,received , 17 , -0.000949859619141, wifi
1455800866.23,received , 17 , 0.00747394561768, lte
1455800866.23,received , 18 , -0.00107002258301, wifi
1455800866.24,received , 19 , -0.00102186203003, wifi
1455800866.24,received , 18 , 0.00903010368347, lte
1455800866.25,received , 19 , 0.00772500038147, lte
1455800866.25,received , 20 , -0.00104999542236, wifi
1455800866.26,received , 21 , -0.000903844833374, wifi
1455800866.26,received , 20 , 0.0103321075439, lte
1455800866.27,received , 21 , 0.00902199745178, lte
1455800866.27,received , 22 , -0.00091290473938, wifi
1455800866.28,received , 22 , 0.00764608383179, lte
1455800866.28,received , 23 , -0.0010678768158, wifi
1455800866.29,received , 23 , 0.00943207740784, lte
1455800866.29,received , 24 , -0.00080680847168, wifi
1455800866.3,received , 24 , 0.00790309906006, lte
1455800866.3,received , 25 , -0.00106310844421, wifi
1455800866.31,received , 25 , 0.00755405426025, lte
1455800866.31,received , 26 , -0.00107598304749, wifi
1455800866.32,received , 27 , -0.000940799713135, wifi
1455800866.32,received , 26 , 0.00910806655884, lte
1455800866.33,received , 27 , 0.00782704353333, lte
1455800866.33,received , 28 , -0.00105881690979, wifi
1455800866.34,received , 28 , 0.00931215286255, lte
1455800866.34,received , 29 , -0.000965118408203, wifi
1455800866.35,received , 30 , -0.00116205215454, wifi
1455800866.35,received , 29 , 0.0100429058075, lte
1455800866.36,received , 31 , -0.00103616714478, wifi
1455800866.36,received , 30 , 0.00951099395752, lte
1455800866.37,received , 31 , 0.00819396972656, lte
1455800866.37,received , 32 , -0.000849962234497, wifi
1455800866.38,received , 33 , -0.00101613998413, wifi
1455800866.39,received , 32 , 0.00988483428955, lte
1455800866.39,received , 33 , 0.00858092308044, lte
1455800866.39,received , 34 , -0.00119709968567, wifi
1455800866.4,received , 34 , 0.00722002983093, lte
1455800866.41,received , 35 , -0.000885009765625, wifi
1455800866.41,received , 36 , -0.00117301940918, wifi
1455800866.42,received , 35 , 0.00975894927979, lte
1455800866.42,received , 36 , 0.00839495658875, lte
1455800866.43,received , 37 , -0.000990152359009, wifi
1455800866.43,received , 37 , 0.00711393356323, lte
1455800866.44,received , 38 , -0.00106692314148, wifi
1455800866.45,received , 38 , 0.00868201255798, lte
1455800866.45,received , 39 , -0.00115299224854, wifi
1455800866.45,received , 39 , 0.00735211372375, lte
1455800866.46,received , 40 , -0.00106406211853, wifi
1455800866.47,received , 41 , -0.000978946685791, wifi
1455800866.47,received , 40 , 0.00977993011475, lte
1455800866.48,received , 41 , 0.00858807563782, lte
1455800866.48,received , 42 , -0.00119805335999, wifi
1455800866.48,received , 42 , 0.00723004341125, lte
1455800866.49,received , 43 , -0.000922918319702, wifi
1455800866.5,received , 43 , 0.00870704650879, lte
1455800866.5,received , 44 , -0.00123000144958, wifi
1455800866.51,received , 44 , 0.00748014450073, lte
1455800866.51,received , 45 , -0.000786066055298, wifi
1455800866.52,received , 46 , -0.00104284286499, wifi
1455800866.52,received , 45 , 0.0100469589233, lte
1455800866.53,received , 46 , 0.00862598419189, lte
1455800866.53,received , 47 , -0.000972986221313, wifi
1455800866.54,received , 47 , 0.00726103782654, lte
1455800866.54,received , 48 , -0.00106883049011, wifi
1455800866.55,received , 49 , -0.00118684768677, wifi
1455800866.55,received , 48 , 0.00890707969666, lte
1455800866.56,received , 49 , 0.0086190700531, lte
1455800866.56,received , 50 , -0.00100493431091, wifi
1455800866.57,received , 50 , 0.00819611549377, lte
1455800866.57,received , 51 , -0.00109696388245, wifi
1455800866.58,received , 52 , -0.0010678768158, wifi
1455800866.58,received , 51 , 0.00982213020325, lte
1455800866.59,received , 52 , 0.00853204727173, lte
1455800866.59,received , 53 , -0.000849962234497, wifi
1455800866.6,received , 54 , -0.00100994110107, wifi
1455800866.6,received , 53 , 0.00995111465454, lte
1455800866.61,received , 54 , 0.00859785079956, lte
1455800866.61,received , 55 , -0.00102400779724, wifi
1455800866.62,received , 55 , 0.00741386413574, lte
1455800866.62,received , 56 , -0.00110483169556, wifi
1455800866.63,received , 57 , -0.00116896629333, wifi
1455800866.63,received , 56 , 0.00988984107971, lte
1455800866.64,received , 57 , 0.00863289833069, lte
1455800866.64,received , 58 , -0.00096607208252, wifi
1455800866.65,received , 58 , 0.00724983215332, lte
1455800866.65,received , 59 , -0.00108408927917, wifi
1455800866.66,received , 60 , -0.00112700462341, wifi
1455800866.66,received , 59 , 0.00896096229553, lte
1455800866.67,received , 60 , 0.00739789009094, lte
1455800866.67,received , 61 , -0.00104403495789, wifi
1455800866.68,received , 62 , -0.00101113319397, wifi
1455800866.68,received , 61 , 0.0101389884949, lte
1455800866.69,received , 62 , 0.00878286361694, lte
1455800866.69,received , 63 , -0.000982999801636, wifi
1455800866.7,received , 63 , 0.00743794441223, lte
1455800866.7,received , 64 , -0.00104713439941, wifi
1455800866.71,received , 64 , 0.00892305374146, lte
1455800866.71,received , 65 , -0.000967025756836, wifi
1455800866.72,received , 65 , 0.00756502151489, lte
1455800866.72,received , 66 , -0.00119590759277, wifi
1455800866.73,received , 67 , -0.00113892555237, wifi
1455800866.73,received , 66 , 0.0101480484009, lte
1455800866.74,received , 67 , 0.00896096229553, lte
1455800866.74,received , 68 , -0.000974893569946, wifi
1455800866.75,received , 68 , 0.00859403610229, lte
1455800866.75,received , 69 , -0.00120091438293, wifi
1455800866.76,received , 70 , -0.00103998184204, wifi
1455800866.76,received , 69 , 0.0101611614227, lte
1455800866.77,received , 70 , 0.00777697563171, lte
1455800866.77,received , 71 , -0.000878095626831, wifi
1455800866.78,received , 72 , -0.00102114677429, wifi
1455800866.78,received , 71 , 0.0105240345001, lte
1455800866.79,received , 72 , 0.00933504104614, lte
1455800866.79,received , 73 , -0.000962018966675, wifi
1455800866.8,received , 74 , -0.000790119171143, wifi
1455800866.8,received , 73 , 0.00959897041321, lte
1455800866.81,received , 74 , 0.00833797454834, lte
1455800866.81,received , 75 , -0.00110602378845, wifi
1455800866.82,received , 75 , 0.00712108612061, lte
1455800866.82,received , 76 , -0.000846862792969, wifi
1455800866.83,received , 77 , -0.00104999542236, wifi
1455800866.83,received , 76 , 0.00950503349304, lte
1455800866.84,received , 77 , 0.00824189186096, lte
1455800866.84,received , 78 , -0.000968933105469, wifi
1455800866.85,received , 79 , -0.000990867614746, wifi
1455800866.85,received , 78 , 0.00980401039124, lte
1455800866.86,received , 80 , -0.00096583366394, wifi
1455800866.86,received , 79 , 0.0094850063324, lte
1455800866.87,received , 80 , 0.00724792480469, lte
1455800866.87,received , 81 , -0.00102591514587, wifi
1455800866.88,received , 82 , -0.00102686882019, wifi
1455800866.88,received , 81 , 0.00966906547546, lte
1455800866.89,received , 82 , 0.00846099853516, lte
1455800866.89,received , 83 , -0.00120997428894, wifi
1455800866.9,received , 84 , -0.000811815261841, wifi
1455800866.91,received , 83 , 0.0149509906769, lte
1455800866.91,received , 84 , 0.00763010978699, lte
1455800866.91,received , 85 , -0.00097393989563, wifi
1455800866.92,received , 85 , 0.00942301750183, lte
1455800866.92,received , 86 , -0.000884771347046, wifi
1455800866.93,received , 87 , -0.00113081932068, wifi
1455800866.93,received , 86 , 0.00920581817627, lte
1455800866.94,received , 87 , 0.00763297080994, lte
1455800866.94,received , 88 , -0.000884056091309, wifi
1455800866.95,received , 88 , 0.00935983657837, lte
1455800866.95,received , 89 , -0.000945091247559, wifi
1455800866.96,received , 89 , 0.00794386863708, lte
1455800866.96,received , 90 , -0.00109696388245, wifi
1455800866.97,received , 90 , 0.00852799415588, lte
1455800866.97,received , 91 , -0.00120496749878, wifi
1455800866.98,received , 91 , 0.00796103477478, lte
1455800866.98,received , 92 , -0.00117707252502, wifi
1455800866.99,received , 93 , -0.00105905532837, wifi
1455800867.0,received , 92 , 0.00968408584595, lte
1455800867.0,received , 93 , 0.00846910476685, lte
1455800867.01,received , 94 , -0.000886917114258, wifi
1455800867.02,received , 95 , -0.00102305412292, wifi
1455800867.02,received , 94 , 0.0100109577179, lte
1455800867.03,received , 96 , -0.000838041305542, wifi
1455800867.03,received , 95 , 0.01051902771, lte
1455800867.04,received , 97 , -0.000999927520752, wifi
1455800867.04,received , 96 , 0.0181391239166, lte
1455800867.05,received , 97 , 0.00894594192505, lte
1455800867.05,received , 98 , -0.00114488601685, wifi
1455800867.05,received , 98 , 0.00760912895203, lte
1455800867.06,received , 99 , -0.00097393989563, wifi
1455800867.07,received , 100 , -0.00102782249451, wifi
1455800867.07,received , 99 , 0.010162115097, lte
1455800867.08,received , 100 , 0.00784802436829, lte
1455800867.08,received , 101 , -0.00108695030212, wifi
1455800867.09,received , 101 , 0.00850319862366, lte
1455800867.09,received , 102 , -0.00122284889221, wifi
1455800867.1,received , 102 , 0.00812911987305, lte
1455800867.1,received , 103 , -0.00106310844421, wifi
1455800867.11,received , 104 , -0.000840187072754, wifi
1455800867.11,received , 103 , 0.0105590820312, lte
