16:24:47.652278 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1
16:24:48.130883 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 45
16:24:48.136623 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 45
16:24:48.141698 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 46
16:24:48.147595 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 46
16:24:48.154566 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 47
16:24:48.158588 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 47
16:24:48.165560 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 48
16:24:48.169576 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 48
16:24:48.176390 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 49
16:24:48.180543 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 49
16:24:48.187240 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 50
16:24:48.191509 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 50
16:24:48.198064 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 51
16:24:48.202986 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 51
16:24:48.208880 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 52
16:24:48.213961 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
16:24:48.219691 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 53
16:24:48.224960 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
16:24:48.230505 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 54
16:24:48.235925 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
16:24:48.241324 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 55
16:24:48.246925 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
16:24:48.252269 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 56
16:24:48.258049 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
16:24:48.263121 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 57
16:24:48.269017 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
16:24:48.273942 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 58
16:24:48.279982 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
16:24:48.284791 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 59
16:24:48.290943 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
16:24:48.295614 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 60
16:24:48.302060 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
16:24:48.306432 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 61
16:24:48.313031 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
16:24:48.317250 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 62
16:24:48.324030 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
16:24:48.328062 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 63
16:24:48.335007 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
16:24:48.338875 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 64
16:24:48.345998 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
16:24:48.349686 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 65
16:24:48.356969 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
16:24:48.360497 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 66
16:24:48.367966 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
16:24:48.371306 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 67
16:24:48.378930 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
16:24:48.382272 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 68
16:24:48.389893 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
16:24:48.393097 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 69
16:24:48.400854 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
16:24:48.403945 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 70
16:24:48.411916 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
16:24:48.414758 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 71
16:24:48.422928 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
16:24:48.425514 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 72
16:24:48.433908 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
16:24:48.436278 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 73
16:24:48.444916 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
16:24:48.447031 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 74
16:24:48.455893 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
16:24:48.457786 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 75
16:24:48.466902 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
16:24:48.468538 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 76
16:24:48.477879 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
16:24:48.479289 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 77
16:24:48.488882 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
16:24:48.490041 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 78
16:24:48.499860 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
16:24:48.500771 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 79
16:24:48.510837 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
16:24:48.511510 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 80
16:24:48.522363 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 81
16:24:48.523087 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
16:24:48.533194 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 82
16:24:48.534660 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
16:24:48.545764 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
16:24:48.552767 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 83
16:24:48.556952 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
16:24:48.563529 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 84
16:24:48.568108 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
16:24:48.574315 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 85
16:24:48.579061 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
16:24:48.585042 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 86
16:24:48.589934 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
16:24:48.595456 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 87
16:24:48.600468 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
16:24:48.605781 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 88
16:24:48.610843 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
16:24:48.616093 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 89
16:24:48.621207 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
16:24:48.626449 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 90
16:24:48.631563 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
16:24:48.636763 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 91
16:24:48.642043 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
16:24:48.647067 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 92
16:24:48.654733 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
16:24:48.657823 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 93
16:24:48.665765 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
16:24:48.668892 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 94
16:24:48.676706 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
16:24:48.679854 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 95
16:24:48.687634 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
16:24:48.690887 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 96
16:24:48.698701 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
16:24:48.702049 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 97
16:24:48.709685 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
16:24:48.713671 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 98
16:24:48.720625 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
16:24:48.724745 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 99
16:24:48.731566 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
16:24:48.735509 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 100
16:24:48.742621 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
16:24:48.746266 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 101
16:24:48.753616 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
16:24:48.756967 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 102
16:24:48.764585 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
16:24:48.767714 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 103
16:24:48.775685 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
16:24:48.778573 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 104
16:24:48.786842 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
16:24:48.789398 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 105
16:24:48.798168 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
16:24:48.800270 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 106
16:24:48.809413 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
16:24:48.813138 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 107
16:24:48.820087 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
16:24:48.823687 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 108
16:24:48.830719 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
16:24:48.834001 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 109
16:24:48.841092 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
16:24:48.844300 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 110
16:24:48.851435 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
16:24:48.854581 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 111
16:24:48.861809 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
16:24:48.864860 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 112
16:24:48.872843 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
16:24:48.875531 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 113
16:24:48.884012 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
16:24:48.886279 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 114
16:24:48.895175 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
16:24:48.897102 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 115
16:24:48.906802 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
16:24:48.907951 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 116
16:24:48.918115 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
16:24:48.919145 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 117
16:24:48.929767 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
16:24:48.930315 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 118
16:24:48.940901 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
16:24:48.941422 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 119
16:24:48.952122 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
16:24:48.953224 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 120
16:24:48.963851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
16:24:48.964331 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 121
16:24:48.975019 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
16:24:48.975530 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 122
16:24:48.986141 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
16:24:48.986654 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 123
16:24:48.997268 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
16:24:48.998071 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 124
16:24:49.008720 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
16:24:49.009237 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 125
16:24:49.019883 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
16:24:49.020386 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 126
16:24:49.031031 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
16:24:49.031390 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 127
16:24:49.042187 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
16:24:49.042542 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 128
16:24:49.053121 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
16:24:49.053491 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 129
16:24:49.064001 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
16:24:49.064384 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 130
16:24:49.075120 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
16:24:49.075507 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 131
16:24:49.086395 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 132
16:24:49.087227 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
16:24:49.097881 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 133
16:24:49.098852 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
16:24:49.109612 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 134
16:24:49.110230 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
16:24:49.120877 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 135
16:24:49.121147 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
16:24:49.132032 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 136
16:24:49.132297 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
16:24:49.142862 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
16:24:49.143261 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 137
16:24:49.153428 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
16:24:49.153910 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 138
16:24:49.164206 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
16:24:49.164571 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 139
16:24:49.175573 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 140
16:24:49.176027 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
16:24:49.186805 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 141
16:24:49.187232 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
16:24:49.197969 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 142
16:24:49.198397 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
16:24:49.209191 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 143
16:24:49.209651 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
16:24:49.220724 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 144
16:24:49.221153 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
16:24:49.232567 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 145
16:24:49.233706 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
16:24:49.243788 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 146
16:24:49.244682 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
16:24:49.254761 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 147
16:24:49.255654 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
16:24:49.265614 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 148
16:24:49.266617 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
16:24:49.276434 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 149
16:24:49.277582 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
16:24:49.287281 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 150
16:24:49.288546 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
16:24:49.298100 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 151
