1455907186.88,received , 3 , 0.40144109726, wifi
1455907186.9,received , 4 , 0.41034412384, wifi
1455907187.25,received , 6 , 0.744232177734, wifi
1455907187.66,received , 9 , 1.12236022949, wifi
1455907187.7,received , 1 , 1.2371339798, lte
1455907187.96,received , 10 , 1.40776491165, wifi
1455907187.98,received , 11 , 1.41811299324, wifi
1455907188.09,received , 2 , 1.61494112015, lte
1455907188.19,received , 3 , 1.70159816742, lte
1455907188.53,received , 12 , 1.96345710754, wifi
1455907188.55,received , 13 , 1.9724111557, wifi
1455907188.58,received , 14 , 1.98433923721, wifi
1455907188.59,received , 15 , 1.99296212196, wifi
1455907188.61,received , 16 , 2.00176405907, wifi
1455907188.64,received , 17 , 2.01424002647, wifi
1455907188.65,received , 19 , 2.012789011, wifi
1455907188.66,received , 4 , 2.16219806671, lte
1455907189.03,received , 20 , 2.38096404076, wifi
1455907189.07,received , 5 , 2.56078219414, lte
1455907189.17,received , 21 , 2.51063394547, wifi
1455907189.25,received , 6 , 2.73442220688, lte
1455907189.44,received , 7 , 2.91604924202, lte
1455907189.49,received , 22 , 2.81919598579, wifi
1455907189.52,received , 23 , 2.83479809761, wifi
1455907189.54,received , 25 , 2.8329679966, wifi
1455907189.56,received , 26 , 2.84147810936, wifi
1455907189.59,received , 27 , 2.86191105843, wifi
1455907189.6,received , 8 , 3.06277918816, lte
1455907189.61,received , 28 , 2.87054920197, wifi
1455907189.62,received , 29 , 2.87913799286, wifi
1455907189.65,received , 31 , 2.88218808174, wifi
1455907189.67,received , 32 , 2.89081597328, wifi
1455907189.86,received , 9 , 3.30856513977, lte
1455907189.92,received , 33 , 3.13581609726, wifi
1455907189.95,received , 34 , 3.14922213554, wifi
1455907189.97,received , 35 , 3.15771412849, wifi
1455907189.98,received , 36 , 3.16627025604, wifi
1455907190.0,received , 10 , 3.44095396996, lte
1455907190.01,received , 37 , 3.179292202, wifi
1455907190.03,received , 39 , 3.17768621445, wifi
1455907190.05,received , 40 , 3.19119906425, wifi
1455907190.07,received , 41 , 3.19971704483, wifi
1455907190.09,received , 42 , 3.20832204819, wifi
1455907190.11,received , 44 , 3.20994710922, wifi
1455907190.13,received , 45 , 3.2185151577, wifi
1455907190.15,received , 47 , 3.21666717529, wifi
1455907190.26,received , 11 , 3.68971800804, lte
1455907190.47,received , 12 , 3.88734793663, lte
1455907190.61,received , 13 , 4.02115702629, lte
1455907190.81,received , 14 , 4.21155905724, lte
1455907191.01,received , 15 , 4.40138602257, lte
1455907191.11,received , 48 , 4.17117118835, wifi
1455907191.13,received , 54 , 4.12775588036, wifi
1455907191.17,received , 56 , 4.13953518867, wifi
1455907191.18,received , 58 , 4.13769984245, wifi
1455907191.21,received , 60 , 4.14195799828, wifi
1455907191.23,received , 61 , 4.15090298653, wifi
1455907191.25,received , 62 , 4.15970921516, wifi
1455907191.27,received , 63 , 4.16886997223, wifi
1455907191.45,received , 16 , 4.82491111755, lte
1455907191.48,received , 64 , 4.37217783928, wifi
1455907191.52,received , 66 , 4.39214801788, wifi
1455907191.54,received , 67 , 4.40083408356, wifi
1455907191.56,received , 68 , 4.40948414803, wifi
1455907191.59,received , 70 , 4.41597819328, wifi
1455907191.61,received , 71 , 4.42481398582, wifi
1455907191.63,received , 72 , 4.43318295479, wifi
1455907191.65,received , 74 , 4.43786716461, wifi
1455907191.67,received , 75 , 4.44656991959, wifi
1455907191.69,received , 76 , 4.45858716965, wifi
1455907191.71,received , 78 , 4.45716714859, wifi
1455907192.14,received , 79 , 4.87650799751, wifi
1455907192.16,received , 80 , 4.88503217697, wifi
1455907192.18,received , 81 , 4.89769506454, wifi
1455907192.2,received , 82 , 4.906468153, wifi
1455907192.22,received , 83 , 4.91500020027, wifi
1455907192.24,received , 84 , 2.84402608871, wifi
1455907192.26,received , 85 , 2.85286021233, wifi
1455907192.3,received , 86 , 2.87714314461, wifi
1455907192.32,received , 87 , 2.88571190834, wifi
1455907192.34,received , 88 , 2.89437007904, wifi
1455907192.37,received , 89 , 2.91624903679, wifi
1455907192.39,received , 90 , 2.92520594597, wifi
1455907192.41,received , 91 , 2.94210505486, wifi
