1457021376.84,received , 1 , 0.108354091644, lte
1457021376.84,received , 2 , 0.0992228984833, lte
1457021376.84,received , 3 , 0.0894939899445, lte
1457021376.84,received , 4 , 0.0796911716461, lte
1457021376.84,received , 5 , 0.0698800086975, lte
1457021376.84,received , 6 , 0.0600640773773, lte
1457021376.84,received , 7 , 0.0502500534058, lte
1457021376.84,received , 8 , 0.0404319763184, lte
1457021376.84,received , 9 , 0.0306179523468, lte
1457021376.85,received , 10 , 0.029326915741, lte
1457021376.86,received , 11 , 0.0308640003204, lte
1457021376.87,received , 12 , 0.0292739868164, lte
1457021376.88,received , 13 , 0.028333902359, lte
1457021376.89,received , 14 , 0.029011964798, lte
1457021376.9,received , 15 , 0.030827999115, lte
1457021376.91,received , 16 , 0.0312271118164, lte
1457021376.92,received , 17 , 0.0330829620361, lte
1457021376.93,received , 18 , 0.0309400558472, lte
1457021376.94,received , 19 , 0.0301930904388, lte
1457021376.95,received , 20 , 0.0285630226135, lte
1457021376.96,received , 21 , 0.0302999019623, lte
1457021376.97,received , 22 , 0.0305829048157, lte
1457021376.99,received , 23 , 0.0359289646149, lte
1457021377.0,received , 24 , 0.037798166275, lte
1457021377.01,received , 25 , 0.0406968593597, lte
1457021377.02,received , 26 , 0.0398199558258, lte
1457021377.03,received , 27 , 0.0391089916229, lte
1457021377.04,received , 28 , 0.0411939620972, lte
1457021377.06,received , 29 , 0.0469210147858, lte
1457021377.06,received , 30 , 0.0374228954315, lte
1457021377.06,received , 31 , 0.03040599823, lte
1457021377.07,received , 32 , 0.028813123703, lte
1457021377.08,received , 33 , 0.0288550853729, lte
1457021377.1,received , 34 , 0.0373868942261, lte
1457021377.1,received , 35 , 0.0306789875031, lte
1457021377.11,received , 36 , 0.0317621231079, lte
1457021377.12,received , 37 , 0.0292279720306, lte
1457021377.13,received , 38 , 0.0281918048859, lte
1457021377.14,received , 39 , 0.0296449661255, lte
1457021377.15,received , 40 , 0.0310750007629, lte
1457021377.16,received , 41 , 0.0308930873871, lte
1457021377.17,received , 42 , 0.0303227901459, lte
1457021377.18,received , 43 , 0.0298428535461, lte
1457021377.2,received , 44 , 0.0314230918884, lte
1457021377.2,received , 45 , 0.028538942337, lte
1457021377.21,received , 46 , 0.0303678512573, lte
1457021377.22,received , 47 , 0.0302488803864, lte
1457021377.24,received , 48 , 0.0305678844452, lte
1457021377.24,received , 49 , 0.0296061038971, lte
1457021377.25,received , 50 , 0.0288410186768, lte
1457021377.26,received , 51 , 0.0289859771729, lte
1457021377.27,received , 52 , 0.0283420085907, lte
1457021377.29,received , 53 , 0.0301470756531, lte
1457021377.3,received , 54 , 0.0302081108093, lte
1457021377.31,received , 55 , 0.0306899547577, lte
1457021377.32,received , 56 , 0.0299880504608, lte
1457021377.33,received , 57 , 0.029088973999, lte
1457021377.33,received , 58 , 0.0284090042114, lte
1457021377.34,received , 59 , 0.0274248123169, lte
1457021377.36,received , 60 , 0.029974937439, lte
1457021377.37,received , 61 , 0.0304489135742, lte
1457021377.38,received , 62 , 0.0282859802246, lte
1457021377.39,received , 63 , 0.0298709869385, lte
1457021377.4,received , 64 , 0.0316138267517, lte
1457021377.41,received , 65 , 0.0301160812378, lte
1457021377.42,received , 66 , 0.0293700695038, lte
1457021377.43,received , 67 , 0.0306820869446, lte
1457021377.44,received , 68 , 0.0299208164215, lte
1457021377.45,received , 69 , 0.0297739505768, lte
1457021377.46,received , 70 , 0.0288429260254, lte
1457021377.47,received , 71 , 0.0281391143799, lte
1457021377.48,received , 72 , 0.0301489830017, lte
1457021377.49,received , 73 , 0.0293869972229, lte
1457021377.5,received , 74 , 0.0309400558472, lte
1457021377.51,received , 75 , 0.0300309658051, lte
1457021377.52,received , 76 , 0.0304758548737, lte
1457021377.53,received , 77 , 0.0288858413696, lte
1457021377.54,received , 78 , 0.0303680896759, lte
1457021377.55,received , 79 , 0.0295100212097, lte
1457021377.56,received , 80 , 0.0286571979523, lte
1457021377.57,received , 81 , 0.0301628112793, lte
1457021377.58,received , 82 , 0.0302090644836, lte
1457021377.59,received , 83 , 0.0285401344299, lte
1457021377.6,received , 84 , 0.0311501026154, lte
1457021377.61,received , 85 , 0.0302920341492, lte
1457021377.62,received , 86 , 0.030711889267, lte
1457021377.63,received , 87 , 0.031044960022, lte
1457021377.64,received , 88 , 0.0301871299744, lte
1457021377.65,received , 89 , 0.030580997467, lte
1457021377.66,received , 90 , 0.028557062149, lte
1457021377.67,received , 91 , 0.0289340019226, lte
1457021377.68,received , 92 , 0.0315520763397, lte
1457021377.69,received , 93 , 0.0299959182739, lte
1457021377.7,received , 94 , 0.0300269126892, lte
1457021377.71,received , 95 , 0.0307259559631, lte
1457021377.72,received , 96 , 0.0294570922852, lte
1457021377.73,received , 97 , 0.0290610790253, lte
1457021377.74,received , 98 , 0.0290608406067, lte
1457021377.75,received , 99 , 0.0316870212555, lte
1457021377.76,received , 100 , 0.0297601222992, lte
1457021377.77,received , 101 , 0.0299580097198, lte
1457021377.78,received , 102 , 0.0314619541168, lte
1457021377.79,received , 103 , 0.0294599533081, lte
1457021377.8,received , 104 , 0.0296709537506, lte
1457021377.81,received , 105 , 0.0293290615082, lte
1457021377.82,received , 106 , 0.0306491851807, lte
1457021377.83,received , 107 , 0.0287668704987, lte
1457021377.84,received , 108 , 0.0290160179138, lte
1457021377.85,received , 109 , 0.0307919979095, lte
1457021377.86,received , 110 , 0.0304570198059, lte
1457021377.87,received , 111 , 0.028470993042, lte
1457021377.88,received , 112 , 0.0278918743134, lte
1457021377.89,received , 113 , 0.0308759212494, lte
1457021377.9,received , 114 , 0.0291900634766, lte
1457021377.91,received , 115 , 0.0297110080719, lte
1457021377.93,received , 116 , 0.0314249992371, lte
