20:25:09.641564 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1
20:25:10.030693 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 36
20:25:10.040919 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 38
20:25:10.041692 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 37
20:25:10.052866 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 38
20:25:10.052993 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 39
20:25:10.063844 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 39
20:25:10.063878 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 40
20:25:10.074241 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 41
20:25:10.074651 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 40
20:25:10.084846 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 42
20:25:10.085121 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 41
20:25:10.095833 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 43
20:25:10.096274 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 42
20:25:10.107208 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 43
20:25:10.107790 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 44
20:25:10.118414 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 44
20:25:10.119099 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 45
20:25:10.129745 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 45
20:25:10.130319 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 46
20:25:10.140960 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 46
20:25:10.141537 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 47
20:25:10.152547 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 47
20:25:10.153581 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 48
20:25:10.164238 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 48
20:25:10.164823 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 49
20:25:10.175495 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 49
20:25:10.176551 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 50
20:25:10.186510 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 50
20:25:10.187407 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 51
20:25:10.197364 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 51
20:25:10.198268 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 52
20:25:10.208222 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
20:25:10.209082 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 53
20:25:10.219166 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
20:25:10.219960 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 54
20:25:10.230012 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
20:25:10.230897 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 55
20:25:10.240967 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
20:25:10.241777 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 56
20:25:10.251813 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
20:25:10.252772 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 57
20:25:10.262768 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
20:25:10.263642 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 58
20:25:10.273802 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
20:25:10.274619 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 59
20:25:10.284834 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
20:25:10.285598 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 60
20:25:10.295679 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
20:25:10.296696 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 61
20:25:10.306689 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
20:25:10.307505 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 62
20:25:10.317538 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
20:25:10.318352 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 63
20:25:10.328377 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
20:25:10.329174 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 64
20:25:10.339224 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
20:25:10.340042 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 65
20:25:10.350070 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
20:25:10.350876 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 66
20:25:10.360923 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
20:25:10.361735 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 67
20:25:10.371760 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
20:25:10.372683 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 68
20:25:10.382684 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
20:25:10.383502 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 69
20:25:10.393550 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
20:25:10.394397 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 70
20:25:10.404424 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
20:25:10.405240 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 71
20:25:10.415289 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
20:25:10.416080 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 72
20:25:10.426123 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
20:25:10.426958 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 73
20:25:10.437050 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
20:25:10.437937 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 74
20:25:10.448090 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
20:25:10.449167 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 75
20:25:10.459040 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
20:25:10.460493 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 76
20:25:10.469924 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
20:25:10.471298 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 77
20:25:10.480949 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
20:25:10.482189 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 78
20:25:10.491795 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
20:25:10.493033 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 79
20:25:10.502710 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
20:25:10.503825 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 80
20:25:10.513744 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
20:25:10.514604 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 81
20:25:10.524753 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
20:25:10.525703 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 82
20:25:10.537156 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
20:25:10.538948 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 83
20:25:10.548357 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
20:25:10.549704 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 84
20:25:10.559095 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
20:25:10.560426 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 85
20:25:10.569799 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
20:25:10.571276 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 86
20:25:10.580403 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
20:25:10.581700 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 87
20:25:10.590978 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
20:25:10.592019 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 88
20:25:10.601512 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
20:25:10.602342 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 89
20:25:10.611868 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
20:25:10.612631 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 90
20:25:10.622284 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
20:25:10.622955 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 91
20:25:10.632597 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
20:25:10.633336 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 92
20:25:10.642939 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
20:25:10.643732 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 93
20:25:10.653324 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
20:25:10.654137 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 94
20:25:10.663853 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
20:25:10.664564 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 95
20:25:10.674318 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
20:25:10.674888 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 96
20:25:10.684816 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
20:25:10.685228 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 97
20:25:10.695726 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 98
20:25:10.695904 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
20:25:10.706370 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
20:25:10.707159 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 99
20:25:10.716842 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
20:25:10.717485 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 100
20:25:10.727276 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
20:25:10.727801 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 101
20:25:10.737859 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
20:25:10.738847 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 102
20:25:10.748278 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
20:25:10.749197 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 103
20:25:10.758711 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
20:25:10.759550 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 104
20:25:10.769110 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
20:25:10.769893 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 105
20:25:10.779558 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
20:25:10.780294 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 106
20:25:10.790661 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
20:25:10.791295 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 107
20:25:10.802421 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 108
20:25:10.803349 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
20:25:10.813587 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 109
20:25:10.814947 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
20:25:10.824373 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 110
20:25:10.825434 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
20:25:10.834805 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 111
20:25:10.835781 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
20:25:10.845122 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 112
20:25:10.846092 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
20:25:10.855417 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 113
20:25:10.856404 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
20:25:10.865702 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 114
20:25:10.866707 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
20:25:10.876500 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 115
20:25:10.877297 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
20:25:10.887132 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 116
20:25:10.887953 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
20:25:10.897827 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 117
20:25:10.898723 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
20:25:10.908507 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 118
20:25:10.909490 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
20:25:10.919264 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 119
20:25:10.920253 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
20:25:10.929947 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 120
20:25:10.931016 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
20:25:10.940509 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 121
20:25:10.941512 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
20:25:10.950948 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 122
20:25:10.951890 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
20:25:10.961351 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 123
20:25:10.962289 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
20:25:10.971682 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 124
20:25:10.972662 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
20:25:10.981986 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 125
20:25:10.983012 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
20:25:10.992299 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 126
20:25:10.993358 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
20:25:11.002615 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 127
20:25:11.003724 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
20:25:11.013634 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 128
20:25:11.014470 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
20:25:11.024493 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 129
20:25:11.025676 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
20:25:11.035583 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 130
20:25:11.036909 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
20:25:11.046621 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 131
20:25:11.047887 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
20:25:11.057478 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 132
20:25:11.058848 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
20:25:11.068311 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 133
20:25:11.069813 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
20:25:11.079163 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 134
20:25:11.080770 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
20:25:11.089982 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 135
20:25:11.091723 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
20:25:11.100826 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 136
20:25:11.103044 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
20:25:11.111609 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 137
20:25:11.114194 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
20:25:11.122093 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 138
20:25:11.125324 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
20:25:11.132460 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 139
20:25:11.136175 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
20:25:11.142801 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 140
20:25:11.146984 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
20:25:11.153176 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 141
20:25:11.157920 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
20:25:11.163883 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 142
20:25:11.168879 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
20:25:11.174690 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 143
20:25:11.180020 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
20:25:11.185476 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 144
20:25:11.190978 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
20:25:11.196341 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 145
20:25:11.201944 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
20:25:11.207184 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 146
20:25:11.213465 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
20:25:11.218027 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 147
20:25:11.224487 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
20:25:11.228861 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 148
20:25:11.235481 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
20:25:11.239818 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 149
20:25:11.246748 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
20:25:11.250672 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 150
20:25:11.257722 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
20:25:11.261515 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 151
