1457018236.19,received , 1 , 0.854543924332, lte
1457018236.36,received , 2 , 1.00638890266, lte
1457018236.44,received , 3 , 1.07859897614, lte
1457018236.5,received , 4 , 1.12718701363, lte
1457018236.54,received , 5 , 1.15312790871, lte
1457018236.56,received , 6 , 1.16403388977, lte
1457018236.58,received , 7 , 1.17730593681, lte
1457018236.6,received , 8 , 1.18284702301, lte
1457018236.62,received , 9 , 1.18907594681, lte
1457018236.64,received , 10 , 1.20131897926, lte
1457018236.65,received , 11 , 1.19851207733, lte
1457018236.67,received , 12 , 1.2047188282, lte
1457018236.68,received , 13 , 1.20305204391, lte
1457018236.69,received , 14 , 1.20542216301, lte
1457018236.7,received , 15 , 1.20605993271, lte
1457018236.72,received , 16 , 1.21326994896, lte
1457018236.73,received , 17 , 1.21241497993, lte
1457018236.74,received , 18 , 1.21374797821, lte
1457018236.76,received , 19 , 1.21761798859, lte
1457018236.77,received , 20 , 1.22167778015, lte
1457018236.78,received , 21 , 1.22317790985, lte
1457018236.8,received , 22 , 1.22440505028, lte
1457018236.81,received , 23 , 1.22606897354, lte
1457018236.83,received , 24 , 1.23424196243, lte
1457018236.83,received , 25 , 1.22926497459, lte
1457018236.84,received , 26 , 1.22795510292, lte
1457018236.85,received , 27 , 1.22692704201, lte
1457018236.86,received , 28 , 1.22590303421, lte
1457018236.87,received , 29 , 1.22444796562, lte
1457018236.88,received , 30 , 1.22165799141, lte
1457018236.89,received , 31 , 1.21995997429, lte
1457018236.9,received , 32 , 1.21728110313, lte
1457018236.91,received , 33 , 1.21428585052, lte
1457018236.92,received , 34 , 1.21128296852, lte
1457018236.93,received , 35 , 1.21295189857, lte
1457018236.93,received , 36 , 1.20610308647, lte
1457018236.95,received , 37 , 1.2071018219, lte
1457018236.96,received , 38 , 1.20634508133, lte
1457018236.97,received , 39 , 1.20520710945, lte
1457018236.98,received , 40 , 1.20412707329, lte
1457018236.98,received , 41 , 1.20239400864, lte
1457018237.05,received , 42 , 1.25883603096, lte
1457018237.05,received , 43 , 1.24802303314, lte
1457018237.05,received , 44 , 1.23742508888, lte
1457018237.05,received , 45 , 1.22663784027, lte
1457018237.05,received , 46 , 1.21532583237, lte
1457018237.05,received , 47 , 1.20600700378, lte
1457018237.06,received , 48 , 1.20193099976, lte
1457018237.07,received , 49 , 1.19639182091, lte
1457018237.07,received , 50 , 1.19170093536, lte
1457018237.08,received , 51 , 1.18644499779, lte
1457018237.09,received , 52 , 1.18136882782, lte
1457018237.09,received , 53 , 1.17702198029, lte
1457018237.1,received , 54 , 1.17172908783, lte
1457018237.11,received , 55 , 1.16644597054, lte
1457018237.12,received , 56 , 1.1656999588, lte
1457018237.12,received , 57 , 1.15937805176, lte
1457018237.13,received , 58 , 1.15246987343, lte
1457018237.13,received , 59 , 1.14718198776, lte
1457018237.14,received , 60 , 1.14046502113, lte
1457018237.14,received , 61 , 1.13513493538, lte
1457018237.15,received , 62 , 1.12873291969, lte
1457018237.15,received , 63 , 1.12263202667, lte
1457018237.16,received , 64 , 1.11594510078, lte
1457018237.16,received , 65 , 1.10934400558, lte
1457018237.17,received , 66 , 1.10274887085, lte
1457018237.17,received , 67 , 1.09570193291, lte
1457018237.18,received , 68 , 1.08922696114, lte
1457018237.18,received , 69 , 1.08188700676, lte
1457018237.19,received , 70 , 1.07531094551, lte
1457018237.19,received , 71 , 1.07307815552, lte
1457018237.2,received , 72 , 1.06249594688, lte
1457018237.21,received , 73 , 1.06335902214, lte
1457018237.21,received , 74 , 1.05327391624, lte
1457018237.22,received , 75 , 1.05279397964, lte
1457018237.22,received , 76 , 1.04160094261, lte
1457018237.22,received , 77 , 1.03401184082, lte
1457018237.23,received , 78 , 1.02753806114, lte
1457018237.23,received , 79 , 1.02029013634, lte
1457018237.24,received , 80 , 1.01401495934, lte
1457018237.24,received , 81 , 1.00681495667, lte
1457018237.25,received , 82 , 0.999591827393, lte
1457018237.25,received , 83 , 0.992383956909, lte
1457018237.25,received , 84 , 0.984982013702, lte
1457018237.27,received , 85 , 0.984673976898, lte
1457018237.27,received , 86 , 0.973191976547, lte
1457018237.27,received , 87 , 0.963138818741, lte
1457018237.27,received , 88 , 0.955680847168, lte
1457018237.28,received , 89 , 0.948186159134, lte
1457018237.28,received , 90 , 0.941228866577, lte
1457018237.29,received , 91 , 0.940688848495, lte
1457018237.3,received , 92 , 0.934366941452, lte
1457018237.3,received , 93 , 0.925183057785, lte
1457018237.3,received , 94 , 0.913362026215, lte
1457018237.3,received , 95 , 0.905580997467, lte
1457018237.31,received , 96 , 0.897844076157, lte
1457018237.31,received , 97 , 0.890573978424, lte
1457018237.32,received , 98 , 0.884130001068, lte
1457018237.32,received , 99 , 0.877075910568, lte
1457018237.32,received , 100 , 0.870254039764, lte
1457018237.34,received , 101 , 0.869626998901, lte
1457018237.34,received , 102 , 0.861055850983, lte
1457018237.34,received , 103 , 0.849336862564, lte
1457018237.35,received , 104 , 0.844043016434, lte
1457018237.35,received , 105 , 0.832926034927, lte
1457018237.35,received , 106 , 0.825589895248, lte
1457018237.35,received , 107 , 0.817923784256, lte
1457018237.36,received , 108 , 0.809675931931, lte
1457018237.37,received , 109 , 0.809123754501, lte
1457018237.37,received , 110 , 0.799642086029, lte
1457018237.37,received , 111 , 0.788517951965, lte
1457018237.37,received , 112 , 0.780431032181, lte
1457018237.38,received , 113 , 0.772938966751, lte
1457018237.39,received , 114 , 0.772423028946, lte
1457018237.39,received , 115 , 0.760924816132, lte
1457018237.39,received , 116 , 0.751448869705, lte
1457018237.4,received , 117 , 0.752773046494, lte
1457018237.41,received , 118 , 0.742944955826, lte
1457018237.41,received , 119 , 0.740561962128, lte
1457018237.42,received , 120 , 0.734086036682, lte
1457018237.43,received , 121 , 0.733279943466, lte
1457018237.44,received , 122 , 0.727921962738, lte
1457018237.44,received , 123 , 0.721285820007, lte
1457018237.45,received , 124 , 0.720008134842, lte
1457018237.45,received , 125 , 0.709373950958, lte
1457018237.46,received , 126 , 0.703979969025, lte
1457018237.46,received , 127 , 0.697760105133, lte
1457018237.47,received , 128 , 0.691153049469, lte
1457018237.47,received , 129 , 0.684334993362, lte
1457018237.48,received , 130 , 0.676919937134, lte
1457018237.48,received , 131 , 0.670491933823, lte
1457018237.49,received , 132 , 0.662857055664, lte
1457018237.49,received , 133 , 0.65655708313, lte
1457018237.5,received , 134 , 0.654917001724, lte
1457018237.5,received , 135 , 0.643359899521, lte
1457018237.51,received , 136 , 0.636836051941, lte
1457018237.51,received , 137 , 0.629122972488, lte
1457018237.52,received , 138 , 0.622410058975, lte
1457018237.53,received , 139 , 0.621827840805, lte
1457018237.53,received , 140 , 0.613189935684, lte
1457018237.53,received , 141 , 0.601511955261, lte
1457018237.53,received , 142 , 0.59286904335, lte
