1457986833.96,received , 1 , 0.0189831256866, lte
1457986833.97,received , 2 , 0.0172472000122, lte
1457986833.97,received , 3 , 0.0109701156616, lte
1457986833.99,received , 4 , 0.0139451026917, lte
1457986833.99,received , 5 , 0.00302791595459, lte
1457986833.99,received , 6 , -0.000932931900024, lte
1457986834.0,received , 7 , -0.00495290756226, lte
1457986834.01,received , 8 , -0.00934910774231, lte
1457986834.01,received , 9 , -0.0132210254669, lte
1457986834.02,received , 10 , -0.0160839557648, lte
1457986834.04,received , 11 , -0.0128839015961, lte
1457986834.05,received , 12 , -0.0137257575989, lte
1457986834.06,received , 13 , -0.0123817920685, lte
1457986834.06,received , 14 , -0.0179479122162, lte
1457986834.08,received , 15 , -0.0123898983002, lte
1457986834.08,received , 16 , -0.0182747840881, lte
1457986834.1,received , 17 , -0.0145909786224, lte
1457986834.11,received , 18 , -0.0141487121582, lte
1457986834.11,received , 19 , -0.0195508003235, lte
1457986834.12,received , 20 , -0.0227248668671, lte
1457986834.13,received , 21 , -0.0278890132904, lte
1457986834.14,received , 22 , -0.0324790477753, lte
1457986834.14,received , 23 , -0.0374219417572, lte
1457986834.15,received , 24 , -0.0424981117249, lte
1457986834.16,received , 25 , -0.0395739078522, lte
1457986834.16,received , 26 , -0.0501959323883, lte
1457986834.17,received , 27 , -0.048969745636, lte
1457986834.18,received , 28 , -0.0541369915009, lte
1457986834.18,received , 29 , -0.0632207393646, lte
1457986834.19,received , 30 , -0.0671761035919, lte
1457986834.19,received , 1 , 0.248924016953, wifi
1457986834.2,received , 31 , -0.0725181102753, lte
1457986834.2,received , 32 , -0.0777089595795, lte
1457986834.21,received , 33 , -0.0829238891602, lte
1457986834.21,received , 34 , -0.0895619392395, lte
1457986834.23,received , 35 , -0.0876920223236, lte
1457986834.23,received , 36 , -0.0986449718475, lte
1457986834.24,received , 2 , 0.281435012817, wifi
1457986834.24,received , 37 , -0.0987339019775, lte
1457986834.25,received , 38 , -0.0997538566589, lte
1457986834.25,received , 39 , -0.103695869446, lte
1457986834.25,received , 40 , -0.114578962326, lte
1457986834.26,received , 41 , -0.115653991699, lte
1457986834.27,received , 42 , -0.115617752075, lte
1457986834.28,received , 43 , -0.116749048233, lte
1457986834.29,received , 3 , 0.325763940811, wifi
1457986834.3,received , 44 , -0.107825756073, lte
1457986834.32,received , 45 , -0.100599765778, lte
