16:53:30.190219 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1
16:53:30.526463 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 32
16:53:30.531218 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 32
16:53:30.537429 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 33
16:53:30.542072 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 33
16:53:30.548400 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 34
16:53:30.553088 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 34
16:53:30.559372 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 35
16:53:30.564092 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 35
16:53:30.570365 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 36
16:53:30.574913 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 36
16:53:30.581372 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 37
16:53:30.585731 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 37
16:53:30.592343 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 38
16:53:30.596545 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 38
16:53:30.603342 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 39
16:53:30.607362 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 39
16:53:30.614315 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 40
16:53:30.618181 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 40
16:53:30.625323 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 41
16:53:30.629001 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 41
16:53:30.636292 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 42
16:53:30.640040 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 42
16:53:30.647257 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 43
16:53:30.650874 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 43
16:53:30.658219 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 44
16:53:30.661736 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 44
16:53:30.669198 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 45
16:53:30.672560 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 45
16:53:30.680278 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 46
16:53:30.683380 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 46
16:53:30.691265 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 47
16:53:30.694196 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 47
16:53:30.702243 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 48
16:53:30.705009 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 48
16:53:30.713303 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 49
16:53:30.715834 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 49
16:53:30.724471 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 50
16:53:30.726664 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 50
16:53:30.735477 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 51
16:53:30.737691 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 51
16:53:30.746762 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
16:53:30.748714 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 52
16:53:30.757661 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
16:53:30.759564 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 53
16:53:30.768159 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
16:53:30.770000 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 54
16:53:30.778495 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
16:53:30.780321 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 55
16:53:30.788817 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
16:53:30.790623 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 56
16:53:30.799133 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
16:53:30.801590 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 57
16:53:30.809965 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
16:53:30.812350 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 58
16:53:30.820916 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
16:53:30.823161 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 59
16:53:30.833995 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 60
16:53:30.834558 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
16:53:30.845064 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 61
16:53:30.845856 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
16:53:30.855896 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 62
16:53:30.856820 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
16:53:30.866757 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 63
16:53:30.867777 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
16:53:30.877586 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 64
16:53:30.878737 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
16:53:30.888433 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 65
16:53:30.889695 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
16:53:30.899271 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 66
16:53:30.900760 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
16:53:30.910217 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 67
16:53:30.911727 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
16:53:30.921072 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 68
16:53:30.922696 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
16:53:30.931909 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 69
16:53:30.933651 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
16:53:30.942772 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 70
16:53:30.944613 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
16:53:30.953758 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 71
16:53:30.955578 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
16:53:30.964612 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 72
16:53:30.966540 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
16:53:30.975434 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 73
16:53:30.977502 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
16:53:30.986292 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 74
16:53:30.988467 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
16:53:30.997115 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 75
16:53:30.999426 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
16:53:31.007940 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 76
16:53:31.010554 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
16:53:31.018778 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 77
16:53:31.021718 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
16:53:31.030460 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 78
16:53:31.032819 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
16:53:31.041378 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 79
16:53:31.043911 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
16:53:31.052246 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 80
16:53:31.054992 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
16:53:31.063117 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 81
16:53:31.066066 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
16:53:31.074008 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 82
16:53:31.081350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
16:53:31.084809 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 83
16:53:31.092397 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
16:53:31.095661 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 84
16:53:31.103318 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
16:53:31.106434 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 85
16:53:31.113851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
16:53:31.117169 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 86
16:53:31.124299 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
16:53:31.127513 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 87
16:53:31.134701 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
16:53:31.137804 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 88
16:53:31.145080 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
16:53:31.148097 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 89
16:53:31.155469 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
16:53:31.158388 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 90
16:53:31.166262 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
16:53:31.168677 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 91
16:53:31.177152 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
16:53:31.178972 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 92
16:53:31.188157 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
16:53:31.189242 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 93
16:53:31.199204 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
16:53:31.199530 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 94
16:53:31.209866 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 95
16:53:31.210368 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
16:53:31.220469 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 96
16:53:31.221426 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
16:53:31.230736 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 97
16:53:31.232298 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
16:53:31.241094 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 98
16:53:31.243214 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
16:53:31.251443 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 99
16:53:31.254292 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
16:53:31.261776 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 100
16:53:31.265109 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
16:53:31.272065 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 101
16:53:31.275910 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
16:53:31.282765 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 102
16:53:31.286803 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
16:53:31.293560 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 103
16:53:31.297775 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
16:53:31.304397 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 104
16:53:31.308728 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
16:53:31.315235 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 105
16:53:31.319720 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
16:53:31.326156 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 106
16:53:31.330837 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
16:53:31.337049 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 107
16:53:31.341969 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
16:53:31.348056 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 108
16:53:31.352945 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
16:53:31.358736 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 109
16:53:31.363447 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
16:53:31.369224 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 110
16:53:31.373845 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
16:53:31.379535 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 111
16:53:31.384225 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
16:53:31.389924 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 112
16:53:31.394585 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
16:53:31.400243 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 113
16:53:31.404946 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
16:53:31.410561 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 114
16:53:31.415302 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
16:53:31.421325 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 115
16:53:31.426056 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
16:53:31.432154 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 116
16:53:31.437017 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
16:53:31.442946 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 117
16:53:31.448124 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
16:53:31.453752 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 118
16:53:31.459066 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
16:53:31.464561 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 119
16:53:31.470159 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
16:53:31.475406 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 120
16:53:31.481160 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
16:53:31.486426 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 121
16:53:31.492298 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
16:53:31.497195 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 122
16:53:31.503304 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
16:53:31.508097 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 123
16:53:31.514415 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
16:53:31.518861 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 124
16:53:31.525416 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
16:53:31.529653 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 125
16:53:31.536512 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
16:53:31.540538 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 126
16:53:31.547462 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
16:53:31.551401 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 127
16:53:31.558691 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
16:53:31.562212 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 128
16:53:31.569625 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
16:53:31.573005 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 129
16:53:31.580736 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
16:53:31.583779 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 130
16:53:31.591728 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
16:53:31.594551 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 131
16:53:31.602697 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
16:53:31.605319 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 132
16:53:31.613754 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
16:53:31.616088 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 133
16:53:31.624963 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
16:53:31.626852 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 134
16:53:31.636133 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
16:53:31.637676 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 135
16:53:31.647326 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
16:53:31.648488 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 136
16:53:31.659381 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 137
16:53:31.660767 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
16:53:31.670334 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 138
16:53:31.671868 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
16:53:31.681127 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 139
16:53:31.682948 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
16:53:31.692415 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 140
16:53:31.694042 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
16:53:31.703205 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 141
16:53:31.705140 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
16:53:31.714066 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 142
16:53:31.716230 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
16:53:31.724933 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 143
16:53:31.727370 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
16:53:31.735798 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 144
16:53:31.738903 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
16:53:31.746735 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 145
16:53:31.750273 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
16:53:31.757649 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 146
16:53:31.761619 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
16:53:31.768423 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 147
16:53:31.772609 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
16:53:31.779196 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 148
16:53:31.783756 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
16:53:31.790109 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 149
16:53:31.794940 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
16:53:31.800917 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 150
16:53:31.806099 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
16:53:31.811772 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 151
16:53:31.817255 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
