17:10:47.192222 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1
17:10:47.797019 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 30
17:10:47.799029 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 30
17:10:47.817879 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 31
17:10:47.819958 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 31
17:10:47.838740 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 32
17:10:47.841198 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 32
17:10:47.859579 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 33
17:10:47.861967 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 33
17:10:47.880462 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 34
17:10:47.882754 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 34
17:10:47.901336 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 35
17:10:47.903526 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 35
17:10:47.922243 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 36
17:10:47.924345 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 36
17:10:47.943124 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 37
17:10:47.945133 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 37
17:10:47.964005 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 38
17:10:47.965917 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 38
17:10:47.984881 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 39
17:10:47.986701 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 39
17:10:48.006418 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 40
17:10:48.007516 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 40
17:10:48.027395 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 41
17:10:48.028371 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 41
17:10:48.048310 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 42
17:10:48.049228 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 42
17:10:48.069401 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 43
17:10:48.070368 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 43
17:10:48.091880 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 44
17:10:48.092851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 44
17:10:48.112666 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 45
17:10:48.113735 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 45
17:10:48.133479 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 46
17:10:48.134740 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 46
17:10:48.154292 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 47
17:10:48.155727 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 47
17:10:48.175104 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 48
17:10:48.176741 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 48
17:10:48.195531 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 49
17:10:48.197542 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 49
17:10:48.215839 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 50
17:10:48.218311 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 50
17:10:48.236149 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 51
17:10:48.239061 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 51
17:10:48.256443 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 52
17:10:48.259874 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
17:10:48.276743 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 53
17:10:48.280554 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
17:10:48.297463 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 54
17:10:48.301364 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
17:10:48.318283 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 55
17:10:48.322228 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
17:10:48.339088 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 56
17:10:48.343235 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
17:10:48.360767 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 57
17:10:48.364148 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
17:10:48.381325 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 58
17:10:48.384636 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
17:10:48.401657 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 59
17:10:48.404970 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
17:10:48.422398 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 60
17:10:48.425722 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
17:10:48.443219 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 61
17:10:48.446592 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
17:10:48.464018 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 62
17:10:48.467637 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
17:10:48.484834 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 63
17:10:48.488509 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
17:10:48.505732 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 64
17:10:48.511085 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
17:10:48.526592 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 65
17:10:48.532445 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
17:10:48.547406 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 66
17:10:48.553381 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
17:10:48.568189 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 67
17:10:48.574665 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
17:10:48.588986 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 68
17:10:48.595640 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
17:10:48.609884 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 69
17:10:48.616618 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
17:10:48.631186 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 70
17:10:48.637592 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
17:10:48.652060 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 71
17:10:48.658575 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
17:10:48.672810 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 72
17:10:48.679528 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
17:10:48.693602 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 73
17:10:48.700635 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
17:10:48.714370 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 74
17:10:48.721597 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
17:10:48.735164 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 75
17:10:48.742564 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
17:10:48.755955 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 76
17:10:48.763509 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
17:10:48.776733 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 77
17:10:48.784486 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
17:10:48.797532 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 78
17:10:48.805443 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
17:10:48.818330 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 79
17:10:48.826391 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
17:10:48.839121 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 80
17:10:48.847335 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
17:10:48.860100 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 81
17:10:48.868316 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
17:10:48.880915 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 82
17:10:48.889274 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
17:10:48.901740 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 83
17:10:48.910480 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
17:10:48.922734 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 84
17:10:48.931662 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
17:10:48.943547 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 85
17:10:48.952606 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
17:10:48.964341 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 86
17:10:48.973561 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
17:10:48.985137 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 87
17:10:48.994562 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
17:10:49.005983 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 88
17:10:49.015602 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
17:10:49.026821 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 89
17:10:49.036600 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
17:10:49.047608 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 90
17:10:49.057561 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
17:10:49.068392 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 91
17:10:49.078504 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
17:10:49.089177 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 92
17:10:49.099469 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
17:10:49.110103 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 93
17:10:49.120473 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
17:10:49.130928 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 94
17:10:49.141478 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
17:10:49.151886 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 95
17:10:49.162466 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
17:10:49.172659 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 96
17:10:49.183422 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
17:10:49.193499 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 97
17:10:49.204455 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
17:10:49.214244 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 98
17:10:49.225524 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
17:10:49.234950 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 99
17:10:49.246391 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
17:10:49.255661 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 100
17:10:49.267223 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
17:10:49.276339 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 101
17:10:49.288073 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
17:10:49.297091 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 102
17:10:49.308929 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
17:10:49.317744 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 103
17:10:49.329708 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
17:10:49.338518 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 104
17:10:49.351148 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
17:10:49.359358 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 105
17:10:49.372223 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
17:10:49.380748 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 106
17:10:49.393166 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
17:10:49.401563 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 107
17:10:49.414139 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
17:10:49.422347 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 108
17:10:49.435129 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
17:10:49.443162 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 109
17:10:49.456280 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
17:10:49.463982 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 110
17:10:49.477290 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
17:10:49.484751 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 111
17:10:49.498332 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
17:10:49.505549 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 112
17:10:49.519527 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
17:10:49.526177 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 113
17:10:49.540431 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
17:10:49.546764 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 114
17:10:49.561157 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
17:10:49.567364 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 115
17:10:49.582007 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
17:10:49.588152 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 116
17:10:49.602927 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
17:10:49.608963 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 117
17:10:49.623843 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
17:10:49.629758 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 118
17:10:49.644751 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
17:10:49.650695 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 119
17:10:49.665642 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
17:10:49.671643 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 120
17:10:49.686529 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
17:10:49.692408 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 121
17:10:49.707427 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
17:10:49.713180 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 122
17:10:49.728314 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
17:10:49.733968 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 123
17:10:49.749362 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
17:10:49.754788 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 124
17:10:49.770394 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
17:10:49.775588 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 125
17:10:49.791422 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
17:10:49.796386 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 126
17:10:49.812422 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
17:10:49.817183 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 127
17:10:49.833453 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
17:10:49.837956 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 128
17:10:49.854488 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
17:10:49.858746 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 129
17:10:49.875553 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
17:10:49.879546 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 130
17:10:49.896595 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
17:10:49.900352 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 131
17:10:49.917690 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
17:10:49.921179 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 132
17:10:49.938650 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
17:10:49.941993 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 133
17:10:49.959522 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
17:10:49.962788 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 134
17:10:49.980401 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
17:10:49.983573 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 135
17:10:50.001300 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
17:10:50.004462 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 136
17:10:50.022313 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
17:10:50.025296 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 137
17:10:50.043222 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
17:10:50.046114 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 138
17:10:50.064130 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
17:10:50.066914 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 139
17:10:50.085182 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
17:10:50.087691 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 140
17:10:50.106252 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
17:10:50.108518 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 141
17:10:50.127335 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
17:10:50.129353 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 142
17:10:50.148384 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
17:10:50.150740 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 143
17:10:50.169407 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
17:10:50.171690 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 144
17:10:50.190568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
17:10:50.192531 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 145
17:10:50.211616 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
17:10:50.213233 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 146
17:10:50.232286 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
17:10:50.233606 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 147
17:10:50.252661 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
17:10:50.253910 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 148
17:10:50.273027 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
17:10:50.274202 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 149
17:10:50.293745 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
17:10:50.294827 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 150
17:10:50.314623 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 150
