1456923218.9,received , 1 , 0.00654006004333, lte
1456923218.91,received , 2 , 0.000575065612793, lte
1456923218.91,received , 3 , -0.00563597679138, lte
1456923218.93,received , 4 , -0.0043408870697, lte
1456923218.93,received , 5 , -0.0112919807434, lte
1456923218.93,received , 6 , -0.0203409194946, lte
1456923218.94,received , 7 , -0.0267827510834, lte
1456923218.95,received , 8 , -0.0238161087036, lte
1456923218.97,received , 9 , -0.0149519443512, lte
1456923218.98,received , 10 , -0.0236849784851, lte
1456923218.99,received , 11 , -0.0235657691956, lte
1456923219.01,received , 12 , -0.0150039196014, lte
1456923219.01,received , 13 , -0.0210900306702, lte
1456923219.03,received , 14 , -0.0119967460632, lte
1456923219.04,received , 15 , -0.0177268981934, lte
1456923219.05,received , 16 , -0.0159449577332, lte
1456923219.05,received , 17 , -0.0227627754211, lte
1456923219.09,received , 18 , 0.00320601463318, lte
1456923219.09,received , 19 , -0.00673198699951, lte
1456923219.1,received , 20 , -0.00741600990295, lte
1456923219.1,received , 21 , -0.0173070430756, lte
1456923219.11,received , 22 , -0.0150847434998, lte
1456923219.11,received , 23 , -0.0257699489594, lte
1456923219.13,received , 24 , -0.0206227302551, lte
1456923219.15,received , 25 , -0.0153460502625, lte
1456923219.15,received , 26 , -0.0242247581482, lte
1456923219.15,received , 27 , -0.0301079750061, lte
1456923219.17,received , 28 , -0.0238280296326, lte
1456923219.18,received , 29 , -0.022796869278, lte
1456923219.19,received , 30 , -0.0273909568787, lte
1456923219.2,received , 31 , -0.0292389392853, lte
1456923219.21,received , 32 , -0.0231919288635, lte
1456923219.23,received , 33 , -0.0216979980469, lte
1456923219.24,received , 34 , -0.0225448608398, lte
1456923219.24,received , 35 , -0.0284450054169, lte
1456923219.26,received , 36 , -0.0239198207855, lte
1456923219.27,received , 37 , -0.0229709148407, lte
1456923219.28,received , 38 , -0.0226240158081, lte
1456923219.29,received , 39 , -0.0221347808838, lte
1456923219.29,received , 40 , -0.0294969081879, lte
1456923219.32,received , 41 , -0.0162177085876, lte
1456923219.33,received , 42 , -0.0170791149139, lte
1456923219.34,received , 43 , -0.0188417434692, lte
1456923219.34,received , 44 , -0.0246789455414, lte
1456923219.35,received , 45 , -0.0235340595245, lte
1456923219.37,received , 46 , -0.023157119751, lte
1456923219.38,received , 47 , -0.0243718624115, lte
1456923219.39,received , 48 , -0.0242948532104, lte
1456923219.4,received , 49 , -0.0232858657837, lte
1456923219.41,received , 50 , -0.02406001091, lte
1456923219.41,received , 51 , -0.0300579071045, lte
1456923219.43,received , 52 , -0.0228359699249, lte
1456923219.44,received , 53 , -0.0218040943146, lte
1456923219.45,received , 54 , -0.0263080596924, lte
1456923219.46,received , 55 , -0.0302329063416, lte
1456923219.47,received , 56 , -0.0281739234924, lte
1456923219.49,received , 57 , -0.0159327983856, lte
1456923219.5,received , 58 , -0.0218079090118, lte
1456923219.5,received , 59 , -0.0246639251709, lte
1456923219.51,received , 60 , -0.0302608013153, lte
1456923219.53,received , 61 , -0.0230457782745, lte
1456923219.54,received , 62 , -0.0239460468292, lte
1456923219.55,received , 63 , -0.0274479389191, lte
1456923219.56,received , 64 , -0.0216550827026, lte
1456923219.57,received , 65 , -0.0224959850311, lte
1456923219.58,received , 66 , -0.027107000351, lte
1456923219.59,received , 67 , -0.022843837738, lte
1456923219.6,received , 68 , -0.022754907608, lte
1456923219.62,received , 69 , -0.0225529670715, lte
1456923219.62,received , 70 , -0.0283417701721, lte
1456923219.63,received , 71 , -0.0295989513397, lte
1456923219.66,received , 72 , -0.0150158405304, lte
1456923219.67,received , 73 , -0.0150580406189, lte
1456923219.68,received , 74 , -0.0115759372711, lte
1456923219.68,received , 75 , -0.0227138996124, lte
1456923219.69,received , 76 , -0.0208840370178, lte
1456923219.7,received , 77 , -0.0227248668671, lte
1456923219.71,received , 78 , -0.0286009311676, lte
1456923219.73,received , 79 , -0.0193457603455, lte
1456923219.74,received , 80 , -0.0150399208069, lte
1456923219.75,received , 81 , -0.0166327953339, lte
1456923219.76,received , 82 , -0.0166788101196, lte
1456923219.77,received , 83 , -0.0244257450104, lte
1456923219.79,received , 84 , -0.0152509212494, lte
1456923219.8,received , 85 , -0.00922107696533, lte
1456923219.8,received , 86 , -0.0200281143188, lte
1456923219.81,received , 87 , -0.0192649364471, lte
1456923219.81,received , 88 , -0.0297639369965, lte
1456923219.83,received , 89 , -0.0240309238434, lte
1456923219.85,received , 90 , -0.015692949295, lte
1456923219.87,received , 91 , -0.0115349292755, lte
1456923219.87,received , 92 , -0.0133728981018, lte
1456923219.89,received , 93 , -0.0130789279938, lte
1456923219.89,received , 94 , -0.020947933197, lte
1456923219.89,received , 95 , -0.0278298854828, lte
1456923219.9,received , 96 , -0.0326027870178, lte
1456923219.93,received , 97 , -0.0104999542236, lte
1456923219.94,received , 98 , -0.0171780586243, lte
1456923219.94,received , 99 , -0.0228798389435, lte
1456923219.95,received , 100 , -0.0307648181915, lte
1456923219.97,received , 101 , -0.0195548534393, lte
1456923219.98,received , 102 , -0.0211327075958, lte
1456923219.98,received , 103 , -0.0266659259796, lte
1456923220.0,received , 104 , -0.0220568180084, lte
1456923220.01,received , 105 , -0.0146751403809, lte
1456923220.02,received , 106 , -0.0199959278107, lte
1456923220.03,received , 107 , -0.0194618701935, lte
1456923220.04,received , 108 , -0.0220358371735, lte
1456923220.04,received , 109 , -0.0264768600464, lte
1456923220.06,received , 110 , -0.0199069976807, lte
1456923220.07,received , 111 , -0.021342754364, lte
1456923220.08,received , 112 , -0.0240919589996, lte
1456923220.08,received , 113 , -0.0298178195953, lte
1456923220.11,received , 114 , -0.0186808109283, lte
1456923220.12,received , 115 , -0.0153958797455, lte
1456923220.12,received , 116 , -0.0242359638214, lte
1456923220.13,received , 117 , -0.0283849239349, lte
1456923220.14,received , 118 , -0.0236129760742, lte
1456923220.16,received , 119 , -0.0232410430908, lte
