12:53:38.933013 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1
12:53:39.670248 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 69
12:53:39.681442 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 70
12:53:39.692328 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 71
12:53:39.703189 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 72
12:53:39.713926 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 73
12:53:39.724755 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 74
12:53:39.735644 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 75
12:53:39.746373 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 76
12:53:39.757199 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 77
12:53:39.767977 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 78
12:53:39.778801 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 79
12:53:39.789635 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 80
12:53:39.800906 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 81
12:53:39.811762 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 82
12:53:39.822633 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 83
12:53:39.833367 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 84
12:53:39.844172 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 85
12:53:39.855017 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 86
12:53:39.865808 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 87
12:53:39.876666 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 88
12:53:39.887381 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 89
12:53:39.898227 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 90
12:53:39.909106 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 91
12:53:39.919901 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 92
12:53:39.930769 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 93
12:53:39.943656 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 94
12:53:39.954345 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 95
12:53:39.964996 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 96
12:53:39.975504 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 97
12:53:39.985984 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 98
12:53:39.996514 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 99
12:53:40.006877 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 100
12:53:40.017356 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 101
12:53:40.027887 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 102
12:53:40.038252 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 103
12:53:40.048881 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 104
12:53:40.059600 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 105
12:53:40.070807 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 106
12:53:40.081584 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 107
12:53:40.092149 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 108
12:53:40.103153 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 109
12:53:40.113947 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 110
12:53:40.124596 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 111
12:53:40.135368 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 112
12:53:40.146008 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 113
12:53:40.156763 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 114
12:53:40.167609 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 115
12:53:40.178262 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 116
12:53:40.189082 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 117
12:53:40.199942 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 118
12:53:40.210748 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 119
12:53:40.221473 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 120
12:53:40.232114 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 121
12:53:40.242903 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 122
12:53:40.253716 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 123
12:53:40.264328 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 124
12:53:40.275139 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 125
12:53:40.285760 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 126
12:53:40.296463 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 127
12:53:40.307273 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 128
12:53:40.317944 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 129
12:53:40.328688 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 130
12:53:40.339462 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 131
12:53:40.350095 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 132
12:53:40.360940 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 133
12:53:40.371772 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 134
12:53:40.382544 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 135
12:53:40.393387 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 136
12:53:40.404000 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 137
12:53:40.414767 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 138
12:53:40.425549 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 139
12:53:40.436182 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 140
12:53:40.446957 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 141
12:53:40.457611 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 142
12:53:40.468397 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 143
12:53:40.479161 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 144
12:53:40.489808 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 145
12:53:40.501008 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 146
12:53:40.511861 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 147
12:53:40.522627 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 148
12:53:40.533439 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 149
12:53:40.544413 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 150
12:53:40.555365 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 151
12:53:40.566259 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 152
12:53:40.576972 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 153
12:53:40.587787 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 154
12:53:40.598628 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 155
12:53:40.609383 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 156
12:53:40.620241 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 157
12:53:40.631395 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 158
12:53:40.642232 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 159
12:53:40.653094 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 160
12:53:40.663823 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 161
12:53:40.674628 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 162
12:53:40.685612 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 163
12:53:40.696434 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 164
12:53:40.707332 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 165
12:53:40.718059 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 166
12:53:40.728941 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 167
12:53:40.739846 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 168
12:53:40.750702 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 169
12:53:40.761568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 170
12:53:40.772429 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 171
12:53:40.783195 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 172
12:53:40.794026 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 173
12:53:40.804820 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 174
12:53:40.815647 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 175
12:53:40.826499 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 176
12:53:40.837210 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 177
12:53:40.848048 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 178
12:53:40.858874 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 179
12:53:40.869675 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 180
12:53:40.880618 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 181
12:53:40.891329 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 182
12:53:40.902149 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 183
12:53:40.913018 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 184
12:53:40.923745 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 185
12:53:40.936882 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 186
12:53:40.948201 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 187
12:53:40.961555 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 188
12:53:40.972478 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 189
12:53:40.983223 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 190
12:53:40.994627 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 191
12:53:41.005530 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 192
12:53:41.016224 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 193
12:53:41.026732 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 194
12:53:41.037275 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 195
12:53:41.047891 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 196
12:53:41.058342 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 197
12:53:41.068880 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 198
12:53:41.079476 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 199
12:53:41.089936 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 200
12:53:41.100698 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 201
12:53:41.111436 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 202
12:53:41.122253 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 203
12:53:41.133096 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 204
12:53:41.143812 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 205
12:53:41.154619 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 206
12:53:41.165489 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 207
12:53:41.176208 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 208
12:53:41.187125 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 209
12:53:41.197876 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 210
12:53:41.208697 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 211
12:53:41.219558 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 212
12:53:41.230407 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 213
12:53:41.241251 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 214
12:53:41.252139 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 215
12:53:41.262911 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 216
12:53:41.273723 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 217
12:53:41.284537 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 218
12:53:41.295467 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 219
12:53:41.306374 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 220
12:53:41.317132 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 221
12:53:41.327974 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 222
12:53:41.338857 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 223
12:53:41.349590 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 224
12:53:41.360868 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 225
12:53:41.371855 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 226
12:53:41.382569 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 227
12:53:41.393375 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 228
12:53:41.404092 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 229
12:53:41.414887 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 230
12:53:41.425743 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 231
12:53:41.436374 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 232
12:53:41.447214 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 233
12:53:41.458076 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 234
12:53:41.468806 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 235
12:53:41.479617 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 236
12:53:41.490350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 237
12:53:41.501220 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 238
12:53:41.512192 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 239
12:53:41.523116 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 240
12:53:41.533929 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 241
12:53:41.544811 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 242
12:53:41.555520 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 243
12:53:41.566382 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 244
12:53:41.577179 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 245
12:53:41.588001 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 246
12:53:41.598840 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 247
12:53:41.609560 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 248
12:53:41.620997 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 249
12:53:41.631847 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 250
12:53:41.642565 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 251
12:53:41.653356 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 252
12:53:41.664206 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 253
12:53:41.674913 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 254
12:53:41.685865 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 255
12:53:41.696774 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 256
12:53:41.707667 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 257
12:53:41.718521 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 258
12:53:41.729272 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 259
12:53:41.740081 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 260
12:53:41.751253 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 261
12:53:41.762251 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 262
12:53:41.773075 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 263
12:53:41.783816 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 264
12:53:41.794644 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 265
12:53:41.805579 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 266
12:53:41.816340 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 267
12:53:41.827166 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 268
12:53:41.838020 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 269
12:53:41.848737 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 270
12:53:41.859706 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 271
12:53:41.870575 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 272
12:53:41.881297 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 273
12:53:41.891988 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 274
12:53:41.902570 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 275
12:53:41.913300 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 276
12:53:41.924174 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 277
12:53:41.934963 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 278
12:53:41.945753 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 279
12:53:41.956498 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 280
12:53:41.967273 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 281
12:53:41.978039 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 282
12:53:41.988573 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 283
12:53:41.999130 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 284
12:53:42.009755 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 285
12:53:42.020875 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 286
12:53:42.031529 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 287
12:53:42.042324 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 288
12:53:42.053229 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 289
12:53:42.064184 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 290
12:53:42.075041 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 291
12:53:42.085879 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 292
12:53:42.096758 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 293
12:53:42.107491 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 294
12:53:42.118280 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 295
12:53:42.129033 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 296
12:53:42.139856 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 297
12:53:42.150715 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 298
12:53:42.161432 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 299
12:53:42.172237 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 300
12:53:42.183194 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 301
12:53:42.193949 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 302
12:53:42.204756 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 303
12:53:42.215482 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 304
12:53:42.226351 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 305
12:53:42.237217 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 306
12:53:42.247939 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 307
12:53:42.258738 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 308
12:53:42.269612 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 309
12:53:42.280832 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 310
