11:40:02.367837 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 1
11:40:03.307844 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 92
11:40:03.307908 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 92
11:40:03.318282 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 93
11:40:03.318353 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 93
11:40:03.328681 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 94
11:40:03.328745 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 94
11:40:03.339069 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 95
11:40:03.339187 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 95
11:40:03.349373 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 96
11:40:03.349444 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 96
11:40:03.359721 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 97
11:40:03.359785 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 97
11:40:03.370569 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 98
11:40:03.370728 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 98
11:40:03.380747 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 99
11:40:03.380868 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 99
11:40:03.390871 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 100
11:40:03.390999 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 100
11:40:03.401213 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 101
11:40:03.401332 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 101
11:40:03.411651 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 102
11:40:03.411758 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 102
11:40:03.422062 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 103
11:40:03.422116 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 103
11:40:03.432409 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 104
11:40:03.432565 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 104
11:40:03.442794 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 105
11:40:03.442857 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 105
11:40:03.453201 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 106
11:40:03.453302 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 106
11:40:03.463622 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 107
11:40:03.463683 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 107
11:40:03.474017 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 108
11:40:03.474117 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 108
11:40:03.484369 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 109
11:40:03.484422 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 109
11:40:03.494768 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 110
11:40:03.494925 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 110
11:40:03.505208 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 111
11:40:03.505274 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 111
11:40:03.515601 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 112
11:40:03.515725 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 112
11:40:03.526028 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 113
11:40:03.526088 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 113
11:40:03.536374 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 114
11:40:03.536435 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 114
11:40:03.546762 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 115
11:40:03.546823 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 115
11:40:03.557115 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 116
11:40:03.557176 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 116
11:40:03.567435 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 117
11:40:03.567494 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 117
11:40:03.577762 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 118
11:40:03.577819 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 118
11:40:03.588123 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 119
11:40:03.588185 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 119
11:40:03.598514 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 120
11:40:03.598634 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 120
11:40:03.608951 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 121
11:40:03.609108 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 121
11:40:03.619436 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 122
11:40:03.619532 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 122
11:40:03.629843 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 123
11:40:03.629897 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 123
11:40:03.640258 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 124
11:40:03.640358 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 124
11:40:03.650562 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 125
11:40:03.650639 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 125
11:40:03.660971 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 126
11:40:03.661062 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 126
11:40:03.671386 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 127
11:40:03.671439 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 127
11:40:03.681657 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 128
11:40:03.681731 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 128
11:40:03.692056 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 129
11:40:03.692159 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 129
11:40:03.702412 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 130
11:40:03.702474 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 130
11:40:03.712809 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 131
11:40:03.712880 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 131
11:40:03.723182 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 132
11:40:03.723242 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 132
11:40:03.733533 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 133
11:40:03.733590 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 133
11:40:03.743868 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 134
11:40:03.743927 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 134
11:40:03.754312 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 135
11:40:03.754313 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 135
11:40:03.764697 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 136
11:40:03.764813 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 136
11:40:03.775089 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 137
11:40:03.775149 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 137
11:40:03.785476 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 138
11:40:03.785590 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 138
11:40:03.795819 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 139
11:40:03.795890 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 139
11:40:03.806175 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 140
11:40:03.806289 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 140
11:40:03.816541 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 141
11:40:03.816598 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 141
11:40:03.826870 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 142
11:40:03.826930 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 142
11:40:03.837254 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 143
11:40:03.837293 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 143
11:40:03.847647 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 144
11:40:03.847762 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 144
11:40:03.858032 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 145
11:40:03.858096 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 145
11:40:03.868358 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 146
11:40:03.868420 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 146
11:40:03.878755 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 147
11:40:03.878866 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 147
11:40:03.889230 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 148
11:40:03.889325 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 148
11:40:03.899547 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 149
11:40:03.899609 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 149
11:40:03.909840 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 150
11:40:03.909906 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 150
11:40:03.920231 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 151
11:40:03.920329 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 151
11:40:03.930608 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 152
11:40:03.930665 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 152
11:40:03.940951 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 93 , 153
11:40:03.941005 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 92 , 153
