15:00:04.005510 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1
15:00:04.590347 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
15:00:04.601883 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
15:00:04.613167 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
15:00:04.624371 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
15:00:04.635624 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
15:00:04.646767 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
15:00:04.657989 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
15:00:04.669250 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
15:00:04.680689 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
15:00:04.691860 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
15:00:04.703024 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
15:00:04.714271 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
15:00:04.725685 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
15:00:04.736858 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
15:00:04.748226 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
15:00:04.759628 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
15:00:04.771128 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
15:00:04.784227 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
15:00:04.795643 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
15:00:04.807026 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
15:00:04.818222 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
15:00:04.829584 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
15:00:04.841265 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
15:00:04.852678 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
15:00:04.864113 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
15:00:04.875563 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
15:00:04.886984 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
15:00:04.898710 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
15:00:04.911160 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
15:00:04.922556 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
15:00:04.933983 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
15:00:04.945083 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
15:00:04.956483 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
15:00:04.967669 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
15:00:04.979738 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
15:00:04.991060 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
15:00:05.002283 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
15:00:05.016601 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
15:00:05.028124 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
15:00:05.039327 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
15:00:05.050702 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
15:00:05.061534 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
15:00:05.072311 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
15:00:05.082935 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
15:00:05.093561 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
15:00:05.104503 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
15:00:05.116105 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
15:00:05.127560 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
15:00:05.139014 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
15:00:05.151415 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
15:00:05.162640 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
15:00:05.174041 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
15:00:05.185294 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
15:00:05.196398 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
15:00:05.207615 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
15:00:05.219120 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
15:00:05.230351 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
15:00:05.241580 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
15:00:05.252818 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
15:00:05.264048 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
15:00:05.275251 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
15:00:05.286481 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
15:00:05.297672 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
15:00:05.308909 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
15:00:05.320762 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
15:00:05.331917 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
15:00:05.343201 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
15:00:05.354917 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
15:00:05.366155 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
15:00:05.377389 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
15:00:05.388657 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
15:00:05.400070 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
15:00:05.411109 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
15:00:05.422489 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
15:00:05.433704 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
15:00:05.444918 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
15:00:05.456304 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
15:00:05.467860 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
15:00:05.481238 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
15:00:05.492637 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
15:00:05.504038 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
15:00:05.515475 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
15:00:05.526847 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
15:00:05.538318 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
15:00:05.549896 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
15:00:05.561280 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
15:00:05.572684 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
15:00:05.583884 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
15:00:05.594976 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
15:00:05.606136 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
15:00:05.618230 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
15:00:05.629503 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
15:00:05.641416 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
15:00:05.652650 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
15:00:05.663901 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
15:00:05.675200 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
15:00:05.686387 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
15:00:05.697694 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
15:00:05.708910 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 150
15:00:05.720255 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 151
15:00:05.731540 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 152
15:00:05.743001 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 153
15:00:05.754236 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 154
15:00:05.765686 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 155
15:00:05.776971 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 156
15:00:05.788154 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 157
15:00:05.799419 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 158
15:00:05.810865 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 159
15:00:05.822269 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 160
15:00:05.833725 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 161
15:00:05.845159 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 162
15:00:05.856329 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 163
15:00:05.867517 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 164
15:00:05.879305 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 165
15:00:05.891163 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 166
15:00:05.902568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 167
15:00:05.913730 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 168
15:00:05.925101 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 169
15:00:05.936525 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 170
15:00:05.947771 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 171
15:00:05.958937 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 172
15:00:05.970229 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 173
15:00:05.981244 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 174
15:00:05.992519 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 175
15:00:06.003706 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 176
15:00:06.023608 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 177
15:00:06.034886 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 178
15:00:06.045746 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 179
15:00:06.056701 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 180
15:00:06.067562 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 181
15:00:06.078643 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 182
15:00:06.089556 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 183
15:00:06.100629 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 184
15:00:06.111501 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 185
15:00:06.122670 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 186
15:00:06.134086 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 187
15:00:06.145266 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 188
15:00:06.156350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 189
15:00:06.167512 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 190
15:00:06.178181 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 191
15:00:06.188890 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 192
15:00:06.199615 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 193
15:00:06.210761 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 194
15:00:06.221710 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 195
15:00:06.232887 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 196
15:00:06.244779 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 197
15:00:06.255803 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 198
15:00:06.267256 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 199
15:00:06.278477 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 200
15:00:06.289957 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 201
15:00:06.301352 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 202
15:00:06.312533 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 203
15:00:06.323862 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 204
15:00:06.335255 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 205
15:00:06.346671 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 206
15:00:06.358025 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 207
15:00:06.370014 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 208
15:00:06.381468 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 209
15:00:06.393072 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 210
15:00:06.404357 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 211
15:00:06.415704 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 212
15:00:06.427297 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 213
15:00:06.438653 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 214
15:00:06.450124 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 215
15:00:06.461363 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 216
15:00:06.472672 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 217
15:00:06.484216 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 218
15:00:06.495419 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 219
15:00:06.506775 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 220
15:00:06.518196 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 221
15:00:06.530192 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 222
15:00:06.542411 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 223
15:00:06.554071 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 224
15:00:06.565472 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 225
15:00:06.576686 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 226
15:00:06.588072 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 227
15:00:06.599587 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 228
15:00:06.610996 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 229
15:00:06.622410 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 230
15:00:06.633826 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 231
15:00:06.645003 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 232
15:00:06.656057 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 233
15:00:06.667450 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 234
15:00:06.678675 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 235
15:00:06.692281 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 236
15:00:06.703679 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 237
15:00:06.715074 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 238
15:00:06.727079 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 239
15:00:06.738628 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 240
15:00:06.750212 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 241
15:00:06.761680 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 242
15:00:06.772961 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 243
15:00:06.785323 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 244
15:00:06.796559 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 245
15:00:06.807763 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 246
15:00:06.818982 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 247
15:00:06.832188 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 248
15:00:06.843752 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 249
15:00:06.855045 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 250
15:00:06.866432 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 251
15:00:06.877868 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 252
15:00:06.889302 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 253
15:00:06.902010 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 254
15:00:06.913282 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 255
15:00:06.925001 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 256
15:00:06.936204 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 257
15:00:06.947081 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 258
15:00:06.957938 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 259
15:00:06.969350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 260
15:00:06.980562 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 261
15:00:06.992959 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 262
15:00:07.004346 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 263
15:00:07.017678 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 264
15:00:07.030875 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 265
15:00:07.042320 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 266
15:00:07.053624 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 267
15:00:07.064733 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 268
15:00:07.075862 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 269
15:00:07.086627 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 270
15:00:07.097450 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 271
15:00:07.108392 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 272
15:00:07.120617 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 273
15:00:07.131730 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 274
15:00:07.143036 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 275
15:00:07.154823 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 276
15:00:07.166204 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 277
15:00:07.177629 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 278
15:00:07.189233 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 279
15:00:07.201399 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 280
15:00:07.212830 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 281
15:00:07.224275 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 282
15:00:07.236245 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 283
15:00:07.247695 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 284
15:00:07.259196 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 285
15:00:07.270569 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 286
15:00:07.281744 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 287
15:00:07.293182 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 288
15:00:07.304598 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 289
15:00:07.315746 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 290
15:00:07.326904 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 291
15:00:07.339610 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 292
15:00:07.351492 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 293
15:00:07.362896 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 294
15:00:07.374346 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 295
15:00:07.385751 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 296
15:00:07.397178 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 297
15:00:07.408608 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 298
15:00:07.420104 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 299
15:00:07.431259 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 300
15:00:07.442466 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 301
15:00:07.453612 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 302
15:00:07.465044 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 303
