16:00:11.791120 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1
16:00:12.331430 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 50
16:00:12.342623 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 51
16:00:12.353792 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 52
16:00:12.364781 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 53
16:00:12.375880 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 54
16:00:12.387043 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 55
16:00:12.398267 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 56
16:00:12.409480 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 57
16:00:12.420643 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 58
16:00:12.431632 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 59
16:00:12.443019 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 60
16:00:12.454199 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 61
16:00:12.465189 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 62
16:00:12.476275 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 63
16:00:12.487427 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 64
16:00:12.498434 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 65
16:00:12.509542 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 66
16:00:12.520713 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 67
16:00:12.531697 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 68
16:00:12.543153 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 69
16:00:12.554297 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 70
16:00:12.565483 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 71
16:00:12.576745 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 72
16:00:12.588159 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 73
16:00:12.599192 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 74
16:00:12.610544 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 75
16:00:12.621835 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 76
16:00:12.633444 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 77
16:00:12.644668 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 78
16:00:12.655977 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 79
16:00:12.667396 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 80
16:00:12.678562 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 81
16:00:12.689728 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 82
16:00:12.701048 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 83
16:00:12.712103 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 84
16:00:12.723421 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 85
16:00:12.734936 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 86
16:00:12.746260 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 87
16:00:12.757486 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 88
16:00:12.768634 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 89
16:00:12.779820 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 90
16:00:12.791077 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 91
16:00:12.809932 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 92
16:00:12.820718 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 93
16:00:12.831734 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 94
16:00:12.842714 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 95
16:00:12.853486 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 96
16:00:12.864020 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 97
16:00:12.874645 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 98
16:00:12.885350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 99
16:00:12.895881 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 100
16:00:12.906501 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 101
16:00:12.917192 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 102
16:00:12.927711 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 103
16:00:12.938350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 104
16:00:12.949055 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 105
16:00:12.959954 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 106
16:00:12.971099 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 107
16:00:12.982677 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 108
16:00:12.993780 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 109
16:00:13.004912 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 110
16:00:13.016080 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 111
16:00:13.026898 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 112
16:00:13.038047 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 113
16:00:13.049218 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 114
16:00:13.060076 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 115
16:00:13.071191 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 116
16:00:13.082365 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 117
16:00:13.093708 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 118
16:00:13.104832 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 119
16:00:13.116015 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 120
16:00:13.127036 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 121
16:00:13.138180 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 122
16:00:13.149366 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 123
16:00:13.160396 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 124
16:00:13.171507 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 125
16:00:13.183330 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 126
16:00:13.194543 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 127
16:00:13.205729 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 128
16:00:13.216922 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 129
16:00:13.227906 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 130
16:00:13.239045 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 131
16:00:13.250203 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 132
16:00:13.261201 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 133
16:00:13.272295 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 134
16:00:13.283573 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 135
16:00:13.294579 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 136
16:00:13.305685 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 137
16:00:13.316844 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 138
16:00:13.327834 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 139
16:00:13.338956 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 140
16:00:13.350130 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 141
16:00:13.361160 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 142
16:00:13.372311 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 143
16:00:13.383751 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 144
16:00:13.394851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 145
16:00:13.405945 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 146
16:00:13.417138 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 147
16:00:13.427929 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 148
16:00:13.439051 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 149
16:00:13.450220 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 150
16:00:13.461232 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 151
16:00:13.472355 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 152
16:00:13.483644 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 153
16:00:13.494660 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 154
16:00:13.506023 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 155
16:00:13.517213 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 156
16:00:13.528588 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 157
16:00:13.539693 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 158
16:00:13.550845 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 159
16:00:13.562114 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 160
16:00:13.573726 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 161
16:00:13.584969 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 162
16:00:13.596265 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 163
16:00:13.607115 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 164
16:00:13.618235 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 165
16:00:13.629425 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 166
16:00:13.640477 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 167
16:00:13.651676 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 168
16:00:13.663390 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 169
16:00:13.674222 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 170
16:00:13.685332 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 171
16:00:13.696591 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 172
16:00:13.707624 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 173
16:00:13.718751 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 174
16:00:13.729892 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 175
16:00:13.740895 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 176
16:00:13.751992 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 177
16:00:13.763304 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 178
16:00:13.774321 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 179
16:00:13.785431 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 180
16:00:13.799706 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 181
16:00:13.811406 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 182
16:00:13.822497 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 183
16:00:13.833338 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 184
16:00:13.844140 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 185
16:00:13.854826 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 186
16:00:13.865423 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 187
16:00:13.875873 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 188
16:00:13.886422 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 189
16:00:13.897603 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 190
16:00:13.908747 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 191
16:00:13.919753 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 192
16:00:13.930897 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 193
16:00:13.942050 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 194
16:00:13.953066 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 195
16:00:13.964113 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 196
16:00:13.974994 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 197
16:00:13.985964 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 198
16:00:13.996995 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 199
16:00:14.008004 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 200
16:00:14.019147 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 201
16:00:14.030318 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 202
16:00:14.041342 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 203
16:00:14.052749 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 204
16:00:14.063924 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 205
16:00:14.074945 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 206
16:00:14.086038 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 207
16:00:14.097218 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 208
16:00:14.108193 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 209
16:00:14.119425 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 210
16:00:14.130568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 211
16:00:14.141760 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 212
16:00:14.153646 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 213
16:00:14.165061 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 214
16:00:14.176210 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 215
16:00:14.187529 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 216
16:00:14.198805 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 217
16:00:14.210018 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 218
16:00:14.221096 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 219
16:00:14.232193 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 220
16:00:14.243544 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 221
16:00:14.254567 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 222
16:00:14.265655 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 223
16:00:14.276788 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 224
16:00:14.288125 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 225
16:00:14.299374 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 226
16:00:14.310697 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 227
16:00:14.321685 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 228
16:00:14.333165 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 229
16:00:14.344677 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 230
16:00:14.355932 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 231
16:00:14.367179 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 232
16:00:14.378321 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 233
16:00:14.389622 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 234
16:00:14.400801 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 235
16:00:14.412433 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 236
16:00:14.423851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 237
16:00:14.435111 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 238
16:00:14.446325 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 239
16:00:14.457446 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 240
16:00:14.468696 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 241
16:00:14.479808 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 242
16:00:14.491128 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 243
16:00:14.502671 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 244
16:00:14.514149 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 245
16:00:14.525791 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 246
16:00:14.537292 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 247
16:00:14.548524 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 248
16:00:14.560019 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 249
16:00:14.571369 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 250
16:00:14.582896 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 251
16:00:14.594360 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 252
16:00:14.605377 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 253
16:00:14.616714 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 254
16:00:14.628183 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 255
16:00:14.639606 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 256
16:00:14.651342 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 257
16:00:14.662927 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 258
16:00:14.674349 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 259
16:00:14.685617 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 260
16:00:14.697011 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 261
16:00:14.708288 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 262
16:00:14.719513 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 263
16:00:14.730856 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 264
16:00:14.742250 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 265
16:00:14.754343 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 266
16:00:14.765650 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 267
16:00:14.777035 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 268
16:00:14.788046 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 269
16:00:14.803971 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 270
16:00:14.814986 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 271
16:00:14.825737 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 272
16:00:14.836381 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 273
16:00:14.847094 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 274
16:00:14.857964 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 275
16:00:14.868606 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 276
16:00:14.879633 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 277
16:00:14.890482 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 278
16:00:14.901476 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 279
16:00:14.912872 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 280
16:00:14.924151 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 281
16:00:14.935385 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 282
16:00:14.946677 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 283
16:00:14.957738 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 284
16:00:14.968674 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 285
16:00:14.979700 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 286
16:00:14.990802 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 287
16:00:15.001659 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 288
16:00:15.012839 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 289
16:00:15.023954 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 290
16:00:15.034864 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 291
16:00:15.045870 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 292
16:00:15.056958 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 293
16:00:15.068108 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 294
16:00:15.079199 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 295
16:00:15.090215 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 296
16:00:15.101323 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 297
16:00:15.112858 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 298
16:00:15.124659 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 299
16:00:15.136074 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 300
16:00:15.147613 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 301
16:00:15.159193 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 302
16:00:15.171259 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 303
