1455721959.56,received , 1 , 0.0033130645752, wifi
1455721959.57,received , 2 , 0.00261402130127, wifi
1455721959.58,received , 3 , 0.00220608711243, wifi
1455721959.59,received , 4 , 0.00362992286682, wifi
1455721959.6,received , 5 , 0.00338912010193, wifi
1455721959.62,received , 6 , 0.00780415534973, wifi
1455721959.62,received , 7 , 0.00393295288086, wifi
1455721959.63,received , 8 , 0.00212907791138, wifi
1455721959.64,received , 9 , 0.00187397003174, wifi
1455721959.65,received , 10 , 0.00161504745483, wifi
1455721959.66,received , 11 , 0.00139307975769, wifi
1455721959.67,received , 12 , 0.00114607810974, wifi
1455721959.68,received , 13 , 0.000893115997314, wifi
1455721959.69,received , 14 , 0.00302004814148, wifi
1455721959.7,received , 1 , 0.142678022385, lte
1455721959.7,received , 2 , 0.13267993927, lte
1455721959.7,received , 3 , 0.122658014297, lte
1455721959.7,received , 4 , 0.112972974777, lte
1455721959.7,received , 5 , 0.102965116501, lte
1455721959.7,received , 6 , 0.0929522514343, lte
1455721959.7,received , 7 , 0.0829329490662, lte
1455721959.7,received , 15 , 0.00277304649353, wifi
1455721959.71,received , 8 , 0.0753800868988, lte
1455721959.71,received , 9 , 0.0653891563416, lte
1455721959.71,received , 10 , 0.055358171463, lte
1455721959.71,received , 11 , 0.0457491874695, lte
1455721959.71,received , 12 , 0.0357520580292, lte
1455721959.71,received , 13 , 0.0257172584534, lte
1455721959.71,received , 14 , 0.016282081604, lte
1455721959.71,received , 15 , 0.00626397132874, lte
1455721959.71,received , 16 , 0.000169038772583, wifi
1455721959.72,received , 16 , 0.00872993469238, lte
1455721959.72,received , 17 , 0.000542163848877, wifi
1455721959.73,received , 17 , 0.0093080997467, lte
1455721959.73,received , 18 , 0.000290155410767, wifi
1455721959.74,received , 18 , 0.00802516937256, lte
1455721959.74,received , 19 , 0.00175619125366, wifi
1455721959.75,received , 19 , 0.00775718688965, lte
1455721959.75,received , 20 , 0.00106930732727, wifi
1455721959.76,received , 20 , 0.00833106040955, lte
1455721959.76,received , 21 , 0.000875949859619, wifi
1455721959.77,received , 21 , 0.007080078125, lte
1455721959.77,received , 22 , 0.000635147094727, wifi
1455721959.78,received , 22 , 0.00864505767822, lte
1455721959.79,received , 23 , 0.00351500511169, wifi
1455721959.79,received , 23 , 0.00823712348938, lte
1455721959.79,received , 24 , 0.00173616409302, wifi
1455721959.8,received , 24 , 0.00898504257202, lte
1455721959.8,received , 25 , 0.00172519683838, wifi
1455721959.81,received , 25 , 0.0075740814209, lte
1455721959.81,received , 26 , 0.00149416923523, wifi
1455721959.82,received , 26 , 0.00816822052002, lte
1455721959.83,received , 27 , 0.00213694572449, wifi
1455721959.83,received , 27 , 0.00981688499451, lte
1455721959.83,received , 28 , 0.00174403190613, wifi
1455721959.85,received , 28 , 0.0132460594177, lte
1455721959.85,received , 29 , 0.00329399108887, wifi
1455721959.85,received , 29 , 0.00820207595825, lte
1455721959.85,received , 30 , -1.28746032715e-05, wifi
1455721959.86,received , 30 , 0.0087890625, lte
1455721959.86,received , 31 , -0.000231981277466, wifi
1455721959.87,received , 31 , 0.00751805305481, lte
1455721959.88,received , 32 , 0.00682401657104, wifi
1455721959.88,received , 32 , 0.00910520553589, lte
1455721959.89,received , 33 , 0.00185012817383, wifi
1455721959.89,received , 33 , 0.00882530212402, lte
1455721959.9,received , 34 , 0.00159287452698, wifi
1455721959.9,received , 34 , 0.00743389129639, lte
1455721959.91,received , 35 , 0.00175404548645, wifi
1455721959.91,received , 35 , 0.008131980896, lte
1455721959.92,received , 36 , 0.00152111053467, wifi
1455721959.92,received , 36 , 0.0087251663208, lte
1455721959.93,received , 37 , 0.00404810905457, wifi
1455721959.93,received , 37 , 0.0103271007538, lte
1455721959.94,received , 38 , 0.00180101394653, wifi
1455721959.94,received , 38 , 0.00803804397583, lte
1455721959.95,received , 39 , 0.00156307220459, wifi
1455721959.95,received , 39 , 0.00865912437439, lte
