1455797321.97,received , 1 , 0.00702571868896, wifi
1455797321.97,received , 2 , -0.00268387794495, wifi
1455797321.98,received , 3 , -0.00569319725037, wifi
1455797321.99,received , 4 , -0.00572109222412, wifi
1455797322.0,received , 5 , -0.00558304786682, wifi
1455797322.01,received , 6 , -0.00570106506348, wifi
1455797322.02,received , 7 , -0.00571012496948, wifi
1455797322.03,received , 8 , -0.00587320327759, wifi
1455797322.04,received , 9 , -0.00571298599243, wifi
1455797322.05,received , 10 , -0.00571703910828, wifi
1455797322.06,received , 11 , -0.00567507743835, wifi
1455797322.07,received , 12 , -0.00568294525146, wifi
1455797322.08,received , 13 , -0.00556826591492, wifi
1455797322.09,received , 14 , -0.00575613975525, wifi
1455797322.09,received , 1 , 0.131260871887, lte
1455797322.09,received , 2 , 0.121372938156, lte
1455797322.09,received , 3 , 0.113409996033, lte
1455797322.09,received , 4 , 0.103454828262, lte
1455797322.09,received , 5 , 0.0934479236603, lte
1455797322.09,received , 6 , 0.0834419727325, lte
1455797322.09,received , 7 , 0.0734231472015, lte
1455797322.1,received , 8 , 0.0634779930115, lte
1455797322.1,received , 9 , 0.0534977912903, lte
1455797322.1,received , 10 , 0.0434999465942, lte
1455797322.1,received , 11 , 0.0336699485779, lte
1455797322.1,received , 12 , 0.0237100124359, lte
1455797322.1,received , 13 , 0.0136740207672, lte
1455797322.1,received , 14 , 0.00363373756409, lte
1455797322.1,received , 15 , -0.00567102432251, wifi
1455797322.11,received , 15 , 0.0038058757782, lte
1455797322.11,received , 16 , -0.00590395927429, wifi
1455797322.12,received , 16 , 0.00441193580627, lte
1455797322.12,received , 17 , -0.00563907623291, wifi
1455797322.13,received , 17 , 0.00409388542175, lte
1455797322.13,received , 18 , -0.00575590133667, wifi
1455797322.14,received , 18 , 0.00380206108093, lte
1455797322.14,received , 19 , -0.00591206550598, wifi
1455797322.15,received , 19 , 0.00344276428223, lte
1455797322.15,received , 20 , -0.00578618049622, wifi
1455797322.16,received , 20 , 0.00307679176331, lte
1455797322.16,received , 21 , -0.00579214096069, wifi
1455797322.17,received , 22 , -0.00570893287659, wifi
1455797322.17,received , 21 , 0.0045440196991, lte
1455797322.18,received , 23 , -0.0056529045105, wifi
1455797322.18,received , 22 , 0.00457882881165, lte
1455797322.19,received , 23 , 0.00404596328735, lte
1455797322.19,received , 24 , -0.00587296485901, wifi
1455797322.2,received , 24 , 0.00372505187988, lte
1455797322.2,received , 25 , -0.00589513778687, wifi
1455797322.21,received , 25 , 0.00331711769104, lte
1455797322.21,received , 26 , -0.00569415092468, wifi
1455797322.22,received , 26 , 0.00295472145081, lte
1455797322.22,received , 27 , -0.00574803352356, wifi
1455797322.23,received , 27 , 0.00349283218384, lte
1455797322.23,received , 28 , -0.00583696365356, wifi
1455797322.24,received , 28 , 0.00432300567627, lte
1455797322.24,received , 29 , -0.00572204589844, wifi
1455797322.25,received , 29 , 0.0039119720459, lte
1455797322.25,received , 30 , -0.00591397285461, wifi
1455797322.26,received , 30 , 0.00357389450073, lte
1455797322.26,received , 31 , -0.00580406188965, wifi
1455797322.27,received , 31 , 0.00320887565613, lte
1455797322.27,received , 32 , -0.00578784942627, wifi
1455797322.28,received , 32 , 0.00383996963501, lte
1455797322.28,received , 33 , -0.00588226318359, wifi
1455797322.29,received , 34 , -0.00565004348755, wifi
1455797322.29,received , 33 , 0.0044379234314, lte
1455797322.3,received , 34 , 0.00417494773865, lte
1455797322.3,received , 35 , -0.00590419769287, wifi
1455797322.31,received , 35 , 0.00383281707764, lte
1455797322.31,received , 36 , -0.00578212738037, wifi
1455797322.32,received , 36 , 0.00336885452271, lte
1455797322.32,received , 37 , -0.00574994087219, wifi
1455797322.33,received , 37 , 0.00313401222229, lte
1455797322.33,received , 38 , -0.00569105148315, wifi
1455797322.34,received , 38 , 0.00275993347168, lte
1455797322.34,received , 39 , -0.00579905509949, wifi
1455797322.35,received , 39 , 0.0024311542511, lte
1455797322.35,received , 40 , -0.00589728355408, wifi
1455797322.36,received , 40 , 0.00396084785461, lte
1455797322.36,received , 41 , -0.00591015815735, wifi
1455797322.37,received , 42 , -0.0057270526886, wifi
1455797322.37,received , 41 , 0.00649785995483, lte
1455797322.38,received , 42 , 0.00320982933044, lte
1455797322.38,received , 43 , -0.0058000087738, wifi
1455797322.39,received , 43 , 0.00300288200378, lte
1455797322.39,received , 44 , -0.00567293167114, wifi
1455797322.4,received , 44 , 0.00265598297119, lte
1455797322.4,received , 45 , -0.00572204589844, wifi
1455797322.41,received , 45 , 0.00416803359985, lte
1455797322.41,received , 46 , -0.00577092170715, wifi
1455797322.42,received , 46 , 0.00295686721802, lte
1455797322.42,received , 47 , -0.00579023361206, wifi
1455797322.43,received , 47 , 0.00358176231384, lte
1455797322.43,received , 48 , -0.00581407546997, wifi
1455797322.44,received , 48 , 0.00323677062988, lte
1455797322.44,received , 49 , -0.00562000274658, wifi
1455797322.45,received , 49 , 0.00389695167542, lte
1455797322.45,received , 50 , -0.00590109825134, wifi
1455797322.46,received , 50 , 0.00353693962097, lte
1455797322.46,received , 51 , -0.00578808784485, wifi
1455797322.47,received , 51 , 0.0032000541687, lte
1455797322.47,received , 52 , -0.00574707984924, wifi
1455797322.48,received , 52 , 0.00382995605469, lte
1455797322.48,received , 53 , -0.00589895248413, wifi
1455797322.49,received , 53 , 0.00252175331116, lte
1455797322.49,received , 54 , -0.00563406944275, wifi
1455797322.5,received , 55 , -0.0057520866394, wifi
1455797322.5,received , 54 , 0.00492787361145, lte
1455797322.51,received , 55 , 0.00290298461914, lte
1455797322.51,received , 56 , -0.00577402114868, wifi
1455797322.52,received , 56 , 0.002445936203, lte
1455797322.52,received , 57 , -0.00569915771484, wifi
1455797322.53,received , 58 , -0.00585293769836, wifi
1455797322.54,received , 57 , 0.00789403915405, lte
1455797322.54,received , 59 , -0.00565505027771, wifi
1455797322.54,received , 58 , 0.00553607940674, lte
1455797322.55,received , 59 , 0.00334811210632, lte
