1455533170.02,received , 1 , 0.00280594825745, wifi
1455533170.03,received , 2 , 0.00201988220215, wifi
1455533170.04,received , 3 , 0.00205612182617, wifi
1455533170.05,received , 4 , 0.00203204154968, wifi
1455533170.06,received , 5 , 0.0022828578949, wifi
1455533170.07,received , 6 , 0.00202178955078, wifi
1455533170.09,received , 7 , 0.00206208229065, wifi
1455533170.1,received , 8 , 0.00201797485352, wifi
1455533170.11,received , 9 , 0.00206398963928, wifi
1455533170.12,received , 10 , 0.00205206871033, wifi
1455533170.13,received , 11 , 0.001953125, wifi
1455533170.15,received , 12 , 0.00203394889832, wifi
1455533170.16,received , 13 , 0.00358414649963, wifi
1455533170.17,received , 14 , 0.00215888023376, wifi
1455533170.18,received , 1 , 0.1635658741, lte
1455533170.18,received , 15 , 0.00209307670593, wifi
1455533170.19,received , 16 , 0.00241899490356, wifi
1455533170.2,received , 2 , 0.169630050659, lte
1455533170.2,received , 17 , 0.00233793258667, wifi
1455533170.22,received , 3 , 0.177010059357, lte
1455533170.22,received , 18 , 0.00450491905212, wifi
1455533170.23,received , 4 , 0.180500030518, lte
1455533170.23,received , 19 , 0.00221586227417, wifi
1455533170.24,received , 20 , 0.00255012512207, wifi
1455533170.25,received , 5 , 0.188902854919, lte
1455533170.25,received , 21 , 0.00238585472107, wifi
1455533170.26,received , 6 , 0.185179948807, lte
1455533170.26,received , 22 , 0.00439095497131, wifi
1455533170.27,received , 23 , 0.00241804122925, wifi
1455533170.27,received , 7 , 0.191548109055, lte
1455533170.28,received , 24 , 0.00221395492554, wifi
1455533170.29,received , 8 , 0.189830780029, lte
1455533170.29,received , 25 , 0.00217008590698, wifi
1455533170.3,received , 9 , 0.189973831177, lte
1455533170.31,received , 26 , 0.00370502471924, wifi
1455533170.32,received , 27 , 0.00204300880432, wifi
1455533170.32,received , 10 , 0.198235988617, lte
1455533170.32,received , 11 , 0.192267894745, lte
1455533170.33,received , 28 , 0.00234198570251, wifi
1455533170.34,received , 29 , 0.00208306312561, wifi
1455533170.34,received , 12 , 0.19859790802, lte
1455533170.35,received , 30 , 0.00325202941895, wifi
1455533170.36,received , 13 , 0.201850891113, lte
1455533170.36,received , 31 , 0.00205087661743, wifi
1455533170.37,received , 14 , 0.199000835419, lte
1455533170.37,received , 32 , 0.00204491615295, wifi
1455533170.38,received , 15 , 0.198583841324, lte
1455533170.39,received , 33 , 0.00205111503601, wifi
1455533170.39,received , 16 , 0.199866056442, lte
1455533170.4,received , 34 , 0.00202488899231, wifi
1455533170.41,received , 17 , 0.206994056702, lte
1455533170.41,received , 35 , 0.00217604637146, wifi
1455533170.42,received , 18 , 0.202320098877, lte
1455533170.42,received , 36 , 0.0020740032196, wifi
1455533170.43,received , 19 , 0.205814123154, lte
1455533170.43,received , 37 , 0.00204515457153, wifi
1455533170.45,received , 38 , 0.00233101844788, wifi
1455533170.45,received , 20 , 0.210406064987, lte
1455533170.46,received , 39 , 0.0020318031311, wifi
1455533170.47,received , 21 , 0.219627857208, lte
1455533170.47,received , 40 , 0.00218200683594, wifi
1455533170.48,received , 41 , 0.00243496894836, wifi
1455533170.48,received , 22 , 0.2237200737, lte
1455533170.49,received , 42 , 0.00226998329163, wifi
1455533170.5,received , 23 , 0.22594499588, lte
1455533170.51,received , 43 , 0.002032995224, wifi
1455533170.51,received , 24 , 0.231472969055, lte
1455533170.52,received , 44 , 0.00561189651489, wifi
1455533170.53,received , 45 , 0.00208616256714, wifi
1455533170.53,received , 25 , 0.238251924515, lte
1455533170.54,received , 26 , 0.230229139328, lte
1455533170.54,received , 46 , 0.00311207771301, wifi
1455533170.54,received , 27 , 0.228406906128, lte
1455533170.55,received , 47 , 0.0032651424408, wifi
1455533170.55,received , 28 , 0.226968050003, lte
1455533170.56,received , 29 , 0.22095990181, lte
1455533170.56,received , 48 , 0.00288796424866, wifi
1455533170.57,received , 30 , 0.21896314621, lte
1455533170.57,received , 49 , 0.00222182273865, wifi
1455533170.58,received , 31 , 0.215237140656, lte
1455533170.58,received , 32 , 0.211776971817, lte
1455533170.58,received , 50 , 0.00245690345764, wifi
1455533170.59,received , 33 , 0.206253051758, lte
1455533170.6,received , 51 , 0.00200605392456, wifi
1455533170.6,received , 34 , 0.202790021896, lte
1455533170.61,received , 35 , 0.197204113007, lte
1455533170.61,received , 52 , 0.00211095809937, wifi
1455533170.61,received , 36 , 0.191344976425, lte
1455533170.62,received , 53 , 0.00207090377808, wifi
1455533170.62,received , 37 , 0.186417102814, lte
1455533170.62,received , 38 , 0.179425954819, lte
1455533170.63,received , 54 , 0.00205612182617, wifi
1455533170.63,received , 39 , 0.172713041306, lte
1455533170.64,received , 40 , 0.168193817139, lte
1455533170.64,received , 55 , 0.00208497047424, wifi
1455533170.64,received , 41 , 0.160321950912, lte
1455533170.65,received , 56 , 0.00207281112671, wifi
1455533170.65,received , 42 , 0.162431001663, lte
1455533170.65,received , 43 , 0.150415182114, lte
1455533170.66,received , 57 , 0.00200295448303, wifi
1455533170.66,received , 44 , 0.146383047104, lte
1455533170.67,received , 45 , 0.141800165176, lte
1455533170.67,received , 58 , 0.0022189617157, wifi
1455533170.68,received , 46 , 0.138221979141, lte
1455533170.68,received , 47 , 0.130830049515, lte
1455533170.69,received , 48 , 0.124207019806, lte
1455533170.69,received , 59 , 0.0025589466095, wifi
1455533170.69,received , 49 , 0.118818044662, lte
1455533170.7,received , 50 , 0.114190101624, lte
1455533170.7,received , 60 , 0.00240993499756, wifi
1455533170.7,received , 51 , 0.108580827713, lte
1455533170.71,received , 61 , 0.00201010704041, wifi
1455533170.71,received , 52 , 0.109796047211, lte
