1455946700.89,received , 1 , 0.00249981880188, wifi
1455946700.9,received , 2 , 0.00287294387817, wifi
1455946700.91,received , 3 , 0.00137782096863, wifi
1455946700.92,received , 4 , 0.00304388999939, wifi
1455946700.93,received , 5 , 0.00269508361816, wifi
1455946700.95,received , 6 , 0.00400400161743, wifi
1455946700.96,received , 7 , 0.00316715240479, wifi
1455946700.97,received , 8 , 0.00141310691833, wifi
1455946700.98,received , 9 , 0.00203895568848, wifi
1455946700.99,received , 10 , 0.00223994255066, wifi
1455946701.0,received , 11 , 0.00214695930481, wifi
1455946701.01,received , 12 , 0.00146079063416, wifi
1455946701.03,received , 13 , 0.00547504425049, wifi
1455946701.04,received , 14 , 0.00249910354614, wifi
1455946701.05,received , 1 , 0.160367012024, lte
1455946701.05,received , 15 , 0.00252103805542, wifi
1455946701.06,received , 16 , 0.00143885612488, wifi
1455946701.07,received , 17 , 0.00256490707397, wifi
1455946701.08,received , 2 , 0.17729306221, lte
1455946701.08,received , 18 , 0.00188994407654, wifi
1455946701.09,received , 19 , 0.00145792961121, wifi
1455946701.1,received , 20 , 0.00188708305359, wifi
1455946701.1,received , 3 , 0.194154977798, lte
1455946701.11,received , 21 , 0.00184607505798, wifi
1455946701.13,received , 22 , 0.0022189617157, wifi
1455946701.14,received , 23 , 0.00232577323914, wifi
1455946701.15,received , 4 , 0.225638866425, lte
1455946701.15,received , 24 , 0.00196099281311, wifi
1455946701.16,received , 25 , 0.00236916542053, wifi
1455946701.16,received , 5 , 0.227383136749, lte
1455946701.17,received , 26 , 0.00139212608337, wifi
1455946701.18,received , 6 , 0.237637996674, lte
1455946701.18,received , 27 , 0.00237417221069, wifi
1455946701.19,received , 28 , 0.00151109695435, wifi
1455946701.2,received , 7 , 0.24312710762, lte
1455946701.21,received , 29 , 0.00192093849182, wifi
1455946701.22,received , 30 , 0.00140714645386, wifi
1455946701.22,received , 8 , 0.2560338974, lte
1455946701.23,received , 31 , 0.00127601623535, wifi
1455946701.23,received , 9 , 0.253052949905, lte
1455946701.24,received , 32 , 0.00189709663391, wifi
